AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2023 1:31:40 PM,CG23042529,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2023 2:51:18 PM,CG23042530,"7XXX  IRVIN AVE S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2023 5:36:25 PM,CG23042534,"8XXX  Grenadier Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2023 6:04:29 PM,CG23042535,"6XXX  80th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2023 7:05:26 PM,CG23042537,"10XXX  Goodview Cir S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2023 9:59:34 PM,CG23042539,"7XXX  Irvin Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2023 10:10:49 PM,CG23042540,"9XXX  78th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2023 10:18:26 PM,CG23042541,"8XXX  Grafton Ave S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/26/2023 1:59:38 AM,CG23042547,"9XXX  Jergen Pl S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/26/2023 3:38:04 AM,CG23042548,"7XXX  Hardwood Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/26/2023 5:01:18 AM,CG23042550,"8XXX  Hinton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/26/2023 6:11:45 AM,CG23042551,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/26/2023 9:32:35 AM,CG23042564,"8XXX  West Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/26/2023 9:55:56 AM,CG23042567,"70XXX -7295 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/26/2023 12:09:15 PM,CG23042585,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/26/2023 3:50:29 PM,CG23042607,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/26/2023 5:38:47 PM,CG23042615,"8XXX  Henslowe Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/26/2023 11:39:46 PM,CG23042635,"8XXX  Indian Blvd S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 3:40:12 AM,CG23042641,"8XXX  Hillside Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 3:57:33 AM,CG23042642,"8XXX  Homestead Ave S, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 7:31:30 AM,CG23042652,"Hadley Ave S / 85th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 8:01:25 AM,CG23042655,"6XXX  74th St S, COTTAGE GROVE",MOTOR VEHICLE THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 8:14:03 AM,CG23042657,"8XXX  Hallmark Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 8:54:59 AM,CG23042662,"6XXX  PINE ARBOR DR S, COTTAGE GROVE",GAS DRIVE OFF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 10:08:45 AM,CG23042665,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 10:13:07 AM,CG23042666,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 10:41:00 AM,CG23042668,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 10:55:42 AM,CG23042669,"8XXX  Ivystone Ct S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 12:47:28 PM,CG23042675,"8XXX  Homestead Ave S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 1:36:23 PM,CG23042679,"7XXX  79th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 2:51:16 PM,CG23042686,"8XXX  Hamlet Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 5:41:55 PM,CG23042702,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 6:47:58 PM,CG23042708,"6XXX  Inman Alcove S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 6:53:42 PM,CG23042709,"8XXX  Grafton Ave S, COTTAGE GROVE",MOTOR VEHICLE THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 8:07:08 PM,CG23042714,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 9:01:05 PM,CG23042719,"8XXX  Heron Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 9:19:18 PM,CG23042721,"12XXX  Ravine Pkwy, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 9:56:51 PM,CG23042723,"10XXX  GREY CLOUD TRL S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/27/2023 10:31:00 PM,CG23042725,"82XXX -8200 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/28/2023 1:17:44 AM,CG23042737,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/28/2023 1:20:18 AM,CG23042738,"9XXX  79th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/28/2023 9:53:47 AM,CG23042749,"75XXX -7689 EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/28/2023 1:31:38 PM,CG23042766,"6XXX  Pine Arbor Blvd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/28/2023 1:54:45 PM,CG23042768,"9XXX  Hamlet Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/28/2023 3:07:27 PM,CG23042775,"6XXX  Innsdale Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/28/2023 8:59:25 PM,CG23042795,"8XXX  Indian Blvd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/29/2023 4:39:50 AM,CG23042828,"10XXX  Point Douglas Dr S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/29/2023 7:39:35 AM,CG23042830,"6XXX  Jeffery Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/29/2023 7:54:48 AM,CG23042831,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/29/2023 8:25:05 AM,CG23042834,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/29/2023 5:20:53 PM,CG23042855,"Hinton Ave S / 80th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/29/2023 9:10:12 PM,CG23042860,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/29/2023 9:49:21 PM,CG23042875,"82XXX -8459 EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/29/2023 10:00:45 PM,CG23042877,"83XXX -8498 80TH ST S, COTTAGE GROVE",TRAFFIC COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/30/2023 7:14:16 AM,CG23042898,"7XXX  Irish Ave S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/30/2023 9:11:45 AM,CG23042905,"9XXX  71st Bay S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/30/2023 6:51:00 PM,CG23042938,"Hinton Ave S / 70th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/30/2023 10:26:49 PM,CG23042946,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,NEWPORT,12/26/2023 2:52:41 PM,CG23042599,"Highway 61, NEWPORT",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,NEWPORT,12/28/2023 11:07:48 PM,CG23042816,"70TH ST S TO HWY 61 NB RAMP, NEWPORT",TRAFFIC STOP
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,12/27/2023 3:08:18 AM,FL23014797,"I35 Sb Jso 220th St N, FOREST LAKE",TRAFFIC STOP
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,12/30/2023 9:58:52 PM,FL23014935,"BROADWAY AVE W & I35 SB, FOREST LAKE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,BAYTOWN TOWNSHIP,12/25/2023 4:46:57 PM,OD23016443,"4XXX  STAGECOACH TRL N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,LAKE ELMO,12/26/2023 9:48:20 PM,OD23016497,"XX Cimarron, LAKE ELMO",ASSIGNED & CLEARED
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 12:22:04 AM,OD23016370,"1XXX  Glenbrook Ave N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 12:30:30 AM,OD23016371,"5XXX  HADLEY AVE N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 12:38:43 AM,OD23016372,"7XXX  10TH ST N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 12:56:48 AM,OD23016373,"8XXX  INWOOD AVE N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 1:16:26 AM,OD23016375,"5XXX  Hadley Ave N, OAKDALE",NOISE COMPLAINT/DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 1:20:39 AM,OD23016376,"6XXX  26th St N, OAKDALE",MEDICAL
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 1:44:03 AM,OD23016377,"6XXX  Hwy 36 Blvd N, OAKDALE",ASSIGNED & CLEARED
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 2:03:56 AM,OD23016378,"6XXX  Highway 36, OAKDALE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 2:08:05 AM,OD23016380,"1XXX  HADLEY AVE N, OAKDALE",SUICIDE ATTEMPT/THREATS OF
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 2:08:41 AM,OD23016379,"3XXX  Hadley Ave N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 7:43:03 AM,OD23016382,"6XXX  15th St N, OAKDALE",PROPERTY DAMAGE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 10:52:55 AM,OD23016383,"6XXX  12th St N, OAKDALE",DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 11:52:44 AM,OD23016384,"5XXX  HEATH AVE N, OAKDALE",911 ABANDONED/HANGUP/OPEN LINE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 1:57:55 PM,OD23016388,"1XXX  Helmo Ave N, OAKDALE",CHILD CUSTODY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 2:04:35 PM,OD23016389,"1XXX  Granada Ave N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 3:11:47 PM,OD23016392,"1XXX  HADLEY AVE N, OAKDALE",CIVIL MATTER/DISPUTE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 4:51:20 PM,OD23016396,"1XXX  GRANADA AVE N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 6:47:21 PM,OD23016399,"1XXX  Gentry Ave N, OAKDALE",911 ABANDONED/HANGUP/OPEN LINE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 6:54:29 PM,OD23016400,"8XXX  9TH ST N, OAKDALE",THEFT FROM MOTOR VEHICLE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 7:03:46 PM,OD23016401,"7XXX  UPPER 26TH ST N, OAKDALE",911 ABANDONED/HANGUP/OPEN LINE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 7:49:43 PM,OD23016403,"1XXX  Glenbrook Ave N, OAKDALE",NOISE COMPLAINT/DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 8:04:35 PM,OD23016404,"2XXX  HADLEY AVE N, OAKDALE",THEFT FROM MOTOR VEHICLE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 9:34:39 PM,OD23016406,"2XXX  HADLEY AVE N, OAKDALE",FOLLOW UP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 10:04:25 PM,OD23016407,"7XXX  10TH ST N, OAKDALE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 10:49:58 PM,OD23016408,"1XXX  GENEVA AVE N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 11:36:54 PM,OD23016412,"1XXX  GENTRY AVE N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/24/2023 11:37:18 PM,OD23016413,"7XXX  10th St N, OAKDALE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 12:13:50 AM,OD23016414,"XX IMATION WAY N, OAKDALE",RECOVERED STOLEN
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 12:41:34 AM,OD23016416,"7XXX  10th St N, OAKDALE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 1:01:13 AM,OD23016417,"7XXX  38th St N, OAKDALE",NOISE COMPLAINT/DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 1:28:03 AM,OD23016419,"7XXX  38th St N, OAKDALE",911 ABANDONED/HANGUP/OPEN LINE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 1:43:51 AM,OD23016421,"3XXX  Gershwin Ave N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 1:45:54 AM,OD23016420,"60XXX -BLOCK STILLWATER BLVD N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 3:08:16 AM,OD23016425,"2XXX  Geneva Ave N, OAKDALE",BURGLARY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 3:34:26 AM,OD23016426,"6XXX  Gopher Blvd N, OAKDALE",911 ABANDONED/HANGUP/OPEN LINE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 6:41:43 AM,OD23016428,"1XXX  GRANADA RD N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 12:26:25 PM,OD23016435,"4XXX  Gershwin Ave N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 1:12:39 PM,OD23016436,"1XXX  Glenbrook Ave N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 1:29:26 PM,OD23016437,"7XXX  10th St N, OAKDALE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 3:53:47 PM,OD23016440,"5XXX  HADLEY AVE N, OAKDALE",MISSING PERSON
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 4:15:14 PM,OD23016442,"4XXX  Heather Ridge Rd N, OAKDALE",CHILD CUSTODY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 4:24:27 PM,OD23016441,"1XXX  GRANADA WAY N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 7:25:07 PM,OD23016444,"1XXX  HADLEY AVE N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/25/2023 9:11:15 PM,OD23016446,"6XXX  29TH ST N, OAKDALE",MEDICAL
