AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,3/24/2024 2:06:17 AM,BP24001643,"Hwy 95 / 10th Ave N, BAYPORT",DWI
BAYPORT POLICE DEPARTMENT,BAYPORT,3/24/2024 7:46:21 AM,BP24001644,"MINNESOTA ST S / 7TH AVE S, BAYPORT",W/W EXPIRED REG/FAIL TO TRANSFER TITLE
BAYPORT POLICE DEPARTMENT,BAYPORT,3/24/2024 8:50:15 AM,BP24001650,"XXX 6th St S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/24/2024 8:59:25 AM,BP24001651,"Central Ave / 3rd St N, BAYPORT",MOTORIST ASSIST
BAYPORT POLICE DEPARTMENT,Bayport,3/24/2024 9:45:17 AM,BP24001653,"MINNESOTA ST S & OSPREY BLVD, Bayport",W/W SPEED
BAYPORT POLICE DEPARTMENT,Bayport,3/24/2024 1:47:16 PM,BP24001656,"STAGECOACH TRL N & INSPIRATION PKWY S, Bayport",W/W EXPIRED REG
BAYPORT POLICE DEPARTMENT,BAYPORT,3/24/2024 1:59:04 PM,BP24001657,"3RD ST N / 7TH AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/24/2024 2:08:41 PM,BP24001658,"XXX 4th Ave N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,3/24/2024 3:25:13 PM,BP24001660,"XXX 3RD ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/24/2024 4:20:53 PM,BP24001661,"XXX 4th Ave N, BAYPORT",GAS LEAK
BAYPORT POLICE DEPARTMENT,BAYPORT,3/24/2024 6:11:43 PM,BP24001662,"50XXX -598 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/25/2024 7:07:21 AM,BP24001672,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/25/2024 3:37:21 PM,BP24001676,"Hwy 95 / 10th Ave N, BAYPORT",MOTORIST ASSIST
