AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,AFTON,10/8/2024 8:37:05 PM,BP24005414,"XXX Croixview Dr S, AFTON",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/6/2024 1:29:00 AM,BP24005368,"Hwy 95/10th Ave N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/6/2024 2:44:00 AM,BP24005370,"3RD ST N / CENTRAL AVE, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,Bayport,10/6/2024 3:00:08 AM,BP24005371,"5TH ST S / 2nd Ave S, Bayport",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/6/2024 7:08:39 AM,BP24005375,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/6/2024 1:48:06 PM,BP24005380,"XXX Pickett St N, BAYPORT",INTRODUCTION OF CONTRABAND - FIREARM
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2024 3:02:23 PM,BP24005385,"XXX 4th St N, BAYPORT",CHILD CUSTODY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2024 3:04:47 PM,BP24005386,"XXX 2nd Ave S, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2024 4:45:06 PM,BP24005388,"XXX 2ND ST N, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2024 10:32:51 PM,BP24005390,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2024 7:26:14 AM,BP24005401,"XXX 5th St N, BAYPORT",FAMILY ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2024 1:04:51 PM,BP24005402,"XXX Central Ave, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2024 1:48:44 PM,BP24005405,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2024 8:12:11 PM,BP24005410,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/9/2024 8:34:44 AM,BP24005424,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/9/2024 3:29:33 PM,BP24005426,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/9/2024 5:04:44 PM,BP24005427,"XXX Highway 95 N, BAYPORT",LIFT ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2024 12:19:06 AM,BP24005430,"XXX 2nd Ave N, BAYPORT",LIFT ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2024 7:46:55 AM,BP24005437,"XXX 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2024 8:30:11 AM,BP24005439,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2024 11:33:33 AM,BP24005441,"XXX State St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2024 11:45:53 AM,BP24005442,"XXX Pickett St N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2024 3:25:12 PM,BP24005445,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2024 4:00:30 PM,BP24005446,"XXX Pickett St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2024 8:19:32 PM,BP24005448,"3RD AVE N / 4TH ST N, BAYPORT",V/W - No rear lights
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2024 2:48:55 AM,BP24005456,"XXX 3rd St N, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2024 3:07:47 AM,BP24005458,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2024 10:34:31 AM,BP24005461,"XXX Prairie Way S, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2024 12:04:44 PM,BP24005462,"XXX 1st Ave N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2024 1:45:59 PM,BP24005464,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2024 1:59:54 PM,BP24005465,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2024 3:06:21 PM,BP24005466,"XXX 3rd St N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2024 4:29:07 PM,BP24005467,"XXX 3rd St N, BAYPORT",FOUND PROPERTY/ITEM
