AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/7/2024 9:05:55 AM,BP24001878,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/8/2024 7:04:43 PM,BP24001887,"14XXX  55th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/10/2024 4:24:22 AM,BP24001922,"14XXX  58TH ST N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/10/2024 5:22:14 AM,BP24001923,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/10/2024 8:56:25 AM,BP24001930,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/11/2024 12:24:51 AM,BP24001946,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/11/2024 11:44:29 AM,BP24001959,"13XXX  60th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/11/2024 2:13:27 PM,BP24001962,"5XXX  Stillwater Blvd N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/11/2024 4:07:11 PM,BP24001964,"SAINT CROIX TRL N, OAK PARK HEIGHTS",W/W EXPIRED REG
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/12/2024 3:01:08 AM,BP24001974,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/12/2024 7:22:07 PM,BP24001981,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/13/2024 10:01:32 PM,BP24001997,"5XXX  Osgood Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,4/10/2024 9:48:25 AM,BP24001931,"XXX Marsh St W, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,4/10/2024 7:44:37 PM,BP24001943,"XXX Churchill St W, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,4/10/2024 8:36:02 PM,BP24001944,"2XXX  Orleans St W, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,4/12/2024 2:27:28 AM,BP24001973,"1XXX  Greeley St S, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,WEST LAKELAND TOWNSHIP,4/9/2024 7:46:51 PM,BP24001913,"22XXX -2898 SAINT CROIX TRL N, WEST LAKELAND TOWNSHIP",V/W - Fail to drive in single lane
BAYPORT POLICE DEPARTMENT,WEST LAKELAND TOWNSHIP,4/10/2024 2:26:51 AM,BP24001919,"18XXX -2098 SAINT CROIX TRL N, WEST LAKELAND TOWNSHIP",V/W - failure to maintain single lane
BAYPORT POLICE DEPARTMENT,WEST LAKELAND TOWNSHIP,4/11/2024 6:24:42 PM,BP24001965,"21XXX -2198 SAINT CROIX TRL N, WEST LAKELAND TOWNSHIP",W/W EXPIRED REG
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 12:19:21 AM,CG24011045,"7XXX  61st St S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 1:04:50 AM,CG24011049,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 1:54:14 AM,CG24011053,"HWY 61 SB TO JAMAICA AVE S RAMP, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 3:03:40 AM,CG24011055,"11XXX  LOCKRIDGE AVE S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 4:03:09 AM,CG24011059,"75XXX -7688 EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 7:54:53 AM,CG24011066,"9XXX  82nd St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 8:47:03 AM,CG24011083,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 12:05:36 PM,CG24011088,"8XXX  Ideal Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 1:30:49 PM,CG24011089,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 3:11:32 PM,CG24011091,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 5:03:36 PM,CG24011095,"7XXX  100th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 5:45:00 PM,CG24011097,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 7:49:18 PM,CG24011103,"8XXX  81st Street Ln S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 8:52:24 PM,CG24011107,"10XXX  Greystone Cir S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 9:30:19 PM,CG24011108,"6XXX  TIMBER RIDGE TRL S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/7/2024 9:38:58 PM,CG24011109,"6XXX  102nd St S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/8/2024 3:24:50 AM,CG24011127,"70TH ST S / HINTON AVE S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/8/2024 6:51:50 AM,CG24011131,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT FROM MOTOR VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/8/2024 11:16:41 AM,CG24011150,"10XXX  Heron Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/8/2024 1:17:28 PM,CG24011157,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",SHOPLIFTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/8/2024 2:43:07 PM,CG24011167,"7XXX  80th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/8/2024 7:50:00 PM,CG24011188,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/8/2024 8:23:30 PM,CG24011189,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/8/2024 9:24:47 PM,CG24011194,"8XXX  Ideal Ave S, COTTAGE GROVE",RUNAWAY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/8/2024 11:40:21 PM,CG24011216,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 7:15:21 AM,CG24011261,"Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 8:41:43 AM,CG24011267,"Mississippi Dunes Blvd S / 92nd St S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 11:15:07 AM,CG24011277,"12XXX  Ravine Pkwy S, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 11:56:38 AM,CG24011280,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 12:31:33 PM,CG24011281,"8XXX  Hilo Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 1:32:44 PM,CG24011285,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 2:27:57 PM,CG24011289,"Unknown, COTTAGE GROVE",OFFICER INFORMATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 2:47:16 PM,CG24011290,"8XXX  100th St S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 3:23:52 PM,CG24011293,"7XXX  Immanuel Ave S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 3:53:20 PM,CG24011296,"6XXX  Pine Arbor Dr S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 4:54:51 PM,CG24011304,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 5:08:45 PM,CG24011307,"8XXX  Foothill Rd S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 5:28:34 PM,CG24011309,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,Cottage Grove,4/9/2024 5:40:16 PM,CG24011313,"6XXX  INSKIP AVE S, Cottage Grove",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 5:57:12 PM,CG24011310,"XX Cottage Grove Ravine Park Entrance Rd, COTTAGE GROVE",SHOTS FIRED/SHOOTING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 6:35:58 PM,CG24011316,"7XXX  Jorgensen Ln S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 9:37:00 PM,CG24011330,"Hadley Ave S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/9/2024 9:39:00 PM,CG24011331,"76XXX -7580 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 12:00:24 AM,CG24011347,"80th St/Jamaica Av, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 4:02:14 AM,CG24011354,"8XXX  Jewel Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 5:16:31 AM,CG24011355,"8XXX  92nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 7:07:21 AM,CG24011356,"8XXX  Janero Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 7:19:23 AM,CG24011357,"Hwy 61 Nb Jno 80th St S, COTTAGE GROVE",VEHICLE FIRE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 8:17:43 AM,CG24011359,"9XXX  Jareau Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 8:36:17 AM,CG24011360,"8XXX  Ivywood Ave S, COTTAGE GROVE",RUNAWAY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 8:38:24 AM,CG24011361,"8XXX  Belden Blvd S, COTTAGE GROVE",FIRE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 8:52:21 AM,CG24011362,"9XXX  Block of East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 9:33:27 AM,CG24011363,"6XXX  Jody Ave S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 9:46:27 AM,CG24011364,"9XXX  Hale Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 9:52:59 AM,CG24011366,"Keats Ave S / Indian Blvd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 9:54:31 AM,CG24011365,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 11:28:45 AM,CG24011371,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 11:45:50 AM,CG24011374,"8XXX  Inwood Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 12:01:17 PM,CG24011375,"8XXX  113th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 12:17:07 PM,CG24011377,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 2:00:58 PM,CG24011383,"12XXX  Ravine Pkwy S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 2:03:58 PM,CG24011385,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 2:04:23 PM,CG24011386,"8XXX  Irish Avenue Ct S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 3:00:50 PM,CG24011402,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 3:54:33 PM,CG24011404,"XX Hwy 61 Sb To Innovation Rd Ramp, COTTAGE GROVE",DRIVING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 4:21:25 PM,CG24011409,"Grey Cloud Trl S / Geneva Ave S, COTTAGE GROVE",ABANDONED VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 4:51:53 PM,CG24011410,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 5:02:52 PM,CG24011413,"8XXX  Ivywood Ave S, COTTAGE GROVE",RUNAWAY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 5:37:33 PM,CG24011415,"9XXX  Hale Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 5:38:51 PM,CG24011414,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 6:18:11 PM,CG24011418,"8XXX  Hadley Ave S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 7:51:42 PM,CG24011420,"7XXX  BLK East Pt Douglas Rd, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/10/2024 9:19:10 PM,CG24011427,"7XXX  Inskip Trl S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 12:33:25 AM,CG24011450,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 1:00:06 AM,CG24011453,"80TH ST S, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 3:01:00 AM,CG24011464,"Hwy 61 Sb At 80th St S, COTTAGE GROVE",PURSUIT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 3:57:49 AM,CG24011465,"8XXX  Greene Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 8:06:13 AM,CG24011471,"7XXX  99th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 11:00:26 AM,CG24011490,"76XXX -7748 65TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 11:34:15 AM,CG24011496,"6XXX  94th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 11:44:19 AM,CG24011499,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 12:04:28 PM,CG24011500,"8XXX  Janero Ave S, COTTAGE GROVE",BURGLARY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 12:08:08 PM,CG24011501,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 12:17:27 PM,CG24011502,"7XXX  110th St S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,Cottage Grove,4/11/2024 12:43:02 PM,CG24011505,"6XXX  HEARTHSTONE AVE S, Cottage Grove",PARKING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 12:46:22 PM,CG24011504,"9XXX  Hames Ave S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 1:26:52 PM,CG24011506,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 1:45:15 PM,CG24011507,"10XXX  GREY CLOUD TRL S, COTTAGE GROVE",BURGLARY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 2:05:57 PM,CG24011510,"7XXX  TIMBER CREST DR S, COTTAGE GROVE",THEFT FROM MOTOR VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 3:15:54 PM,CG24011516,"7XXX  96th St S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 4:16:17 PM,CG24011528,"8XXX  HEMINGWAY AVE S, COTTAGE GROVE",DUMPING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/11/2024 4:50:18 PM,CG24011531,"Hardwood Ave S / 80th St S, COTTAGE GROVE",ACCIDENT
