AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,4/13/2025 2:24:42 AM,BP25001547,"62XXX -636 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/13/2025 2:36:59 AM,BP25001548,"40XXX -498 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/13/2025 8:16:23 AM,BP25001553,"1XXX  Planters Path, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/13/2025 8:30:49 AM,BP25001554,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/13/2025 1:23:38 PM,BP25001556,"XXX Pickett St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/13/2025 10:18:47 PM,BP25001557,"20XXX -298 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/13/2025 10:26:27 PM,BP25001558,"40XXX -498 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/13/2025 11:32:23 PM,BP25001561,"10XXX -199 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/14/2025 3:47:34 AM,BP25001562,"HWY 95 JSO 5TH AVE S, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,4/14/2025 9:29:58 AM,BP25001563,"XXX 3rd st n, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,4/14/2025 10:48:53 AM,BP25001564,"XXX 3rd St N, BAYPORT",DATA REQUEST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/14/2025 2:07:42 PM,BP25001565,"5TH AVE N / MAINE ST N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/14/2025 4:36:56 PM,BP25001567,"XXX block 5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,4/14/2025 4:43:51 PM,BP25001568,"XXX block 5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,4/14/2025 4:59:50 PM,BP25001569,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/14/2025 7:48:17 PM,BP25001572,"XXX 3rd St N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,4/15/2025 4:18:08 AM,BP25001574,"XXX Central Ave, BAYPORT",ASSIST OTHER AGENCY
