AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,6/2/2024 12:38:34 AM,BP24003029,"5TH AVE N / 9TH ST N, BAYPORT",ARREST - Careless Driving
BAYPORT POLICE DEPARTMENT,BAYPORT,6/2/2024 5:08:53 AM,BP24003031,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,6/2/2024 6:26:38 AM,BP24003032,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,6/2/2024 10:03:00 AM,BP24003039,"XXX 6TH ST S, BAYPORT",ANIMAL BITE
BAYPORT POLICE DEPARTMENT,BAYPORT,6/2/2024 1:52:49 PM,BP24003040,"XXX 3RD ST N, BAYPORT",TRESPASSING
BAYPORT POLICE DEPARTMENT,BAYPORT,6/2/2024 2:42:44 PM,BP24003041,"70XXX -972 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,6/2/2024 3:45:05 PM,BP24003043,"62XXX -636 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,6/2/2024 4:41:56 PM,BP24003044,"XXX 4th Ave N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/2/2024 8:07:40 PM,BP24003048,"Hwy 95 / 3rd Ave S, BAYPORT",CITED - Driver revoked license; Passenger/Owner expired registration
BAYPORT POLICE DEPARTMENT,BAYPORT,6/2/2024 9:02:02 PM,BP24003049,"MINNESOTA ST S / OSPREY BLVD, BAYPORT",V/W - failure to drive in single lane
BAYPORT POLICE DEPARTMENT,BAYPORT,6/3/2024 1:09:46 AM,BP24003050,"MINNESOTA ST S / 7TH AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,6/3/2024 2:33:53 AM,BP24003055,"XXX HWY 95 N, BAYPORT",CITED - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,6/3/2024 1:12:09 PM,BP24003056,"7th Ave N / 3rd St N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/3/2024 1:24:07 PM,BP24003057,"3rd St N / 8th Ave N, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,6/3/2024 2:16:59 PM,BP24003058,"XXX Maine St N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,6/3/2024 5:56:04 PM,BP24003063,"XXX block Primrose Path N, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/3/2024 6:02:01 PM,BP24003064,"XXX block Maine St N, BAYPORT",PARKING VIOLATION
