AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2022 8:17:02 AM,BP22006838,"XXX 3RD ST N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2022 1:56:51 PM,BP22006841,"XXX 3rd St N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2022 4:02:40 PM,BP22006843,"XXX Minnesota St S, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2022 5:04:03 PM,BP22006844,"Unknown, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2022 5:22:24 PM,BP22006845,"XX Lake Cir, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2022 9:02:03 PM,BP22006846,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2022 11:44:29 PM,BP22006853,"50XXX -574 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2022 7:40:37 AM,BP22006858,"XXX Lake St S, BAYPORT",TRESPASSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2022 8:31:56 AM,BP22006859,"3RD ST N / 3RD AVE N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2022 12:02:03 PM,BP22006860,"XX Point Rd, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2022 1:26:37 PM,BP22006861,"XXX 5th Ave N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2022 8:12:13 PM,BP22006864,"XXX 3rd St N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2022 8:58:07 PM,BP22006866,"3rd St N / 2nd Ave N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2022 9:19:00 PM,BP22006867,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2022 9:48:17 PM,BP22006868,"XXX 4TH ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2022 12:49:33 AM,BP22006869,"10TH AVE N / SAINT CROIX TRL N, BAYPORT",MOTORIST ASSIST
