AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 4:03:01 AM,BP25003091,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 7:58:24 AM,BP25003093,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 12:41:39 PM,BP25003094,"XXX Perro Creek Dr S, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 1:02:11 PM,BP25003095,"XXX - 899 Highway 95 N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 1:23:59 PM,BP25003096,"XXX 5th Ave N, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 1:30:03 PM,BP25003097,"XXX 5TH ST S, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 1:31:05 PM,BP25003098,"XXX CENTRAL AVE, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 1:44:23 PM,BP25003099,"XX CENTRAL AVE, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 1:48:39 PM,BP25003100,"XXX Lakeside Bay S, BAYPORT",OPEN DOOR/WINDOW
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 1:51:05 PM,BP25003101,"XXX 4TH AVE S, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 4:00:36 PM,BP25003104,"XX Central Ave, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 4:18:57 PM,BP25003105,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 8:57:26 PM,BP25003108,"XXX 6TH ST N, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,7/27/2025 9:24:18 PM,BP25003110,"XX CENTRAL AVE, BAYPORT",Park close
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2025 11:40:00 AM,BP25003118,"XXX Maine St N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2025 3:30:44 PM,BP25003120,"XXX MAINE ST N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2025 4:10:18 PM,BP25003121,"XXX - 574 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2025 4:55:11 PM,BP25003122,"XXX 4th St N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2025 7:43:28 PM,BP25003123,"XXX MINNESOTA ST S, BAYPORT",POWERLINE DOWN
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2025 9:42:50 PM,BP25003126,"XX CENTRAL AVE, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2025 9:49:54 PM,BP25003127,"XXX Inspiration Pkwy N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2025 9:59:02 PM,BP25003128,"1XXX  5th Ave N, BAYPORT",FIRE
