AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 8:32:09 AM,CG22024467,"7XXX  Aspen Cv S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 8:59:49 AM,CG22024469,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 11:26:58 AM,CG22024477,"8XXX  Greene Ave S, COTTAGE GROVE",HARASSMENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 11:31:28 AM,CG22024478,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 12:13:31 PM,CG22024479,"6XXX  Jasmine Bay S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 12:35:37 PM,CG22024481,"8XXX  75th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 4:13:16 PM,CG22024495,"8XXX  Jensen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 4:46:42 PM,CG22024498,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 5:34:55 PM,CG22024502,"9XXX  Dunes Ln S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 10:14:32 PM,CG22024512,"8XXX  Hallmark Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 11:12:15 PM,CG22024521,"8XXX  Grenadier Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/6/2022 11:37:00 PM,CG22024523,"80TH ST S OVER HWY 61, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 12:30:13 AM,CG22024525,"Hwy 61 Sb Jso Manning Ave S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 2:26:52 AM,CG22024529,"10XXX  Ideal Ave S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 3:45:04 AM,CG22024531,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 4:52:37 AM,CG22024533,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 5:09:49 AM,CG22024534,"8XXX  Greystone Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 7:49:21 AM,CG22024535,"8XXX  Idsen Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 9:10:57 AM,CG22024540,"75XXX -7510 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 9:28:04 AM,CG22024544,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 9:30:52 AM,CG22024547,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 9:41:52 AM,CG22024546,"9XXX  HEATH AVE S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 9:47:50 AM,CG22024548,"8XXX  Hamlet Ave S, COTTAGE GROVE",STALKING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 10:54:16 AM,CG22024555,"9XXX  Jareau Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 11:18:49 AM,CG22024556,"7XXX  Hinton Park Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 11:24:28 AM,CG22024557,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 12:01:52 PM,CG22024558,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 12:18:34 PM,CG22024560,"70th St S / Goodview Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 2:33:32 PM,CG22024567,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 3:11:27 PM,CG22024569,"12XXX  RAVINE PKWY S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 3:28:26 PM,CG22024572,"94XXX -9528 INDIAN BLVD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 5:29:44 PM,CG22024579,"7XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",COMPLIANCE CHECK VIOLATIONS
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 6:24:10 PM,CG22024589,"6XXX  80th St S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 7:34:40 PM,CG22024598,"70th St S / Keats Ave S, COTTAGE GROVE",MOTORIST ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/7/2022 10:33:05 PM,CG22024608,"Hinton Ave S / 69th St S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 1:03:52 AM,CG22024621,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 2:46:40 AM,CG22024631,"8XXX  Hadley Ave S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 3:22:03 AM,CG22024632,"8XXX  Jocelyn Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 4:21:45 AM,CG22024634,"Hillside Trl S / Jody Cir S, COTTAGE GROVE",DRUGS
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 9:32:38 AM,CG22024641,"8XXX  Idsen Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 10:10:53 AM,CG22024645,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 10:19:07 AM,CG22024647,"11XXX  KINGSBOROUGH TRL S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 11:42:58 AM,CG22024654,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 12:13:13 PM,CG22024657,"Grenadier Ave S / 85th St S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 12:16:59 PM,CG22024658,"7XXX  Illies Ave S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 12:22:58 PM,CG22024659,"9XXX  Jamaica Ave S, COTTAGE GROVE",OFP VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 2:14:55 PM,CG22024666,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 2:27:46 PM,CG22024667,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 3:52:43 PM,CG22024671,"8XXX  Granada Ave S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 3:59:54 PM,CG22024672,"Keats Ave S / Ravine Pkwy S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 4:40:22 PM,CG22024674,"8XXX  Hemignway Ave S , COTTAGE GROVE",ORDINANCE VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 5:21:53 PM,CG22024677,"8XXX  HALE AVE S, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/8/2022 11:38:04 PM,CG22024690,"8XXX  Upper 89th Street Cir S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 1:21:19 AM,CG22024692,"8XXX  Greenway Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 2:42:05 AM,CG22024694,"80XXX -8219 HYDE AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 7:30:17 AM,CG22024696,"8XXX  Hamlet Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 7:31:57 AM,CG22024697,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 8:55:42 AM,CG22024702,"8XXX  West Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 10:31:18 AM,CG22024703,"8XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 11:36:50 AM,CG22024706,"7XXX  62nd St S, COTTAGE GROVE",IDENTITY THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 12:03:59 PM,CG22024707,"12XXX  RAVINE PKWY S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 1:05:11 PM,CG22024711,"72XXX -8169 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 3:33:16 PM,CG22024717,"8XXX  Jewel Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 3:37:40 PM,CG22024719,"8XXX  Homestead Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 4:03:45 PM,CG22024722,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 4:20:33 PM,CG22024724,"8XXX  Indian Blvd S, COTTAGE GROVE",OVERDOSE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 4:41:24 PM,CG22024726,"80th St S Over Hwy 61, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 4:42:51 PM,CG22024727,"7XXX  99th St S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 4:52:51 PM,CG22024728,"8XXX  Jergen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 5:07:27 PM,CG22024729,"8XXX  Hillside Trl S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 5:48:34 PM,CG22024730,"7XXX  Isleton Ave S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 7:28:11 PM,CG22024733,"8XXX  92nd St S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 8:00:59 PM,CG22024734,"7XXX  Joplin Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 8:12:14 PM,CG22024736,"70TH ST S / HINTON AVE S, COTTAGE GROVE",TRAFFIC COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 8:47:01 PM,CG22024737,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/9/2022 10:42:14 PM,CG22024743,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 2:22:13 AM,CG22024763,"72XXX -7050 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 4:30:05 AM,CG22024767,"9XXX  Jasmine Ct S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 8:48:40 AM,CG22024775,"80th St S Over Hwy 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 9:01:02 AM,CG22024777,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 9:04:11 AM,CG22024776,"12XXX  RAVINE PKWY S, COTTAGE GROVE",THREATS
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 9:36:14 AM,CG22024780,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",SHOPLIFTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 11:03:54 AM,CG22024788,"6XXX  Highland Hills Curv S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 1:15:52 PM,CG22024796,"78XXX -7700 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 1:40:02 PM,CG22024799,"8XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 2:55:43 PM,CG22024804,"6XXX  84th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 3:38:45 PM,CG22024805,"6XXX  Idsen Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 4:53:33 PM,CG22024808,"6XXX  Jeffery Ct S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 6:39:11 PM,CG22024816,"8XXX  Granada Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 7:40:07 PM,CG22024820,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 8:40:25 PM,CG22024822,"7XXX  Timber Trail Ln S, COTTAGE GROVE",LOCKOUT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 9:48:19 PM,CG22024825,"8XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/10/2022 10:08:13 PM,CG22024827,"6XXX  Indigo Ct S, COTTAGE GROVE",MEDICAL
