AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,9/3/2023 4:34:31 AM,BP23005153,"XXX 5th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/3/2023 10:06:17 AM,BP23005155,"XXX Pickett St N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,9/4/2023 10:28:55 AM,BP23005165,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/4/2023 10:54:05 AM,BP23005166,"60XXX -649 3RD ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,9/4/2023 11:36:48 AM,BP23005170,"XXX Pickett St N, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,9/4/2023 1:27:15 PM,BP23005172,"Pickett Ave N / Private Dr, BAYPORT",TRAFFIC COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,9/4/2023 6:56:10 PM,BP23005175,"XXX 5th St S, BAYPORT",DISORDERLY CONDUCT
BAYPORT POLICE DEPARTMENT,BAYPORT,9/4/2023 7:24:05 PM,BP23005176,"XXX 6th St N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,9/5/2023 4:14:36 AM,BP23005180,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,9/5/2023 4:14:44 AM,BP23005181,"XX CENTRAL AVE, BAYPORT",Honor Box Payments
BAYPORT POLICE DEPARTMENT,BAYPORT,9/5/2023 6:32:49 AM,BP23005182,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/5/2023 8:55:15 AM,BP23005184,"XXX 4th st n, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,9/5/2023 11:29:17 AM,BP23005187,"XXX 3rd st n, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,9/5/2023 11:29:31 AM,BP23005188,"XXX 3RD ST N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,9/5/2023 1:27:55 PM,BP23005189,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/5/2023 3:36:07 PM,BP23005191,"XXX 4th st n, BAYPORT",SCHOOL CROSSING
