AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,1/6/2025 10:05:05 AM,BP25000086,"XX Central Ave, BAYPORT",LOST PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2025 12:15:45 AM,BP25000091,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2025 1:12:39 AM,BP25000095,"Hwy 95 / 2nd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2025 7:16:48 AM,BP25000100,"XXX 4th Ave N, BAYPORT",HIT AND RUN
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2025 9:32:09 AM,BP25000102,"XXX 4th St N, BAYPORT",LOST PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2025 12:27:38 PM,BP25000103,"XXX 3RD ST N, BAYPORT",FRAUD/SCAM
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2025 8:32:10 PM,BP25000111,"XXX 6th St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2025 11:00:23 PM,BP25000113,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,1/7/2025 11:32:53 PM,BP25000116,"MINNESOTA ST S / 2ND AVE S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2025 1:19:06 AM,BP25000121,"70XXX -972 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2025 8:32:58 AM,BP25000123,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2025 8:37:54 AM,BP25000124,"XXX 3rd St N, BAYPORT",THEFT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/8/2025 7:50:51 PM,BP25000127,"XXX 3RD ST N, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,1/9/2025 8:32:57 AM,BP25000131,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/9/2025 6:31:17 PM,BP25000135,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/11/2025 3:02:10 AM,BP25000169,"4TH ST N / 2ND AVE N, BAYPORT",DWI
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,1/5/2025 3:55:41 AM,BP25000070,"5XXX  Osgood Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,1/7/2025 7:11:34 PM,BP25000110,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,1/8/2025 9:51:56 PM,BP25000128,"Hwy 36 Eb Jwo Osgood Ave N, OAK PARK HEIGHTS",TRAFFIC COMPLAINT
BAYPORT POLICE DEPARTMENT,STILLWATER,1/7/2025 4:47:44 AM,BP25000099,"1XXX  Cottage Dr, STILLWATER",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/5/2025 2:47:58 AM,CG25000444,"8XXX  90th St S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/5/2025 9:57:40 AM,CG25000469,"8XXX  Hilo Trl S, COTTAGE GROVE",MEDICAL
