AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,4/20/2025 3:43:39 PM,BP25001639,"Hwy 95 At 4th Ave N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/20/2025 8:20:10 PM,BP25001642,"XXX 4th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2025 8:40:45 AM,BP25001644,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2025 8:47:00 AM,BP25001645,"3rd Ave N / 4th St N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2025 2:26:26 PM,BP25001649,"XXX 3RD ST N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2025 3:20:20 PM,BP25001650,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2025 5:41:42 PM,BP25001654,"XXX 1ST AVE N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2025 8:33:06 AM,BP25001656,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2025 1:40:10 PM,BP25001658,"20XXX -298 3RD ST N, BAYPORT",TRAFFIC COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2025 1:57:48 PM,BP25001659,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2025 2:13:58 PM,BP25001660,"XXX Pickett St N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,4/23/2025 6:18:19 PM,BP25001670,"XXX 5th St N, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2025 1:15:39 AM,BP25001673,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2025 1:50:55 AM,BP25001674,"XXX Minnesota St S, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2025 7:48:54 AM,BP25001677,"5th Ave N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2025 10:54:00 AM,BP25001679,"5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2025 10:55:00 AM,BP25001680,"5th ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2025 10:56:00 AM,BP25001681,"5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2025 10:58:00 AM,BP25001682,"XXX 5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2025 10:59:00 AM,BP25001683,"XXX 1st AVe N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2025 9:26:27 PM,BP25001691,"XXX 3rd St N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2025 10:21:34 PM,BP25001692,"XXX 4th St S, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2025 3:18:58 PM,BP25001702,"XXX 4TH ST N (WORK ADDRESS), BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2025 4:50:13 PM,BP25001706,"XXX Central Ave, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/26/2025 12:58:16 AM,BP25001717,"30XXX -399 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/26/2025 8:36:15 AM,BP25001722,"5th Ave N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/26/2025 11:52:23 AM,BP25001728,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/26/2025 2:08:03 PM,BP25001730,"50XXX -599 8TH ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/26/2025 2:25:43 PM,BP25001732,"Minnesota St S / 3rd Ave S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/26/2025 2:47:00 PM,BP25001734,"40XXX -498 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/26/2025 9:21:17 PM,BP25001739,"XXX Central Ave, BAYPORT",DWI
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,4/22/2025 3:12:25 PM,BP25001661,"Oakgreen Ave N / 40th St N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/20/2025 12:45:02 AM,BP25001636,"SAINT CROIX TRL N NB JNO HWY 36, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/20/2025 1:36:41 AM,BP25001638,"5XXX  Osgood Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/20/2025 7:44:34 PM,BP25001641,"5XXX  Penfield Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,4/21/2025 4:40:13 AM,BP25001643,"57XXX -5502 SAINT CROIX TRL N, OAK PARK HEIGHTS",MOTOR VEHICLE THEFT
