AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2025 2:50:51 PM,BP25000703,"XXX 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2025 9:13:01 PM,BP25000705,"20XXX -299 1ST AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2025 9:16:16 PM,BP25000706,"XXX 2ND ST N, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/17/2025 4:42:33 AM,BP25000714,"XXX 6th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/17/2025 10:38:41 AM,BP25000717,"4th St N / Central Ave, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/17/2025 5:31:45 PM,BP25000718,"Unknown, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,2/18/2025 12:29:34 AM,BP25000724,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,2/18/2025 3:08:37 PM,BP25000725,"Andersen Lot North, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/18/2025 6:19:04 PM,BP25000727,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/18/2025 9:09:56 PM,BP25000729,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,2/18/2025 11:55:02 PM,BP25000730,"XXX 8th St N, BAYPORT",LIFT ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2025 8:02:58 AM,BP25000738,"XXX 3rd St S, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2025 8:33:04 AM,BP25000739,"XXX 4TH ST N (WORK ADDRESS), BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2025 6:46:49 PM,BP25000744,"STAGECOACH TRL N / 40TH ST N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2025 7:57:13 PM,BP25000745,"Unknown, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2025 8:40:15 PM,BP25000746,"Unknown, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2025 10:10:24 PM,BP25000749,"XXX 2ND ST N, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 5:16:26 AM,BP25000752,"XXX 7th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 8:32:22 AM,BP25000753,"XXX 4th st n , BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 9:00:47 AM,BP25000754,"62XXX -648 5TH AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 9:14:09 AM,BP25000755,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 10:20:51 AM,BP25000756,"XXX PERIWINKLE PL, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 11:11:42 AM,BP25000757,"30XXX -399 MINNESOTA ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 11:11:42 AM,BP25000759,"30XXX -399 MINNESOTA ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 11:29:36 AM,BP25000758,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 5:00:20 PM,BP25000763,"XXX 3rd St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 6:24:09 PM,BP25000764,"XXX Maine St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 6:52:25 PM,BP25000765,"XXX 3rd St N, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2025 10:58:36 PM,BP25000768,"XXX 2ND ST N, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/21/2025 12:02:44 AM,BP25000771,"XXX Pickett St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/21/2025 1:22:00 AM,BP25000772,"20XXX -298 3RD ST N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/21/2025 9:18:23 PM,BP25000782,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,2/21/2025 9:38:19 PM,BP25000784,"20XXX -298 3RD ST N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/22/2025 9:23:10 PM,BP25000803,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,2/16/2025 1:42:45 AM,BP25000691,"55XXX -5723 SAINT CROIX TRL N, OAK PARK HEIGHTS",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,2/17/2025 6:24:38 AM,BP25000715,"14XXX  54th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,2/20/2025 7:26:00 PM,BP25000766,"SAINT CROIX TRL N / Highway 36, OAK PARK HEIGHTS",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,STILLWATER,2/16/2025 10:04:32 PM,BP25000711,"1XXX  Benson Blvd E, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,2/19/2025 12:38:18 AM,BP25000731,"XXX Main St S, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,2/20/2025 9:03:08 PM,BP25000767,"1XXX  Cottage Dr, STILLWATER",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 12:20:00 AM,CG25005280,"6XXX  Jeffery Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 6:16:02 AM,CG25005308,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 7:37:06 AM,CG25005311,"7XXX  77th St S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 7:47:23 AM,CG25005312,"9XXX  Hemingway Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 10:22:17 AM,CG25005329,"8XXX  95th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 10:38:43 AM,CG25005337,"8XXX  Grenadier Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 10:45:44 AM,CG25005341,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 11:42:02 AM,CG25005352,"7XXX  Hillside Trl S, COTTAGE GROVE",FOLLOW UP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 11:45:11 AM,CG25005353,"7XXX  Hardwood Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 12:24:31 PM,CG25005355,"80th St S / Hadley Ave S, COTTAGE GROVE",TRAFFIC COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 2:47:36 PM,CG25005363,"10XXX  Kingsborough Trl S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 4:32:42 PM,CG25005371,"8XXX  Jeffery Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 5:15:29 PM,CG25005372,"70th St S / Jamaica Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 6:43:45 PM,CG25005387,"7XXX  Hearthside Ave S, COTTAGE GROVE",UNWANTED PERSON/VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,2/16/2025 7:42:59 PM,CG25005389,"8XXX  80th St S, COTTAGE GROVE",UNWANTED PERSON/VEHICLE
