AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,8/17/2025 8:54:55 AM,BP25003423,"Unknown, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,8/17/2025 9:31:01 AM,BP25003424,"XXX Maine St N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,8/17/2025 12:14:01 PM,BP25003425,"3rd St N / 2nd Ave N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,8/17/2025 5:38:20 PM,BP25003428,"XXX 6TH ST N, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,8/17/2025 5:39:50 PM,BP25003429,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2025 11:05:14 AM,BP25003436,"XX POINT RD, BAYPORT",Site visit
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2025 3:36:31 PM,BP25003438,"4TH ST N / 4TH AVE N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,8/19/2025 12:13:59 AM,BP25003439,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,8/19/2025 12:46:17 AM,BP25003440,"XXX Prairie Way S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/19/2025 4:17:10 AM,BP25003441,"XXX 2nd St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,8/19/2025 9:02:38 AM,BP25003445,"XXX 4th St N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,8/19/2025 7:11:07 PM,BP25003448,"PRAIRIE WAY S / INSPIRATION PKWY S, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,8/19/2025 7:25:56 PM,BP25003449,"XXX 5th Ave N, BAYPORT",HRO VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,8/19/2025 8:19:48 PM,BP25003450,"XXX 5th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/19/2025 9:34:51 PM,BP25003451,"XXX 4th St S, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,8/20/2025 3:11:29 AM,BP25003452,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,8/20/2025 9:43:37 PM,BP25003470,"XXX 5th Ave S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,8/21/2025 1:02:10 AM,BP25003473,"XX CENTRAL AVE, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,8/21/2025 7:14:50 AM,BP25003479,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
