AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2023 11:34:31 AM,BP23005750,"Minnesota St S / 5th Ave S, BAYPORT",W/W SPEED (COMM VEH INSP)
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2023 2:37:59 PM,BP23005751,"5th ave n / 2nd st n, BAYPORT",W/W PASS ON RIGHT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2023 3:28:30 PM,BP23005752,"XXX 4th st n, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2023 5:10:13 PM,BP23005753,"XXX 4th St N, BAYPORT",HARASSMENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2023 9:04:59 PM,BP23005759,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2023 9:25:38 PM,BP23005760,"9th St N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2023 9:44:08 PM,BP23005761,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/12/2023 2:22:06 AM,BP23005763,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,10/12/2023 1:31:46 PM,BP23005772,"XXX 3rd St N, BAYPORT",FRAUD/SCAM
BAYPORT POLICE DEPARTMENT,BAYPORT,10/12/2023 3:32:51 PM,BP23005773,"XXX 4th st n, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/12/2023 10:47:47 PM,BP23005777,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,10/13/2023 9:46:32 PM,BP23005787,"Hwy 95 Jso 2nd Ave N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/13/2023 9:50:30 PM,BP23005788,"1XXX  Pioneer Trl, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/13/2023 10:22:03 PM,BP23005789,"80XXX -999 5TH AVE N, BAYPORT",PARK INCIDENT-CITY/COUNTY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2023 10:10:30 AM,BP23005791,"80XXX -899 Highway 95 N, BAYPORT",V/W - SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2023 10:24:12 AM,BP23005792,"45XXX -4699 STAGECOACH TRL N, BAYPORT",T/S - STOP SIGN VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2023 2:32:25 PM,BP23005793,"XXX Highway 95 N, BAYPORT",BLS MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2023 8:29:00 PM,BP23005799,"1XXX  Inspiration Pkwy N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/14/2023 11:20:04 PM,BP23005801,"XXX Prairie Way N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,LAKELAND,10/12/2023 7:13:57 AM,BP23005767,"1XXX  Rivercrest Rd N, LAKELAND",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,WEST LAKELAND TOWNSHIP,10/10/2023 4:45:01 PM,BP23005734,"Stagecoach Trl N / Hudson Blvd N, WEST LAKELAND TOWNSHIP",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,WEST LAKELAND TOWNSHIP,10/14/2023 4:24:02 PM,BP23005794,"14XXX  7th St N, WEST LAKELAND TOWNSHIP",AOA - WASHCO SHERIFF
BAYPORT POLICE DEPARTMENT,WOODBURY,10/9/2023 4:29:18 PM,BP23005709,"10XXX  Hudson Rd, WOODBURY",ASSIST OTHER AGENCY - K9 DEPLOYMENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 12:06:56 AM,CG23035016,"8XXX  Goodview Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 12:21:11 AM,CG23035017,"80th St S / Hwy 61 Nb To 80th St S Ramp, COTTAGE GROVE",TRAFFIC COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 12:52:22 AM,CG23035020,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 2:25:40 AM,CG23035034,"7XXX  GRANADA AVE S, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 2:46:02 AM,CG23035035,"7XXX  Isleton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 3:39:15 AM,CG23035037,"8XXX  77th Street Ct S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 9:04:59 AM,CG23035043,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 10:02:06 AM,CG23035055,"Ivystone Ave S / Iverson Ave S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 1:20:42 PM,CG23035101,"76XXX -7898 HINTON AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 2:04:11 PM,CG23035109,"7XXX  Hardwood Ave S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 2:09:52 PM,CG23035108,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 2:41:24 PM,CG23035110,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 5:05:19 PM,CG23035117,"8XXX  90th St S, COTTAGE GROVE",FIGHT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 5:50:45 PM,CG23035118,"9XXX  Jergen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 6:48:53 PM,CG23035120,"7XXX  Jorgensen Ave S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 9:29:04 PM,CG23035123,"7XXX  80th St S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2023 10:29:12 PM,CG23035127,"Hwy 61 Sb Jso 80th St S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 4:22:04 AM,CG23035165,"7XXX  Harkness Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 6:40:39 AM,CG23035169,"9XXX  83rd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 8:09:47 AM,CG23035180,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 9:30:13 AM,CG23035197,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 9:42:41 AM,CG23035200,"WEST POINT DOUGLAS RD S / JAMAICA AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 9:54:15 AM,CG23035217,"8XXX  81st St S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 11:05:58 AM,CG23035237,"70XXX -7199 HINTON AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 11:13:55 AM,CG23035239,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 12:05:29 PM,CG23035243,"11XXX  West Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 12:34:15 PM,CG23035245,"8XXX  GREENE AVE S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 1:33:03 PM,CG23035251,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 1:44:08 PM,CG23035252,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 1:51:20 PM,CG23035255,"8XXX  Inwood Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 2:11:07 PM,CG23035257,"12XXX  RAVINE PKWY S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 2:38:26 PM,CG23035266,"8XXX  Idsen Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 2:56:25 PM,CG23035271,"7XXX  Hearthside Ave S, COTTAGE GROVE",HARASSMENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 3:29:25 PM,CG23035280,"6XXX  94th St S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 4:40:02 PM,CG23035288,"8XXX  Hamlet Ave S, COTTAGE GROVE",MAIL THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 6:06:56 PM,CG23035307,"12XXX  Ravine Pkwy S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 6:51:19 PM,CG23035311,"9XXX  Hamlet Ave S, COTTAGE GROVE",DISORDERLY CONDUCT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 7:38:58 PM,CG23035319,"9XXX  Hamlet Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2023 11:12:51 PM,CG23035336,"7XXX  Joliet Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 12:53:55 AM,CG23035352,"Hwy 61 Nb Jso 70th St S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 1:04:41 AM,CG23035354,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 8:41:24 AM,CG23035378,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 8:48:13 AM,CG23035379,"7XXX  Harkness Ave S, COTTAGE GROVE",GAS LEAK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 9:59:19 AM,CG23035393,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 11:22:26 AM,CG23035407,"9XXX  Keats Ave S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 11:36:34 AM,CG23035409,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FINGERPRINTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 12:01:10 PM,CG23035411,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FINGERPRINTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 12:29:02 PM,CG23035414,"Keats Ave S / 80th St S, COTTAGE GROVE",FOUND PERSON
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 12:41:06 PM,CG23035415,"12XXX  RAVINE PKWY S, COTTAGE GROVE",ORDINANCE VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 1:19:36 PM,CG23035418,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 1:37:28 PM,CG23035420,"8XXX  Keats Ave S, COTTAGE GROVE",FIRE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 2:04:22 PM,CG23035421,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 2:14:30 PM,CG23035422,"7XXX  Goodview Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 2:22:51 PM,CG23035424,"8XXX  Innsdale Ave S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 3:42:49 PM,CG23035428,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 3:48:45 PM,CG23035429,"8XXX  Jensen Ave S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 3:58:04 PM,CG23035430,"West Point Douglas Rd S / Jamaica Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 7:21:23 PM,CG23035440,"6XXX  Genevieve Trl S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 8:57:42 PM,CG23035445,"8XXX  Jewel Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 9:38:30 PM,CG23035446,"7XXX  Jorgensen Ln S, COTTAGE GROVE",HARASSMENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 9:52:40 PM,CG23035452,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2023 10:29:33 PM,CG23035463,"7XXX  Hillside Trl S, COTTAGE GROVE",WANTED PERSON-KOPS ALERT/ATL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 12:20:09 AM,CG23035464,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 1:12:17 AM,CG23035469,"9XXX  83rd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 6:45:33 AM,CG23035491,"Inwood Ave S / 88th St S, COTTAGE GROVE",STOP ARM VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 7:51:20 AM,CG23035503,"7XXX  Hillside Trl S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 8:35:43 AM,CG23035505,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 9:13:16 AM,CG23035509,"8XXX  Henna Ave S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 9:33:28 AM,CG23035512,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 10:00:38 AM,CG23035515,"9XXX  Hale Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 10:19:33 AM,CG23035516,"13XXX  Ravine Pkwy S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 11:04:43 AM,CG23035525,"7XXX  Meadow Grass Ave S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 1:33:35 PM,CG23035546,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 4:02:13 PM,CG23035558,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 4:16:18 PM,CG23035560,"12XXX  Ravine Pkwy S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 4:28:38 PM,CG23035562,"80XXX -8299 JEWEL AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 5:07:24 PM,CG23035566,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 5:10:57 PM,CG23035565,"78XXX -7898 72ND ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 5:20:17 PM,CG23035568,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 6:25:35 PM,CG23035572,"8XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 6:30:17 PM,CG23035573,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/11/2023 7:30:55 PM,CG23035579,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 5:12:29 AM,CG23035605,"8XXX  62nd Street Bay S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 6:51:46 AM,CG23035607,"67th St S / Jeffery Ave S, COTTAGE GROVE",STOP ARM VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 8:20:40 AM,CG23035615,"10XXX  Goodview Cir S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 8:50:59 AM,CG23035619,"13XXX  Ravine Pkwy S, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 10:04:41 AM,CG23035633,"6XXX  Goodview Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 10:13:28 AM,CG23035636,"7XXX  West Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 12:03:24 PM,CG23035650,"12XXX  RAVINE PKWY S, COTTAGE GROVE",ORDINANCE VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 12:10:38 PM,CG23035651,"7XXX  West Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 12:23:21 PM,CG23035653,"9XXX  80th St S, COTTAGE GROVE",LIFT ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 3:14:44 PM,CG23035675,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 3:33:15 PM,CG23035679,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",FAMILY ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 4:43:11 PM,CG23035683,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 8:06:14 PM,CG23035699,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 8:21:57 PM,CG23035701,"Hwy 61 Sb Jno Innovation Rd S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/12/2023 8:29:48 PM,CG23035703,"12XXX  Ravine Pkwy S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 1:20:00 AM,CG23035723,"6XXX  Bluestem Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 7:37:56 AM,CG23035728,"6XXX  Jody Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 8:44:52 AM,CG23035729,"8XXX  80th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 9:22:23 AM,CG23035730,"7XXX  Irish Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 9:31:10 AM,CG23035732,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 11:24:03 AM,CG23035737,"7XXX  Iverson Ct S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 2:51:30 PM,CG23035750,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 3:01:05 PM,CG23035751,"6XXX  Goodview Ave S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 3:17:54 PM,CG23035754,"8XXX  Hallmark Ave S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 3:45:15 PM,CG23035759,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/13/2023 3:55:06 PM,CG23035761,"8XXX  Jody Cir S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/14/2023 6:29:22 AM,CG23035819,"6XXX  Pine Arbor Dr S, COTTAGE GROVE",DISORDERLY CONDUCT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/14/2023 9:04:04 AM,CG23035822,"8XXX  Iden Ave S, COTTAGE GROVE",MEDICAL
