AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,10/26/2025 12:13:03 AM,BP25004249,"XXX - 498 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/26/2025 1:48:32 PM,BP25004251,"XXX Pickett St N, BAYPORT",LOCKOUT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/26/2025 2:18:52 PM,BP25004252,"CENTRAL AVE / 2ND ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/26/2025 3:04:26 PM,BP25004253,"XXX 3RD ST N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2025 5:03:59 AM,BP25004257,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2025 7:35:55 AM,BP25004259,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2025 8:10:03 AM,BP25004260,"XXX 2nd St N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2025 8:40:46 AM,BP25004261,"XX Central Ave, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2025 8:53:20 AM,BP25004262,"XXX 4th St N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2025 9:22:43 AM,BP25004263,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2025 9:36:01 AM,BP25004264,"XXX - 498 4TH ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2025 11:23:23 AM,BP25004265,"XXX 3rd St N, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2025 2:11:27 PM,BP25004266,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/28/2025 7:29:21 AM,BP25004269,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/28/2025 7:43:36 AM,BP25004270,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/28/2025 4:25:23 PM,BP25004274,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/28/2025 6:43:00 PM,BP25004275,"STAGECOACH TRL / INSPIRATION PKWY N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/29/2025 1:06:31 PM,BP25004283,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/29/2025 10:29:56 PM,BP25004286,"XX CENTRAL AVE, BAYPORT",PARK INCIDENT-CITY/COUNTY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/30/2025 12:33:35 AM,BP25004288,"XXX 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/30/2025 7:39:56 AM,BP25004290,"XXX 4TH ST N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/30/2025 11:05:09 AM,BP25004292,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/30/2025 10:33:00 PM,BP25004297,"XXX - 649 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/31/2025 3:23:31 PM,BP25004300,"XXX 3rd St N, BAYPORT",INCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/31/2025 4:10:43 PM,BP25004301,"XXX 4th St N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,11/1/2025 12:36:25 AM,BP25004311,"XXX 4th Ave N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,11/1/2025 8:59:57 PM,BP25004317,"XXX Mariner Dr, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,10/28/2025 2:16:32 PM,BP25004273,"3XXX  - 3498 SAINT CROIX TRL N, BAYTOWN TOWNSHIP",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,11/1/2025 3:47:14 AM,BP25004314,"STAGECOACH TRL N / 47TH ST N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,LAKE SAINT CROIX BEACH,10/29/2025 11:47:42 PM,BP25004287,"16XXX  17th St S, LAKE SAINT CROIX BEACH",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,LAKE SAINT CROIX BEACH,10/30/2025 12:48:22 AM,BP25004289,"QUEENS AVE S / 17TH ST S, LAKE SAINT CROIX BEACH",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/26/2025 8:09:46 PM,BP25004255,"5XXX  KRUEGER LN N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/26/2025 11:53:07 PM,BP25004256,"SAINT CROIX TRL N, OAK PARK HEIGHTS",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/27/2025 5:51:00 AM,BP25004258,"HWY 95 TO HWY 36 WB RAMP, OAK PARK HEIGHTS",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/27/2025 11:43:44 PM,BP25004267,"5XXX  Osgood Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/31/2025 9:50:38 AM,BP25004299,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,WEST LAKELAND TOWNSHIP,10/26/2025 6:11:50 PM,BP25004254,"2XXX  - 2898 SAINT CROIX TRL N, WEST LAKELAND TOWNSHIP",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,WEST LAKELAND TOWNSHIP,10/28/2025 10:19:54 AM,BP25004271,"2XXX  - 2898 SAINT CROIX TRL N, WEST LAKELAND TOWNSHIP",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 12:26:31 AM,CG25040172,"7XXX  Jensen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 2:21:28 AM,CG25040182,"8XXX  Greene Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 4:52:25 AM,CG25040184,"6XXX  90th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 7:22:18 AM,CG25040187,"9XXX  Hamlet Ct S, COTTAGE GROVE",UNWANTED PERSON/VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 7:51:14 AM,CG25040189,"12XXX  RAVINE PKWY S, COTTAGE GROVE",RIDE ALONG
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 7:51:53 AM,CG25040190,"12XXX  RAVINE PKWY S, COTTAGE GROVE",RIDE ALONG
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 9:38:05 AM,CG25040199,"8XXX  Kimbro Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 11:44:34 AM,CG25040209,"8XXX  Hadley Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 1:17:54 PM,CG25040213,"7XXX  79th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 4:51:38 PM,CG25040230,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 5:19:43 PM,CG25040237,"8XXX  JODY LN S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 8:11:54 PM,CG25040256,"7XXX  Hidden Valley Trl S, COTTAGE GROVE",MISSING PERSON
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/26/2025 8:21:18 PM,CG25040257,"7XXX  Hearthside Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 2:30:00 AM,CG25040293,"HWY 61 NB JNO JAMAICA AVE S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 3:41:17 AM,CG25040294,"8XXX  Granada Ave S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 7:32:47 AM,CG25040298,"7XXX  West Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 10:32:09 AM,CG25040308,"8XXX  71st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 10:38:55 AM,CG25040312,"8XXX  West Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 1:15:28 PM,CG25040334,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 2:20:26 PM,CG25040349,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 2:24:57 PM,CG25040350,"8XXX  80TH ST S, COTTAGE GROVE",DRUGS
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 3:25:06 PM,CG25040365,"9XXX  Indian Blvd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 6:00:20 PM,CG25040375,"6XXX  82nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 6:10:24 PM,CG25040376,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 6:14:59 PM,CG25040377,"8XXX  Inwood Ave S, COTTAGE GROVE",THEFT FROM MOTOR VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 6:21:36 PM,CG25040380,"7XXX  80th St S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 7:35:33 PM,CG25040385,"7XXX  97th St S, COTTAGE GROVE",ASSAULT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 9:06:03 PM,CG25040401,"6XXX  Pine Crest Trl S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2025 11:58:27 PM,CG25040436,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2025 1:09:00 AM,CG25040442,"7XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2025 5:09:08 AM,CG25040444,"7XXX  Hardwood Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2025 9:18:31 AM,CG25040460,"9XXX  Hallmark Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2025 10:18:12 AM,CG25040462,"8XXX  Indahl Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2025 10:57:37 AM,CG25040464,"6XXX  Inspire Ave S, COTTAGE GROVE",MEDICAL
