AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2024 12:01:11 AM,BP24002129,"XXX Highway 95 N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2024 7:28:11 AM,BP24002131,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2024 11:27:00 AM,BP24002138,"30XXX -399 MINNESOTA ST S, BAYPORT",CITE - PASS ON RIGHT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2024 12:25:28 PM,BP24002139,"70XXX -972 MINNESOTA ST S, BAYPORT",W/W USE OF COMM DEV
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2024 2:07:42 PM,BP24002140,"Stagecoach Trl N / 40th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2024 4:33:07 PM,BP24002142,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2024 8:33:50 PM,BP24002144,"XXX 5TH ST S, BAYPORT",FIRE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2024 11:06:09 PM,BP24002146,"XX CENTRAL AVE, BAYPORT",Vandalism
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2024 11:32:00 PM,BP24002148,"XXX 5TH AVE N, BAYPORT",Vandalism
BAYPORT POLICE DEPARTMENT,BAYPORT,4/21/2024 11:53:17 PM,BP24002151,"XXX 2ND ST N, BAYPORT",Vandalism
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2024 12:00:00 AM,BP24001980,"XXX 3rd st n, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2024 6:21:32 AM,BP24002152,"XXX Prairie Way N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2024 9:26:17 AM,BP24002154,"XXX Prairie Way N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2024 1:25:07 PM,BP24002155,"XXX 4th Ave N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2024 4:07:58 PM,BP24002158,"XX point road, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2024 4:20:55 PM,BP24002159,"XXX 3rd St N, BAYPORT",HARASSMENT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2024 7:43:08 PM,BP24002161,"5TH AVE S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/22/2024 10:24:40 PM,BP24002166,"XX CENTRAL AVE, BAYPORT",Park close
BAYPORT POLICE DEPARTMENT,BAYPORT,4/23/2024 8:42:17 AM,BP24002170,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/23/2024 8:46:40 PM,BP24002182,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2024 8:30:18 AM,BP24002193,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2024 8:32:29 AM,BP24002194,"40XXX -498 3RD ST N, BAYPORT",OPEN DOOR/WINDOW
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2024 8:47:58 AM,BP24002195,"30XXX -349 4TH AVE S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2024 8:49:05 AM,BP24002197,"XXX 9th St N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2024 8:52:19 AM,BP24002196,"XXX 3rd St N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,Bayport,4/24/2024 9:53:08 AM,BP24002200,"XXX 3RD ST N, Bayport",VACATION CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2024 1:06:50 PM,BP24002203,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,Bayport,4/24/2024 3:21:28 PM,BP24002205,"XXX 4TH ST N, Bayport",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2024 3:31:09 PM,BP24002206,"10XXX -124 3RD ST S, BAYPORT",W/W USE OF COMM DEV
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2024 6:41:27 PM,BP24002209,"3rd Ave S / Maine St S, BAYPORT",TRESPASSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/24/2024 8:05:25 PM,BP24002211,"70XXX -973 MINNESOTA ST S, BAYPORT",V/W - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 2:16:44 AM,BP24002220,"XXX 3rd St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 7:48:30 AM,BP24002223,"XXX 4th Ave N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 8:30:17 AM,BP24002225,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 9:05:15 AM,BP24002226,"65XXX -699 5TH AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 12:14:30 PM,BP24002229,"5TH AVE S / OAKWOOD ST S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 12:33:54 PM,BP24002230,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 2:50:07 PM,BP24002231,"XXX 1st Ave N, BAYPORT",WARRANT ATTEMPT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 3:35:23 PM,BP24002232,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 3:36:13 PM,BP24002233,"4th St N / 3rd Ave N, BAYPORT",MOTORIST ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 5:36:47 PM,BP24002235,"XXX 5th St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/25/2024 9:59:54 PM,BP24002239,"3RD ST N / 4TH AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/26/2024 7:50:35 PM,BP24002250,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/26/2024 8:53:23 PM,BP24002253,"XXX 4th Ave N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,Bayport,4/27/2024 12:32:21 AM,BP24002255,"XXX 3RD ST N, Bayport",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/27/2024 12:56:41 AM,BP24002257,"1XXX  Inspiration Pkwy N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,4/27/2024 11:27:32 AM,BP24002259,"XXX 3rd St N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/27/2024 3:26:41 PM,BP24002260,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/27/2024 6:47:02 PM,BP24002261,"Unknown, BAYPORT",NOISE COMPLAINT/DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/27/2024 10:17:07 PM,BP24002270,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,4/23/2024 11:11:27 PM,BP24002184,"30XXX -3498 SAINT CROIX TRL N, BAYTOWN TOWNSHIP",TRAFFIC STOP
