AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2024 12:25:00 AM,BP24004154,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2024 12:43:00 AM,BP24004155,"50XXX -5269 STAGECOACH TRL N, BAYPORT",V/W - Failure to signal lane change
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2024 9:54:00 AM,BP24004162,"40XXX -498 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2024 10:01:00 AM,BP24004163,"Minnesota St S / 5th Ave S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2024 10:02:00 AM,BP24004164,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2024 3:11:00 PM,BP24004167,"80XXX -999 5TH AVE N, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2024 4:16:00 PM,BP24004168,"XX CENTRAL AVE, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2024 7:01:00 PM,BP24004169,"XXX Central Ave, BAYPORT",THEFT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/28/2024 9:53:00 PM,BP24004170,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/29/2024 2:40:00 AM,BP24004171,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,7/29/2024 4:36:00 AM,BP24004174,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/29/2024 5:54:00 AM,BP24004175,"40XXX -499 3RD ST N, BAYPORT","V/W - Careless driving, speed"
BAYPORT POLICE DEPARTMENT,BAYPORT,7/29/2024 7:16:00 PM,BP24004177,"XXX Oakwood St S, BAYPORT",WARRANT ATTEMPT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/29/2024 9:16:34 PM,BP24004185,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/29/2024 9:19:00 PM,BP24004178,"XXX 3RD ST S, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/29/2024 10:21:50 PM,BP24004187,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/30/2024 2:12:08 AM,BP24004190,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/30/2024 2:21:50 AM,BP24004191,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/30/2024 8:00:00 AM,BP24004194,"XXX Oakwood St S, BAYPORT",WARRANT ARREST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/30/2024 1:40:00 PM,BP24004181,"XXX 6TH ST N, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/30/2024 1:44:00 PM,BP24004197,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/30/2024 4:23:00 PM,BP24004201,"XXX 3RD ST S, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/30/2024 7:58:47 PM,BP24004208,"XXX 5TH AVE N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/30/2024 8:02:10 PM,BP24004209,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/30/2024 8:38:35 PM,BP24004211,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/30/2024 8:58:56 PM,BP24004212,"XXX 4th Ave N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,7/31/2024 5:03:02 AM,BP24004215,"XXX 3rd St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/31/2024 10:15:52 AM,BP24004220,"XXX 5th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/31/2024 3:32:00 PM,BP24004221,"5th Ave N / Stagecoach Trl N, BAYPORT",CITE - DAS
BAYPORT POLICE DEPARTMENT,BAYPORT,7/31/2024 8:49:00 PM,BP24004223,"XXX 4th Ave N, BAYPORT",TRAFFIC COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/31/2024 9:06:00 PM,BP24004224,"XXX 4th St S, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,8/1/2024 1:42:00 AM,BP24004226,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,8/1/2024 1:51:00 AM,BP24004228,"70XXX -973 MINNESOTA ST S, BAYPORT",V/W - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,8/1/2024 7:30:00 AM,BP24004232,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,8/1/2024 10:34:00 AM,BP24004234,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,8/1/2024 8:47:00 PM,BP24004238,"70XXX -972 MINNESOTA ST S, BAYPORT",V/W - Failure to maintain single lane
BAYPORT POLICE DEPARTMENT,BAYPORT,8/1/2024 10:59:00 PM,BP24004240,"MINNESOTA ST S / OSPREY BLVD, BAYPORT",DANCO VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,8/2/2024 5:24:00 AM,BP24004241,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,8/2/2024 8:48:33 PM,BP24004262,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,8/3/2024 7:16:46 PM,BP24004272,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/3/2024 8:02:17 PM,BP24004273,"POINT RD / 10TH AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/3/2024 8:34:52 PM,BP24004274,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,8/3/2024 8:52:18 PM,BP24004276,"XXX 3RD ST N, BAYPORT",LOST PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,7/28/2024 4:54:00 AM,BP24004157,"5XXX  Osgood Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,7/28/2024 10:36:00 AM,BP24004165,"13XXX  60th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,7/29/2024 2:52:00 AM,BP24004172,"5XXX  Neal Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,7/29/2024 3:39:00 AM,BP24004173,"59XXX -5998 NORWICH AVE N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,7/29/2024 4:25:00 PM,BP24004176,"Hwy 36 Eb At Norell Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,7/29/2024 9:38:41 PM,BP24004186,"HWY 36 EB JEO NORELL AVE N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,7/30/2024 9:37:00 PM,BP24004200,"Hwy 36 Eb Jwo St Croix Crossing Bridge, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,7/30/2024 9:38:00 PM,BP24004202,"6XXX  Lookout Trl N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,7/31/2024 1:16:04 AM,BP24004213,"60TH ST N, OAK PARK HEIGHTS",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,7/31/2024 8:07:00 AM,BP24004218,"55XXX -5723 SAINT CROIX TRL N, OAK PARK HEIGHTS",MOTORIST ASSIST
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,8/1/2024 1:08:00 AM,BP24004225,"HWY 36 WB JEO SAINT CROIX TRL N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,8/1/2024 9:05:00 AM,BP24004233,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,8/3/2024 2:59:15 AM,BP24004266,"5XXX  NEAL AVE N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,8/3/2024 7:01:08 PM,BP24004271,"5XXX  Norell Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,8/3/2024 12:59:16 AM,BP24004265,"XXX Water St N, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,WOODBURY,8/1/2024 8:51:00 PM,BP24004239,"XXX Radio Dr, WOODBURY",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/28/2024 9:48:00 AM,CG24023477,"7XXX  Inskip Trl S, COTTAGE GROVE",THEFT FROM MOTOR VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/28/2024 10:15:00 AM,CG24023482,"7XXX  Hinton Park Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/28/2024 2:36:00 PM,CG24023522,"6XXX  99th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/28/2024 4:29:25 PM,CG24023540,"6XXX  84th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/28/2024 5:36:00 PM,CG24023546,"78XXX -8149 70TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/28/2024 7:06:00 PM,CG24023566,"6XXX  Summit Curv S, COTTAGE GROVE",FIRE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/28/2024 7:32:00 PM,CG24023567,"10XXX  Goodview Cir S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/28/2024 8:59:00 PM,CG24023569,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",SHOPLIFTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/28/2024 10:37:00 PM,CG24023573,"HADLEY AVE S & SCOTT BLVD S, COTTAGE GROVE",THREATS
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 12:00:00 AM,CG24023583,"9XXX  Jamaica Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 12:00:00 AM,CG24023637,"8XXX  Indian Blvd S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 2:50:44 AM,CG24023599,"8XXX  Ivywood Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 6:28:00 AM,CG24023603,"8XXX  90th St S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 7:17:00 AM,CG24023605,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 7:28:00 AM,CG24023606,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",COUNTERFEIT/FORGERY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 8:17:00 AM,CG24023614,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 9:54:53 AM,CG24023623,"8XXX  Grafton Ave S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 9:55:00 AM,CG24023620,"12XXX  RAVINE PKWY S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 10:24:00 AM,CG24023628,"8XXX  Janero Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 11:32:00 AM,CG24023640,"8XXX  100th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 11:42:00 AM,CG24023642,"6XXX  Pine Arbor Dr S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 1:16:00 PM,CG24023648,"8XXX  Jensen Ave S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 1:45:58 PM,CG24023654,"7XXX  Hearthside Ave S, COTTAGE GROVE",DISORDERLY CONDUCT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 1:51:09 PM,CG24023656,"7XXX  Hearthside Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 2:28:29 PM,CG24023658,"12XXX  RAVINE PKWY S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 3:47:00 PM,CG24023662,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 3:52:00 PM,CG24023664,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 5:06:00 PM,CG24023667,"8XXX  81st St S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 5:29:00 PM,CG24023668,"7XXX  Janero Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 5:35:49 PM,CG24023669,"6XXX  82nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 8:56:00 PM,CG24023680,"11XXX  Highway 61 S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 10:06:34 PM,CG24023689,"11XXX  HIGHWAY 61 S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/29/2024 10:23:00 PM,CG24023691,"8XXX  GRANGE BLVD S, COTTAGE GROVE",NOISE COMPLAINT/DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,7/30/2024 6:13:00 AM,CG24023704,"6XXX  Pine Arbor Dr S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
