AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2024 12:58:37 AM,BP24002730,"3RD ST N / 3RD AVE N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2024 7:10:07 AM,BP24002731,"XXX Highway 95 N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2024 9:00:03 AM,BP24002735,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2024 9:36:00 AM,BP24002737,"40XXX -4259 STAGECOACH TRL N, BAYPORT",CITE - SPEED 84/55
BAYPORT POLICE DEPARTMENT,Bayport,5/19/2024 1:41:17 PM,BP24002741,"Highway 95 N & 8TH AVE N, Bayport",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2024 2:12:43 PM,BP24002742,"50XXX -599 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2024 3:35:56 PM,BP24002743,"50XXX -598 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2024 3:44:38 PM,BP24002744,"70XXX -972 MINNESOTA ST S, BAYPORT",V/W DRIVING ON SHOULDER
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2024 10:35:21 PM,BP24002753,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,5/20/2024 12:57:49 AM,BP24002756,"XXX 4TH AVE N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,5/20/2024 1:10:29 AM,BP24002757,"10XXX -299 MAINE ST S, BAYPORT",V/W - Expired tabs
BAYPORT POLICE DEPARTMENT,BAYPORT,5/20/2024 7:19:35 PM,BP24002766,"XXX 8th St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/20/2024 8:48:31 PM,BP24002770,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,Bayport,5/21/2024 12:32:59 AM,BP24002772,"XXX 3RD ST N, Bayport",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/21/2024 12:57:16 PM,BP24002779,"XXX 3rd St N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,5/21/2024 6:11:48 PM,BP24002780,"XXX 5th Ave N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,5/21/2024 9:19:22 PM,BP24002783,"XX CENTRAL AVE, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,Bayport,5/22/2024 3:04:20 AM,BP24002786,"XXX 3RD ST N, Bayport",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/22/2024 7:26:04 AM,BP24002790,"50XXX -598 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,5/22/2024 8:40:40 AM,BP24002793,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,5/22/2024 9:41:42 AM,BP24002796,"30XXX -399 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,5/22/2024 9:52:20 AM,BP24002797,"20XXX -299 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,5/22/2024 10:31:43 AM,BP24002798,"XXX INSPIRATION PKWY S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,5/22/2024 10:53:47 AM,BP24002799,"XXX 1st Ave N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,5/22/2024 11:40:16 AM,BP24002800,"XXX OSPREY BLVD, BAYPORT",FFL APPLICATION
BAYPORT POLICE DEPARTMENT,BAYPORT,5/22/2024 1:59:51 PM,BP24002801,"XXX INSPIRATION PKWY S, BAYPORT",K9 PRESENTATION
BAYPORT POLICE DEPARTMENT,BAYPORT,5/22/2024 6:56:21 PM,BP24002804,"XXX N. 3rd St , BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/22/2024 11:23:18 PM,BP24002809,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,5/23/2024 6:31:56 AM,BP24002811,"XXX 3rd St N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,5/23/2024 8:08:00 AM,BP24002813,"Maine St N / 4th Ave N, BAYPORT",CITE - BOAT TRAILER PARKING
BAYPORT POLICE DEPARTMENT,BAYPORT,5/23/2024 8:37:09 AM,BP24002814,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,5/23/2024 9:12:49 AM,BP24002815,"XXX 3RD ST N, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,5/23/2024 1:34:39 PM,BP24002816,"XXX 3rd St N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,5/23/2024 3:25:39 PM,BP24002817,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,5/23/2024 3:26:02 PM,BP24002818,"XXX MAINE ST N, BAYPORT",TRAFFIC COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,5/23/2024 3:26:32 PM,BP24002819,"XXX 2ND AVE N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/23/2024 5:20:08 PM,BP24002820,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/23/2024 10:46:34 PM,BP24002821,"XXX 4th Ave N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,5/24/2024 7:35:32 AM,BP24002831,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
