AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,6/8/2025 12:55:06 AM,BP25002443,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/8/2025 10:12:16 AM,BP25002445,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,6/8/2025 11:39:06 AM,BP25002446,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/8/2025 11:33:03 PM,BP25002449,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,6/8/2025 11:51:20 PM,BP25002451,"1XXX  INSPIRATION PKWY N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2025 7:26:03 AM,BP25002457,"XXX 4th St N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2025 3:08:51 PM,BP25002459,"XXX Pickett St N, BAYPORT",CIT/HIT AND RUN/NO INSURANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2025 3:26:20 PM,BP25002460,"XXX Maine St N, BAYPORT",CHILD CUSTODY
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2025 8:05:21 PM,BP25002463,"HWY 95 JNO 8TH AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2025 9:56:03 PM,BP25002464,"80XXX -899 Highway 95 N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2025 12:27:00 AM,BP25002466,"57XXX -598 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2025 2:04:02 AM,BP25002468,"XX CENTRAL AVE, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2025 5:04:00 AM,BP25002471,"Minnesota St S / 3rd Ave S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2025 5:50:36 AM,BP25002473,"70XXX -972 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2025 10:51:11 AM,BP25002475,"70XXX -972 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2025 11:34:27 AM,BP25002476,"20XXX -298 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2025 11:49:20 AM,BP25002477,"50XXX -598 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2025 12:00:35 PM,BP25002478,"70XXX -972 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2025 12:14:37 PM,BP25002479,"HWY 95 AT 3RD AVE S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2025 12:26:26 PM,BP25002480,"HWY 95 AT OSPREY BLVD, BAYPORT",TRAFFIC STOP
