AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,12/3/2023 1:01:01 AM,BP23006526,"20XXX -299 3RD AVE N, BAYPORT",V/W - Failure to maintain single lane
BAYPORT POLICE DEPARTMENT,BAYPORT,12/3/2023 2:08:17 AM,BP23006528,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,12/3/2023 3:52:46 AM,BP23006530,"XXX 6th St N, BAYPORT",DEATH INVESTIGATION
BAYPORT POLICE DEPARTMENT,BAYPORT,12/3/2023 8:44:55 AM,BP23006532,"XXX 2nd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/3/2023 10:19:18 AM,BP23006533,"XX 2nd Ave S, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/4/2023 10:50:22 AM,BP23006541,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/4/2023 3:17:00 PM,BP23006544,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/4/2023 4:08:39 PM,BP23006546,"XXX 4th Ave N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/4/2023 4:16:53 PM,BP23006547,"XXX 4TH AVE N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,12/4/2023 4:47:33 PM,BP23006550,"Central Ave / Maine St N, BAYPORT",Cite - DAS
BAYPORT POLICE DEPARTMENT,BAYPORT,12/4/2023 11:44:57 PM,BP23006554,"XXX 5th St S, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/5/2023 1:26:31 PM,BP23006563,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/5/2023 2:13:05 PM,BP23006564,"XXX 2ND ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/5/2023 7:46:20 PM,BP23006570,"Minnesota St S / 2nd Ave S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/6/2023 8:51:58 AM,BP23006584,"40XXX -498 3RD ST N, BAYPORT",V/W EXPIRED REG
BAYPORT POLICE DEPARTMENT,BAYPORT,12/6/2023 2:04:02 PM,BP23006586,"XXX 3rd St N, BAYPORT",CHILD CUSTODY
BAYPORT POLICE DEPARTMENT,BAYPORT,12/6/2023 2:43:41 PM,BP23006587,"XXX Pickett St N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,12/6/2023 3:28:26 PM,BP23006588,"20XXX -299 MINNESOTA ST S, BAYPORT",W/W CROSSWALK VIOL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/6/2023 4:05:53 PM,BP23006590,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/6/2023 7:32:22 PM,BP23006591,"XXX 3rd St N, BAYPORT",COMMUNITY EVENT - K9 DEMO
BAYPORT POLICE DEPARTMENT,BAYPORT,12/6/2023 8:42:50 PM,BP23006592,"XXX ARGUS Square, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/6/2023 8:46:36 PM,BP23006593,"XXX 1st Ave N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,12/6/2023 8:56:08 PM,BP23006594,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/6/2023 8:59:36 PM,BP23006596,"XXX 5th St S, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/7/2023 6:48:53 AM,BP23006599,"Unknown, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/7/2023 11:45:35 PM,BP23006613,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,12/8/2023 8:40:22 AM,BP23006616,"Central Ave / 5th St N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/8/2023 8:41:36 AM,BP23006617,"hWY 95 / 3RD ave N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/8/2023 12:16:18 PM,BP23006619,"XXX 2nd St N, BAYPORT",Parking Citation
BAYPORT POLICE DEPARTMENT,BAYPORT,12/8/2023 2:07:10 PM,BP23006620,"Unknown, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,12/8/2023 3:12:42 PM,BP23006621,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/8/2023 6:16:20 PM,BP23006622,"XXX MAINE ST N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/8/2023 7:50:09 PM,BP23006623,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/9/2023 1:29:41 PM,BP23006635,"XXX Maine St, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/9/2023 5:29:25 PM,BP23006637,"XXX 1st Ave S, BAYPORT",FAMILY ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/9/2023 7:41:53 PM,BP23006638,"XX 2nd Ave S, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,12/5/2023 5:51:42 AM,BP23006559,"3XXX  Saint Croix Trl N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,12/7/2023 5:59:02 PM,BP23006604,"30XXX -3499 SAINT CROIX TRL N, BAYTOWN TOWNSHIP",W/W SPEED
BAYPORT POLICE DEPARTMENT,LAKELAND,12/4/2023 11:21:06 AM,BP23006542,"I94 Wb To St Croix Trail North Ramp / Saint Croix Trl N, LAKELAND",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/3/2023 1:25:27 AM,CG23040488,"HWY 61 NB AT 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/3/2023 1:36:56 AM,CG23040490,"Hwy 61 Nb Jamaica Avenue, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/3/2023 3:10:55 AM,CG23040492,"8XXX  67th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/3/2023 3:17:25 AM,CG23040493,"12XXX  RAVINE PKWY S, COTTAGE GROVE",OFFICER INFORMATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/3/2023 6:05:55 AM,CG23040496,"9XXX  Hillside Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/3/2023 6:39:23 AM,CG23040499,"8XXX  Hillside Trl S, COTTAGE GROVE",MEDICAL
