AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,3/29/2023 6:23:10 PM,BP23001860,"XXX 5th Ave N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,3/29/2023 8:16:16 PM,BP23001866,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,3/29/2023 8:30:21 PM,BP23001867,"60XXX -620 MINNESOTA ST S, BAYPORT",V/W - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,3/29/2023 10:15:11 PM,BP23001869,"XXX 4th Ave N, BAYPORT",TRAFFIC COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2023 12:17:53 AM,BP23001870,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2023 5:04:41 AM,BP23001877,"XXX 3RD ST N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2023 8:22:17 AM,BP23001878,"40XXX -498 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2023 3:23:48 PM,BP23001879,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2023 4:35:06 PM,BP23001880,"XX Point Rd, BAYPORT",GUN PERMIT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2023 5:46:02 PM,BP23001881,"Highway 95 N & 10TH AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2023 9:41:49 PM,BP23001886,"XXX 4TH AVE N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2023 11:58:33 PM,BP23001893,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 12:13:47 AM,BP23001894,"60XXX -620 MINNESOTA ST S, BAYPORT",CITED - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 12:23:39 PM,BP23001905,"Maine St N / 5th Ave N, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 12:31:06 PM,BP23001906,"XXX 4th St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 1:42:09 PM,BP23001908,"3rd St N / Central Ave, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 1:50:35 PM,BP23001909,"XXX PICKETT ST N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 2:01:12 PM,BP23001911,"XXX PICKETT ST N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 3:11:24 PM,BP23001915,"Hwy 95 Jso 8th Ave N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 3:12:50 PM,BP23001914,"Highway 95 N & 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 8:17:46 PM,BP23001921,"XXX 3RD ST N, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 8:42:33 PM,BP23001923,"XXX INSPIRATION PKWY S, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 11:42:44 PM,BP23001926,"XXX 3rd St N, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2023 11:48:10 PM,BP23001927,"XXX Central Ave, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2023 12:46:32 AM,BP23001929,"XXX 6th St N, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2023 1:38:17 AM,BP23001930,"XXX Lake St S, BAYPORT",FIRE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2023 2:14:14 AM,BP23001931,"XXX Central Ave, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2023 2:38:08 AM,BP23001932,"XXX 5TH ST N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2023 5:40:54 AM,BP23001933,"XXX 1st Ave N, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2023 6:47:25 PM,BP23001950,"XXX 4th St N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2023 7:21:18 PM,BP23001952,"XXX 4th St N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,WEST LAKELAND TOWNSHIP,3/31/2023 10:43:09 PM,BP23001925,"Saint Croix Trl N / Quant Ave N, WEST LAKELAND TOWNSHIP",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 12:11:19 AM,CG23008627,"70th St S / Hardwood Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 12:25:19 AM,CG23008629,"8XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 12:51:20 AM,CG23008633,"80TH ST S TO HWY 61 NB RAMP, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 5:18:56 AM,CG23008659,"11XXX  Layton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 6:04:36 AM,CG23008660,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 7:02:08 AM,CG23008661,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 8:46:12 AM,CG23008662,"6XXX  Jeffery Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 9:01:34 AM,CG23008663,"9XXX  Dunes Ln S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 9:44:05 AM,CG23008672,"86XXX -8620 EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 10:08:57 AM,CG23008673,"8XXX  115th St S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 10:16:19 AM,CG23008674,"8XXX  80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 10:29:32 AM,CG23008675,"69XXX -8380 WEST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 11:17:42 AM,CG23008677,"80XXX -8048 BELDEN BLVD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 12:11:39 PM,CG23008679,"8XXX  63rd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 12:45:04 PM,CG23008681,"11XXX  114th St S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 3:39:49 PM,CG23008693,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 3:40:01 PM,CG23008692,"INNOVATION RD TO HWY 61 SB RAMP, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 3:46:06 PM,CG23008694,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 5:22:03 PM,CG23008700,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 5:58:16 PM,CG23008701,"9XXX  Jarrod Ave S, COTTAGE GROVE",FAMILY ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 7:06:46 PM,CG23008703,"8XXX  Ingberg Trl S, COTTAGE GROVE",FAMILY ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 7:29:31 PM,CG23008705,"7XXX  Jordon Ave S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/26/2023 8:25:51 PM,CG23008706,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 2:19:50 AM,CG23008770,"HWY 61 NB JSO 80TH ST S, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 2:40:10 AM,CG23008771,"12XXX  Ravine Pkwy S, COTTAGE GROVE",THREATS
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 8:04:07 AM,CG23008775,"7XXX  Burr Oak Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 8:10:39 AM,CG23008774,"9XXX  GLENDENNING RD S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 8:15:45 AM,CG23008776,"7XXX  Jorgensen Ln S, COTTAGE GROVE",COUNTERFEIT/FORGERY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 9:12:00 AM,CG23008779,"7XXX  74th St S, COTTAGE GROVE",DANCO VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 9:35:19 AM,CG23008782,"9XXX  Jergen Ave S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 9:45:57 AM,CG23008783,"9XXX  Indian Blvd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 10:40:22 AM,CG23008787,"8XXX  Grenadier Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 10:49:48 AM,CG23008788,"9XXX  JARVIS AVE S, COTTAGE GROVE",FAMILY ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 10:58:49 AM,CG23008790,"Hinton Ave S / 72nd St S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 11:54:50 AM,CG23008794,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 12:01:16 PM,CG23008795,"9XXX  Hamlet Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 12:06:56 PM,CG23008796,"9XXX  Hadley Ave S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 1:46:43 PM,CG23008797,"7XXX  96th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 2:51:44 PM,CG23008803,"81XXX -7880 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 2:58:43 PM,CG23008806,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 3:00:12 PM,CG23008804,"78XXX -7988 IDEAL AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 3:10:33 PM,CG23008808,"7XXX  Aspen Cv S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 3:37:03 PM,CG23008812,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 3:50:52 PM,CG23008814,"Unknown, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 4:07:08 PM,CG23008815,"8XXX  75th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 4:59:15 PM,CG23008824,"9XXX  Hamlet Ave, COTTAGE GROVE",HARASSMENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 5:03:35 PM,CG23008825,"9XXX  Hames Ct S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 5:14:53 PM,CG23008826,"8XXX  Granada Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 5:48:42 PM,CG23008829,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 5:59:11 PM,CG23008830,"hinton ave/hillside trail, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 6:11:29 PM,CG23008831,"JAMAICA AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 6:24:19 PM,CG23008832,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/27/2023 7:10:21 PM,CG23008835,"6XXX  93rd Bay S, COTTAGE GROVE",NEIGHBOR DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 1:31:00 AM,CG23008882,"90XXX -9088 JAMAICA AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 3:19:04 AM,CG23008884,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 8:57:16 AM,CG23008898,"12XXX  Ravine Pkwy S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 9:47:26 AM,CG23008900,"12XXX  Ravine Pkwy S, COTTAGE GROVE",DRUGS
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 11:29:39 AM,CG23008902,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 11:33:37 AM,CG23008903,"12XXX  Ravine Pkwy S, COTTAGE GROVE",Fingerprints
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 1:19:44 PM,CG23008914,"8XXX  Hamlet Ave S, COTTAGE GROVE",DEATH
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 3:04:25 PM,CG23008919,"8XXX  Hemingway Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 5:19:12 PM,CG23008924,"61XXX -6398 70TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 6:02:48 PM,CG23008928,"8XXX  Indian Blvd S, COTTAGE GROVE",THREATS
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 6:37:24 PM,CG23008930,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/28/2023 6:56:14 PM,CG23008931,"77XXX -7999 KEATS AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 4:34:00 AM,CG23008978,"80TH ST S TO HWY 61 NB RAMP, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 7:00:50 AM,CG23008979,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 7:40:45 AM,CG23008984,"70TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 8:06:57 AM,CG23008985,"8XXX  Isle Ave S, COTTAGE GROVE",BURGLARY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 8:09:39 AM,CG23008986,"10XXX  Innovation Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 8:12:38 AM,CG23008987,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",SHOPLIFTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 10:24:21 AM,CG23009009,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 10:54:38 AM,CG23009020,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 12:10:53 PM,CG23009031,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 1:58:00 PM,CG23009037,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 3:08:09 PM,CG23009041,"7XXX  Hinton Park Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 3:58:35 PM,CG23009049,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 4:13:10 PM,CG23009051,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FINGERPRINTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 4:59:31 PM,CG23009054,"8XXX  Grenadier Ave S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 6:18:33 PM,CG23009064,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 8:52:11 PM,CG23009077,"6XXX  Summit Curv S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/29/2023 9:13:11 PM,CG23009080,"7XXX  80th St S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 1:21:07 AM,CG23009116,"79XXX -7992 HINTON AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 6:03:30 AM,CG23009126,"8XXX  Johansen Ave S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 11:05:37 AM,CG23009187,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 11:12:14 AM,CG23009188,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 3:00:34 PM,CG23009240,"8XXX  Hyde Ave S, COTTAGE GROVE",TRAFFIC COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 3:22:09 PM,CG23009242,"6XXX  Harkness Ave S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 3:27:39 PM,CG23009244,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FINGERPRINTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 4:17:48 PM,CG23009247,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 5:33:33 PM,CG23009253,"81XXX -7250 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 9:27:23 PM,CG23009291,"80TH ST S / HARDWOOD AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/30/2023 11:27:11 PM,CG23009308,"74XXX -7628 65TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/31/2023 2:03:33 AM,CG23009330,"9XXX  Jasmine Ave S, COTTAGE GROVE",OVERDOSE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/31/2023 6:38:17 AM,CG23009333,"7XXX  Hidden Valley Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/31/2023 8:35:27 AM,CG23009345,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/31/2023 8:38:32 AM,CG23009347,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/31/2023 9:43:30 AM,CG23009348,"7XXX  Hinton Ave S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/31/2023 12:24:26 PM,CG23009372,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/31/2023 1:38:48 PM,CG23009387,"7XXX  West Point Douglas Rd S, COTTAGE GROVE",BURGLARY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/31/2023 2:02:39 PM,CG23009393,"8XXX  Greene Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/31/2023 4:12:52 PM,CG23009408,"7XXX  Iden Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/31/2023 5:57:17 PM,CG23009413,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,4/1/2023 12:36:36 AM,CG23009431,"7XXX  Irish Avenue Ct S, COTTAGE GROVE",MEDICAL
