AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,5/7/2023 12:46:31 AM,BP23002688,"XXX Argus Sq, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,5/7/2023 8:22:41 PM,BP23002699,"80XXX -999 5TH AVE N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/7/2023 8:41:11 PM,BP23002702,"30XXX -399 MAINE ST S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,5/8/2023 8:23:43 AM,BP23002712,"HWY 95 AT 3RD AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/8/2023 9:43:59 AM,BP23002718,"XXX 4TH ST N, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,5/8/2023 10:20:31 AM,BP23002719,"4th St N / 3rd Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,5/8/2023 10:30:00 AM,BP23002720,"XXX 3rd St N, BAYPORT",Data Request
BAYPORT POLICE DEPARTMENT,BAYPORT,5/8/2023 12:10:34 PM,BP23002722,"POINT RD / 10TH AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/8/2023 2:16:08 PM,BP23002728,"XXX Periwinkle Pl, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,5/9/2023 9:09:42 AM,BP23002745,"3RD ST N / 3RD AVE N, BAYPORT",Crosswalk violation
BAYPORT POLICE DEPARTMENT,BAYPORT,5/9/2023 9:47:37 AM,BP23002749,"5th Ave N / 8th St N, BAYPORT",VW/Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,5/9/2023 9:52:29 AM,BP23002750,"65XXX -699 5TH AVE N, BAYPORT",VW/Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,5/9/2023 9:58:36 AM,BP23002751,"40XXX -499 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,5/9/2023 10:57:00 AM,BP23002753,"XXX 5TH AVE S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/10/2023 8:16:49 PM,BP23002777,"XXX 5th Ave N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/11/2023 1:24:10 AM,BP23002782,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,5/11/2023 2:17:14 AM,BP23002787,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,5/11/2023 9:27:07 AM,BP23002788,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,5/11/2023 8:44:20 PM,BP23002796,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,5/11/2023 8:56:28 PM,BP23002797,"Minnesota St S / 3rd Ave S, BAYPORT",ARREST - 2nd Degree DWI / Cancelled IPS
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2023 3:18:57 AM,BP23002800,"XXX 5th Ave N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2023 12:55:38 PM,BP23002806,"XXX 5TH AVE S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2023 3:15:24 PM,BP23002808,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2023 4:48:04 PM,BP23002810,"XXX Highway 95 N, BAYPORT",DEATH
BAYPORT POLICE DEPARTMENT,BAYPORT,5/13/2023 8:46:31 AM,BP23002823,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/13/2023 8:54:36 PM,BP23002839,"30XXX -398 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,5/7/2023 7:48:20 PM,BP23002698,"15XXX  34th St N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,LAKE SAINT CROIX BEACH,5/8/2023 3:17:45 PM,BP23002730,"Saint Croix Trl S / 20th St S, LAKE SAINT CROIX BEACH",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,LAKELAND,5/7/2023 12:19:44 AM,BP23002687,"XX Quamwell Ave S, LAKELAND",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,5/8/2023 9:10:56 AM,BP23002714,"HWY 95 NB AT LOOKOUT TRL N, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,5/13/2023 1:21:55 AM,BP23002821,"XXX Main St S, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,5/13/2023 3:45:32 PM,BP23002831,"1XXX  Cottage Dr, STILLWATER",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 1:37:52 AM,CG23013140,"8XXX  Ideal Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 6:24:26 AM,CG23013143,"Unknown, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 9:29:45 AM,CG23013144,"9XXX  Harkness Ave S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 10:29:08 AM,CG23013161,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 10:38:36 AM,CG23013166,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 12:11:02 PM,CG23013182,"Hadley Ave S / 98th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 12:28:58 PM,CG23013183,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 12:44:12 PM,CG23013184,"7XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 1:30:37 PM,CG23013185,"9XXX  66th Street Ct S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 3:24:17 PM,CG23013195,"11XXX  Lehigh Ave S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 3:26:05 PM,CG23013194,"7XXX  Hemingway Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 3:53:27 PM,CG23013199,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 4:27:57 PM,CG23013202,"9XXX  JASMINE CT S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 5:06:39 PM,CG23013210,"7XXX  Hemingway Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 5:18:27 PM,CG23013211,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 5:43:24 PM,CG23013215,"6XXX  96th St S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 6:09:51 PM,CG23013220,"Jamaica Ave S / East Point Douglas Rd S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 7:35:06 PM,CG23013235,"8XXX  Hadley Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 7:52:05 PM,CG23013237,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 7:54:05 PM,CG23013238,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/7/2023 8:04:15 PM,CG23013240,"7XXX  Irvin Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 12:22:14 AM,CG23013276,"8XXX  Hinton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 12:45:04 AM,CG23013286,"8XXX  77th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 1:42:35 AM,CG23013326,"80TH ST S / EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 2:05:44 AM,CG23013329,"98XXX -9998 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 4:31:07 AM,CG23013343,"8XXX  Jergen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 8:04:58 AM,CG23013355,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FINGERPRINTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 8:05:25 AM,CG23013354,"8XXX  Jensen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 9:15:53 AM,CG23013365,"7XXX  Hinton Park Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 9:55:40 AM,CG23013368,"XXX Idette Ave S, COTTAGE GROVE",PARKING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 11:09:13 AM,CG23013386,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FINGERPRINTING.
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 11:20:54 AM,CG23013387,"Unknown, COTTAGE GROVE",CHILD CUSTODY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 12:20:29 PM,CG23013390,"7XXX  Harkness Ave S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 2:07:32 PM,CG23013391,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 2:35:59 PM,CG23013394,"8XXX  Hale Ave S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 2:50:11 PM,CG23013395,"8XXX  Hilo Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 3:10:13 PM,CG23013396,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 3:49:16 PM,CG23013402,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 4:06:53 PM,CG23013403,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 4:15:27 PM,CG23013404,"8XXX  81st Street Ln S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 4:36:38 PM,CG23013405,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 5:56:53 PM,CG23013416,"8XXX  Isle Ave S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 6:46:13 PM,CG23013424,"6XXX  Block Pine Arbor Dr, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/8/2023 7:41:49 PM,CG23013432,"11XXX  Manning Ave S, COTTAGE GROVE",ANIMAL COMPLAINT
