AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2024 5:07:18 AM,BP24006557,"Central Ave / Maine St S, BAYPORT",DRUNK/INTOXICATED 
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2024 3:39:46 PM,BP24006559,"57XXX -599 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2024 12:30:22 AM,BP24006562,"1XXX  Inspiration Pkwy N, BAYPORT",THREATS
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2024 1:06:39 PM,BP24006565,"XXX 3rd St N, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2024 4:44:01 PM,BP24006569,"XXX 3rd St N, BAYPORT",OFFICER QUESTIONS
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2024 5:59:46 PM,BP24006570,"XXX 1st Ave S, BAYPORT",GAS SMELL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2024 7:10:40 PM,BP24006571,"Minnesota St S / Osprey Blvd, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/24/2024 10:59:57 AM,BP24006581,"XXX 7TH ST N, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2024 10:03:32 AM,BP24006588,"30XXX -399 MINNESOTA ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2024 12:02:50 PM,BP24006594,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2024 12:31:04 PM,BP24006595,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2024 2:16:38 PM,BP24006596,"XXX 8TH ST N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2024 4:12:42 PM,BP24006597,"XXX Highway 95, BAYPORT",FRAUD/SCAM
BAYPORT POLICE DEPARTMENT,BAYPORT,12/27/2024 6:54:23 PM,BP24006608,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2024 1:23:41 AM,BP24006618,"MINNESOTA ST S / 3RD AVE S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2024 1:30:09 PM,BP24006624,"XXX 3rd St N, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2024 1:32:06 PM,BP24006625,"XXX 3rd St n, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2024 1:33:03 PM,BP24006626,"XXX 3rd st n, BAYPORT",GAS DRIVE OFF
