AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2024 12:29:25 AM,BP24003194,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2024 1:06:07 AM,BP24003195,"XXX 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2024 1:26:21 AM,BP24003197,"XXX 5th Ave N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2024 1:34:42 PM,BP24003202,"Unknown, BAYPORT",SUICIDE ATTEMPT/THREATS OF
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2024 4:37:06 PM,BP24003205,"XXX 5th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2024 6:52:21 PM,BP24003206,"XXX 3rd St N, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2024 8:12:21 PM,BP24003209,"40XXX -499 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2024 8:45:44 PM,BP24003211,"60XXX -620 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/9/2024 9:26:55 PM,BP24003212,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 2:00:36 AM,BP24003215,"XXX 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 2:27:00 AM,BP24003219,"36XXX -398 PRIMROSE PATH, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 2:35:00 AM,BP24003220,"36XXX -398 PRIMROSE PATH, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 2:40:00 AM,BP24003221,"36XXX -398 PRIMROSE PATH, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 2:44:00 AM,BP24003222,"36XXX -398 PRIMROSE PATH, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 2:59:05 AM,BP24003223,"XXX 3rd St N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 8:42:15 AM,BP24003228,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 9:23:40 AM,BP24003229,"INSPIRATION PKWY S / STAGECOACH TRL N, BAYPORT",W/W STOP SIGN VIOL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 3:18:00 PM,BP24003231,"70XXX -972 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 3:48:00 PM,BP24003232,"XXX Prairie Way S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 4:30:00 PM,BP24003233,"XXX 3RD ST N, BAYPORT",ASSIST TO CITY HALL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 4:34:00 PM,BP24003234,"XXX 6th St S, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/10/2024 6:03:00 PM,BP24003235,"XXX Inspiration Pl, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/11/2024 12:00:00 AM,BP24003253,"1XXX  Inspiration Pkwy N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/11/2024 12:00:00 AM,BP24003238,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/11/2024 4:05:26 AM,BP24003242,"4th St N / 1st Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/11/2024 9:25:00 AM,BP24003247,"XX CENTRAL AVE, BAYPORT",PARK PERMITS
BAYPORT POLICE DEPARTMENT,BAYPORT,6/11/2024 10:25:00 AM,BP24003248,"XXX 4th Ave N, BAYPORT",HRO VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,6/11/2024 11:41:00 AM,BP24003249,"XXX 5TH AVE N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,6/11/2024 3:15:00 PM,BP24003250,"XXX Prairie Way N, BAYPORT",HARASSMENT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/11/2024 4:21:00 PM,BP24003251,"XXX 4TH AVE N, BAYPORT",DRUGS
BAYPORT POLICE DEPARTMENT,BAYPORT,6/12/2024 3:00:00 AM,BP24003260,"Minnesotta St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,6/12/2024 3:00:00 AM,BP24003261,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,6/12/2024 5:05:00 PM,BP24003264,"XXX 3RD ST N, BAYPORT",TOUR - K9 DEMO
BAYPORT POLICE DEPARTMENT,BAYPORT,6/12/2024 6:36:00 PM,BP24003266,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/13/2024 9:00:00 AM,BP24003285,"XXX Highway 95, BAYPORT",FRAUD/SCAM
BAYPORT POLICE DEPARTMENT,BAYPORT,6/13/2024 10:57:00 PM,BP24003273,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,6/13/2024 10:59:00 PM,BP24003274,"POINT RD / 10TH AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/14/2024 12:00:00 AM,BP24003294,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,6/14/2024 8:35:00 PM,BP24003295,"Hwy 95 / 3rd Ave S, BAYPORT",CITED - Driving After Revocation
BAYPORT POLICE DEPARTMENT,BAYPORT,6/14/2024 10:28:00 PM,BP24003296,"XXX Lake Cir, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/15/2024 3:36:00 AM,BP24003305,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/15/2024 4:58:00 PM,BP24003288,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/15/2024 4:59:00 PM,BP24003289,"XXX 5th Ave N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,6/15/2024 5:08:00 PM,BP24003308,"XXX 6th St S, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/15/2024 5:11:00 PM,BP24003310,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/15/2024 5:18:00 PM,BP24003290,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,6/12/2024 3:00:00 AM,BP24003258,"3XXX  Stagecoach Trl N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/9/2024 1:11:14 AM,BP24003196,"14XXX  UPPER 56TH ST N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/9/2024 2:21:08 PM,BP24003204,"5XXX  Omar Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/9/2024 10:42:51 PM,BP24003213,"60th St N / Beach Rd N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/10/2024 10:14:08 PM,BP24003237,"14XXX  60th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/11/2024 1:40:07 AM,BP24003239,"14XXX  62nd St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/11/2024 5:13:00 PM,BP24003252,"Stillwater Blvd N / Hwy 36 Eb To Stillwater Blvd N Ramp, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/14/2024 11:16:00 PM,BP24003297,"Saint Croix Trl N / Hwy 36 Eb To Hwy 95 Ramp, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/15/2024 12:00:00 AM,BP24003300,"14XXX  60th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/15/2024 5:05:00 PM,BP24003307,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/15/2024 5:11:00 PM,BP24003309,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,6/15/2024 5:13:00 PM,BP24003311,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,6/13/2024 11:02:00 PM,BP24003271,"Main St S / Lookout Trl N, STILLWATER",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,STILLWATER,6/15/2024 12:00:00 AM,BP24003304,"Olive St E / Main St S, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,WEST LAKELAND TOWNSHIP,6/13/2024 11:21:00 PM,BP24003275,"I94 Eb Jwo Saint Croix Trl N, WEST LAKELAND TOWNSHIP",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 12:13:00 AM,CG24017985,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",DRUGS
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 12:27:08 AM,CG24017987,"6XXX  Pine Arbor Dr S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 1:22:26 AM,CG24017989,"8XXX  Jasmine Ave S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 5:40:27 AM,CG24018001,"80th St S / West Point Douglas Rd S, COTTAGE GROVE",JUVENILE COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 5:55:56 AM,CG24018002,"8XXX  Hale Ct S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 6:19:01 AM,CG24018003,"12XXX  Ravine Pkwy S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 6:29:04 AM,CG24018004,"7XXX  Homestead Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 6:57:59 AM,CG24018005,"6XXX  Pine Arbor Dr S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 7:56:26 AM,CG24018006,"6XXX  Pine Arbor Dr S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 8:42:54 AM,CG24018007,"7XXX  Hardwood Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/9/2024 11:57:26 AM,CG24018029,"7XXX  Ivystone Ave S, COTTAGE GROVE",FIRE
