AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,9/28/2025 12:24:40 AM,BP25003962,"XX CENTRAL AVE, BAYPORT",PARK INCIDENT-CITY/COUNTY
BAYPORT POLICE DEPARTMENT,BAYPORT,9/28/2025 8:15:53 PM,BP25003970,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,9/29/2025 2:07:14 PM,BP25003972,"XXX 3RD ST N, BAYPORT",Solicitor complaint
BAYPORT POLICE DEPARTMENT,BAYPORT,9/29/2025 2:07:51 PM,BP25003973,"XXX 4th Ave N, BAYPORT",MISSING PERSON
BAYPORT POLICE DEPARTMENT,BAYPORT,9/29/2025 2:59:25 PM,BP25003975,"XXX 3RD ST N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,9/29/2025 9:37:08 PM,BP25003979,"XX CENTRAL AVE, BAYPORT",Park close
BAYPORT POLICE DEPARTMENT,BAYPORT,9/30/2025 7:36:47 AM,BP25003981,"Unknown, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,9/30/2025 8:18:19 AM,BP25003982,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/30/2025 11:29:51 AM,BP25003983,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,9/30/2025 1:02:02 PM,BP25003984,"XXX 5th St N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,9/30/2025 1:42:44 PM,BP25003986,"XXX 7th St N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,9/30/2025 3:40:33 PM,BP25003988,"XXX 4th St S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,9/30/2025 4:08:56 PM,BP25003990,"XXX 3RD ST N, BAYPORT",NEIGHBOR DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,9/30/2025 5:09:16 PM,BP25003991,"XXX Block Prairie Way South, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 1:46:15 AM,BP25003992,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 5:29:45 AM,BP25003994,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 7:38:20 AM,BP25003996,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 10:07:48 AM,BP25003999,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 10:47:00 AM,BP25004024,"XX POINT RD, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 2:20:51 PM,BP25004001,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 4:07:41 PM,BP25004004,"XXX - 698 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 6:45:49 PM,BP25004006,"XX Point Rd, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 7:48:38 PM,BP25004007,"3rd St N / 1st Ave N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 11:48:45 PM,BP25004011,"XX CENTRAL AVE, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2025 11:52:00 PM,BP25004012,"XXX - 619 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2025 12:22:00 AM,BP25004013,"XXX - 636 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2025 4:48:44 AM,BP25004015,"XXX - 298 MAINE ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2025 5:04:01 AM,BP25004016,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2025 7:53:21 AM,BP25004017,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2025 10:17:18 AM,BP25004020,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2025 10:17:51 AM,BP25004019,"XXX 4TH AVE N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2025 10:37:35 AM,BP25004021,"XXX 4th St N, BAYPORT",HARASSMENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2025 3:12:54 PM,BP25004025,"XXX 3rd St S, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2025 10:07:25 PM,BP25004029,"XX CENTRAL AVE, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2025 11:24:33 PM,BP25004031,"6TH AVE S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2025 1:17:58 AM,BP25004033,"XXX 2nd St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2025 7:37:33 AM,BP25004035,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2025 2:10:02 PM,BP25004037,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2025 8:30:50 PM,BP25004041,"XXX 3rd St S, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2025 8:33:29 PM,BP25004040,"XX CENTRAL AVE, BAYPORT",Park close
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2025 3:05:06 AM,BP25004044,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2025 3:40:11 AM,BP25004045,"XXX Highway 95 N, BAYPORT",INCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2025 1:57:42 PM,BP25004048,"XXX 3rd St S, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2025 2:55:09 PM,BP25004049,"1st Ave N / 2nd St N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2025 7:25:17 PM,BP25004051,"XX CENTRAL AVE, BAYPORT",Park close
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2025 10:52:01 PM,BP25004053,"XX Point Rd, BAYPORT",NOISE COMPLAINT/DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,10/4/2025 8:23:41 PM,BP25004052,"1XXX  5TH AVE N, BAYTOWN TOWNSHIP",Construction Check
BAYPORT POLICE DEPARTMENT,NEWPORT,10/1/2025 6:27:19 AM,BP25003995,"16TH ST / 3RD AVE, NEWPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/2/2025 10:55:54 PM,BP25004032,"14XXX  57th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/3/2025 7:30:40 PM,BP25004039,"SAINT CROIX TRL N / 56TH ST N, OAK PARK HEIGHTS",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,STILLWATER,9/28/2025 1:47:38 AM,BP25003964,"XXX MAIN ST S, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,9/28/2025 2:11:00 AM,BP25003965,"XXX MAIN ST S, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,9/30/2025 3:42:43 PM,BP25003989,"STILLWATER BLVD N OVER HWY 36, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,10/4/2025 11:29:00 PM,BP25004054,"14XXX  62nd St N, STILLWATER",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 12:06:45 AM,CG25036623,"7XXX  Ivystone Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 12:59:55 AM,CG25036629,"80th St S / Hyde Ave S, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 2:47:12 AM,CG25036636,"7XXX  98th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 8:14:18 AM,CG25036639,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 9:31:51 AM,CG25036644,"8XXX  Harkness Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 9:59:49 AM,CG25036653,"9XXX  Janero Ave S, COTTAGE GROVE",CHILD CUSTODY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 1:38:07 PM,CG25036671,"8XXX  - 8938 90TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 3:40:45 PM,CG25036676,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 4:10:20 PM,CG25036679,"7XXX  Laverne Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 6:02:06 PM,CG25036696,"7XXX  MEADOW GRASS AVE S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 8:44:29 PM,CG25036715,"HADLEY AVE S / BELDEN BLVD S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2025 11:49:31 PM,CG25036747,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/29/2025 12:00:00 AM,CG25036853,"8XXX  71ST ST S, COTTAGE GROVE",VEHICLE UNLOCK
