AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,6/18/2023 12:01:32 AM,BP23003544,"1st Ave N / 5th St N, BAYPORT",ARREST - DWI 3rd Degree; No valid driver's license
BAYPORT POLICE DEPARTMENT,BAYPORT,6/18/2023 8:49:19 AM,BP23003547,"Hwy 95 / 5th ave n, BAYPORT",TRAFFIC COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/18/2023 8:54:36 AM,BP23003549,"XXX 3rd st n, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,6/18/2023 8:56:02 AM,BP23003550,"XXX 3rd st n, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,6/18/2023 4:43:30 PM,BP23003553,"XXX 3rd St s, BAYPORT",TRAFFIC COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/19/2023 12:13:44 PM,BP23003559,"XXX Prairie Way S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/19/2023 1:38:10 PM,BP23003562,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,6/19/2023 8:43:43 PM,BP23003567,"40XXX -498 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/21/2023 10:18:21 AM,BP23003583,"XX Point Rd, BAYPORT",City Ord
BAYPORT POLICE DEPARTMENT,BAYPORT,6/21/2023 10:20:51 AM,BP23003584,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,6/21/2023 7:44:12 PM,BP23003587,"Unknown, BAYPORT",TRAFFIC COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/21/2023 8:07:32 PM,BP23003589,"33XXX -399 PRAIRIE WAY S, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 3:02:43 AM,BP23003597,"XXX Block 5th Ave N, BAYPORT",Business Checks
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 12:37:38 PM,BP23003603,"XXX 9th St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 12:49:19 PM,BP23003605,"XXX 4th Ave N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 1:46:16 PM,BP23003607,"XXX 4th Ave N, BAYPORT",THEFT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 3:44:22 PM,BP23003613,"XXX blk Lakeside Drive S, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 4:29:43 PM,BP23003614,"XX Point Rd, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 4:58:41 PM,BP23003615,"XXX 7th St N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 8:03:51 PM,BP23003617,"7th St N / 2nd Ave N, BAYPORT",Solicitor Complaint
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 8:34:32 PM,BP23003618,"2nd St S / 1st Ave S, BAYPORT",Solicitor Complaint
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 10:16:42 PM,BP23003620,"XX CENTRAL AVE, BAYPORT",Park close
BAYPORT POLICE DEPARTMENT,BAYPORT,6/22/2023 10:20:05 PM,BP23003621,"XX CENTRAL AVE, BAYPORT",In park after hours
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2023 3:01:37 AM,BP23003628,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2023 11:26:59 AM,BP23003637,"Hwy 95 Crosswalks, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2023 11:31:05 AM,BP23003638,"XXX 5th St S, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2023 11:44:08 AM,BP23003639,"XXX 4TH ST S, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2023 2:37:30 PM,BP23003642,"3rd St N / 1st Ave N, BAYPORT",WW Crosswalk violation
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2023 2:45:59 PM,BP23003643,"3rd St N / 1st Ave N, BAYPORT",Cite - crosswalk violation
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2023 2:57:30 PM,BP23003644,"3rd St N / 1st Ave N, BAYPORT",VW Crosswalk violation
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2023 4:26:30 PM,BP23003646,"Minnesota St S / Osprey Blvd, BAYPORT",Stall blocking
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2023 5:08:45 PM,BP23003647,"5TH ST N / 2ND AVE N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,6/23/2023 8:38:49 PM,BP23003658,"3rd St N / 7th Ave N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/24/2023 1:05:00 PM,BP23003674,"4th Ave N / 2nd St N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,LAKE SAINT CROIX BEACH,6/24/2023 6:29:22 PM,BP23003679,"1XXX  Quentin Ave S, LAKE SAINT CROIX BEACH",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,6/18/2023 11:29:58 PM,BP23003555,"Stillwater Lift Bridge (pedestrian) - Mn, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,6/19/2023 2:21:51 AM,BP23003556,"XXX Marsh St W, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,6/22/2023 12:20:10 AM,BP23003594,"XXX 3rd St N, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,6/23/2023 10:18:12 PM,BP23003662,"1XXX  Cottage Dr, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,6/24/2023 1:35:58 AM,BP23003666,"XXX Main St S, STILLWATER",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 1:14:11 AM,CG23018957,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 5:20:16 AM,CG23018960,"Jonathan Ave S / 72nd St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 6:06:40 AM,CG23018962,"11XXX  Kingsborough Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 9:54:11 AM,CG23018978,"7XXX  Granada Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 10:47:25 AM,CG23018995,"6XXX  94th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 11:43:33 AM,CG23019011,"81XXX -8398 HADLEY AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 11:45:32 AM,CG23019013,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 12:16:56 PM,CG23019017,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 1:38:47 PM,CG23019024,"6XXX  Highland Hills Ln S, COTTAGE GROVE",ANIMAL BITE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 2:19:26 PM,CG23019028,"11XXX -11729 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 2:35:18 PM,CG23019029,"8XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 3:10:15 PM,CG23019034,"8XXX  Ivywood Ave S, COTTAGE GROVE",FOLLOW UP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 4:04:09 PM,CG23019049,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 4:16:48 PM,CG23019050,"68XXX -7244 70TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 8:58:39 PM,CG23019064,"9XXX  75th St S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/18/2023 11:34:07 PM,CG23019096,"8XXX  HADLEY AVE S., COTTAGE GROVE",RECOVERED STOLEN
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,6/19/2023 1:08:25 AM,CG23019102,"Hwy 61 At 80th St, COTTAGE GROVE",DRIVING COMPLAINT
