AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 8:41:03 AM,CG23037675,"12XXX  Ravine Pkwy S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 8:43:27 AM,CG23037677,"8XXX  Harkness Rd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 8:47:43 AM,CG23037678,"7XXX  80th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 9:17:54 AM,CG23037679,"8XXX  Innsdale Ave S, COTTAGE GROVE",MISSING PERSON
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 1:33:13 PM,CG23037700,"83XXX -8498 GREENE AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 2:24:16 PM,CG23037704,"7XXX  Joliet Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 2:25:43 PM,CG23037705,"8XXX  Innsdale Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 4:24:05 PM,CG23037713,"8XXX  Ingberg Trl S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 6:40:37 PM,CG23037719,"9XXX  Jeffery Ave S, COTTAGE GROVE",DRIVING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 7:23:16 PM,CG23037722,"7XXX  92nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 7:38:45 PM,CG23037723,"9XXX  Dunes Ln S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 9:03:31 PM,CG23037729,"12XXX  Ravine Pkwy S, COTTAGE GROVE",RIDE ALONG
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2023 9:28:59 PM,CG23037732,"81XXX -8398 HADLEY AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 12:19:55 AM,CG23037755,"Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 12:58:34 AM,CG23037762,"Pine Arbor Blvd S / Hinton Ave S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 1:27:08 AM,CG23037763,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 2:38:33 AM,CG23037764,"Hwy 61 Sb At 80th St S, COTTAGE GROVE",DRIVING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 7:01:45 AM,CG23037766,"6XXX  Highland Hills Curv S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 8:21:01 AM,CG23037776,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 8:59:45 AM,CG23037777,"9XXX  Jarrod Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 10:59:43 AM,CG23037786,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 11:30:12 AM,CG23037795,"8XXX  63rd St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 11:35:36 AM,CG23037798,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 11:38:31 AM,CG23037799,"8XXX  Hynes Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 12:32:16 PM,CG23037805,"HARDWOOD AVE S / HARDWOOD CT S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 12:35:40 PM,CG23037807,"7XXX  Joliet Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 12:40:00 PM,CG23037806,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 12:50:27 PM,CG23037808,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 2:57:04 PM,CG23037818,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 3:18:06 PM,CG23037819,"8XXX  Hemingway Ave S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 3:18:48 PM,CG23037820,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 3:55:30 PM,CG23037823,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 4:10:38 PM,CG23037824,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 4:25:03 PM,CG23037825,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 5:10:34 PM,CG23037827,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 6:52:13 PM,CG23037837,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 8:41:47 PM,CG23037843,"7XXX  Irvin Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/1/2023 9:38:35 PM,CG23037846,"6XXX  99th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 1:33:49 AM,CG23037862,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 5:56:12 AM,CG23037865,"8XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 9:47:16 AM,CG23037886,"8XXX  79th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 10:12:17 AM,CG23037890,"8XXX  INDIAN BLVD S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 11:10:35 AM,CG23037897,"HWY 61 SB TO JAMAICA AVE S RAMP, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 11:14:23 AM,CG23037899,"Jamaica Ave S / East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 11:46:39 AM,CG23037900,"Hwy 61 Nb To 80th St S Ramp, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 11:56:24 AM,CG23037903,"8XXX  Idsen Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 2:18:59 PM,CG23037911,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 6:14:20 PM,CG23037922,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/2/2023 6:16:26 PM,CG23037923,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 3:15:25 AM,CG23037940,"8XXX  81st Street Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 5:45:31 AM,CG23037942,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 6:42:33 AM,CG23037943,"8XXX  Grospoint Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 6:52:37 AM,CG23037944,"8XXX  Greystone Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 8:18:44 AM,CG23037952,"6XXX  Meadow Grass Ln S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 8:34:26 AM,CG23037954,"9XXX  75th St S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 8:55:39 AM,CG23037956,"9XXX  Jergen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 9:31:36 AM,CG23037959,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 10:00:29 AM,CG23037960,"Hwy 61 Sb Jno Innovation Rd S, COTTAGE GROVE",DEER TAG
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 10:46:25 AM,CG23037961,"6XXX  Meadow Grass Ln S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 11:22:17 AM,CG23037970,"7XXX  80th St S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 1:13:25 PM,CG23037983,"8XXX  Keats Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 2:30:09 PM,CG23037994,"8XXX  HADLEY AVE S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 2:59:58 PM,CG23037998,"7XXX  Hidden Valley Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 4:44:00 PM,CG23038004,"9XXX  HEATH AVE S, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 5:15:29 PM,CG23038007,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 5:15:45 PM,CG23038008,"6XXX  Highland Hills Curv S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 6:40:47 PM,CG23038015,"9XXX  Heath Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 8:22:16 PM,CG23038019,"6XXX  Hyde Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/3/2023 9:56:35 PM,CG23038025,"8XXX  JOLIET AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/4/2023 7:46:09 AM,CG23038038,"8XXX  Jasmine Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/4/2023 10:05:25 AM,CG23038042,"7XXX  95th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/4/2023 10:39:02 AM,CG23038044,"6XXX  Meadow Grass Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/4/2023 1:53:58 PM,CG23038049,"8XXX  Hamlet Ave S, COTTAGE GROVE",THEFT FROM MOTOR VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/4/2023 2:48:04 PM,CG23038056,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/4/2023 5:47:10 PM,CG23038066,"8XXX  89th Street Cir S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/4/2023 6:26:13 PM,CG23038069,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/4/2023 8:51:25 PM,CG23038073,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/4/2023 9:07:17 PM,CG23038075,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",SHOPLIFTING
COTTAGE GROVE POLICE DEPARTMENT,WOODBURY,10/30/2023 1:28:22 PM,CG23037557,"2XXX  Cypress Dr, WOODBURY",K9 ASSIST
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,10/29/2023 4:50:10 PM,FL23012651,"22XXX  Janero Ave N, FOREST LAKE",FOUND PROPERTY/ITEM
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,10/29/2023 7:43:38 PM,FL23012654,"XXX 12TH ST SW, FOREST LAKE",HARASSMENT
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,10/30/2023 7:11:30 PM,FL23012685,"XXX 12TH ST SW, FOREST LAKE",CIVIL MATTER/DISPUTE
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,11/1/2023 9:19:15 AM,FL23012745,"22XXX  ELSTON AVE, FOREST LAKE",FRAUD/SCAM
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,11/3/2023 8:26:43 PM,FL23012820,"XXX 19TH ST SE, FOREST LAKE",CIVIL MATTER/DISPUTE
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,11/4/2023 11:38:57 PM,FL23012846,"I35 Nb Jso Hwy 8, FOREST LAKE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,10/29/2023 12:11:42 AM,OD23013922,"10th St N / Greenway Ave N, OAKDALE",DRIVING COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,10/29/2023 12:14:11 AM,OD23013923,"3XXX  Granada Ln N, OAKDALE",FOLLOW UP
OAKDALE POLICE DEPARTMENT,OAKDALE,10/29/2023 12:42:22 AM,OD23013925,"1XXX  GENEVA AVE N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,10/29/2023 1:02:45 AM,OD23013926,"1XXX  HADLEY AVE N, OAKDALE",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,OAKDALE,10/29/2023 1:53:56 AM,OD23013929,"1XXX  GENEVA AVE N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,10/29/2023 2:16:09 AM,OD23013930,"XXX Geneva Ave N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
