AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,7/2/2023 3:17:06 PM,BP23003854,"5TH AVE S, BAYPORT","CITE - SPEED 44/30, NO DL, NO INS"
BAYPORT POLICE DEPARTMENT,BAYPORT,7/2/2023 4:41:11 PM,BP23003858,"40XXX -499 MINNESOTA ST S, BAYPORT","CITE - SPEED 43/30, NO DL, NO INS"
BAYPORT POLICE DEPARTMENT,BAYPORT,7/2/2023 5:12:31 PM,BP23003860,"50XXX -599 MINNESOTA ST S, BAYPORT",V/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,7/2/2023 5:57:27 PM,BP23003861,"XXX 6th St N, BAYPORT",MISSING PERSON
BAYPORT POLICE DEPARTMENT,BAYPORT,7/2/2023 8:04:43 PM,BP23003862,"1XXX  Inspiration Pkwy N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,7/3/2023 12:18:06 AM,BP23003868,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,7/3/2023 1:07:25 AM,BP23003871,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,7/3/2023 2:26:58 AM,BP23003874,"3RD ST N / 1ST AVE N, BAYPORT",V/W: Expired Temp Tags / No Plates
BAYPORT POLICE DEPARTMENT,BAYPORT,7/3/2023 8:09:31 PM,BP23003889,"10XXX -198 5TH ST S, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,7/4/2023 8:35:26 AM,BP23003897,"XXX 6th St S, BAYPORT",NEIGHBOR DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/4/2023 11:51:23 AM,BP23003899,"XXX 3rd st n, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/4/2023 12:30:04 PM,BP23003900,"XXX Lake St S, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/4/2023 12:54:49 PM,BP23003902,"XXX 3rd St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/4/2023 1:05:47 PM,BP23003903,"1XXX  Pioneer Trl, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,7/4/2023 1:43:45 PM,BP23003904,"XXX 3rd St N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/4/2023 4:32:56 PM,BP23003906,"XXX 2ND ST N, BAYPORT",ELECTRICAL HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,7/4/2023 5:21:17 PM,BP23003908,"XX Central Ave, BAYPORT",ANIMAL BITE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 12:20:39 AM,BP23003920,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 10:31:45 AM,BP23003931,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 11:24:49 AM,BP23003933,"XXX Pickett St N, BAYPORT",SUICIDE ATTEMPT/THREATS OF
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 11:54:48 AM,BP23003934,"5TH AVE N / 5TH ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 12:01:17 PM,BP23003935,"XX CENTRAL AVE, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 12:11:19 PM,BP23003936,"10XXX -199 3RD ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 12:17:23 PM,BP23003937,"XXX 3rd st n, BAYPORT",VACATION CHECKS
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 2:09:36 PM,BP23003940,"Maine St / 2nd Ave N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 2:49:56 PM,BP23003941,"30XXX -399 MINNESOTA ST S, BAYPORT",W/W PASS ON RIGHT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 4:02:01 PM,BP23003943,"30XXX -291 PRIMROSE PATH, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 4:03:00 PM,BP23003944,"XXX MINNESOTA ST S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 5:14:44 PM,BP23003946,"XXX 6TH ST N, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 7:20:59 PM,BP23003948,"XXX 5TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 7:26:27 PM,BP23003949,"XX CENTRAL AVE, BAYPORT",Cite - boat trailer parking
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 8:34:14 PM,BP23003955,"40XXX -548 PRAIRIE WAY S, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/5/2023 9:54:18 PM,BP23003957,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,7/6/2023 12:13:51 AM,BP23003962,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,7/6/2023 12:35:16 AM,BP23003963,"63XXX -699 MINNESOTA ST S, BAYPORT",V/W - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,7/6/2023 1:52:03 AM,BP23003964,"XXX 1st Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/6/2023 8:11:50 AM,BP23003965,"XXX 3RD ST N, BAYPORT",BOAT ENVELOPES
BAYPORT POLICE DEPARTMENT,BAYPORT,7/6/2023 9:05:55 AM,BP23003967,"Minnesota St S / 2nd Ave S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,7/6/2023 9:20:05 AM,BP23003968,"XXX 3RD ST S, BAYPORT",W/W SPEED/EXPIRED REG
BAYPORT POLICE DEPARTMENT,BAYPORT,7/6/2023 9:27:58 AM,BP23003969,"XXX Central Ave, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,7/6/2023 7:29:25 PM,BP23003976,"XX POINT RD, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,7/6/2023 9:37:00 PM,BP23003977,"XX CENTRAL AVE, BAYPORT",Park close
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 12:06:30 AM,BP23003982,"HWY 95 AT 2ND AVE N, BAYPORT",V/W - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 12:21:45 AM,BP23003984,"HWY 95 JNO 3RD AVE N, BAYPORT",CITED - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 9:56:53 AM,BP23003988,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 11:49:37 AM,BP23003992,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 12:52:08 PM,BP23003993,"XXX 3rd St N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 1:47:17 PM,BP23003995,"XX CENTRAL AVE, BAYPORT",Cite - boat trailer parking
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 2:35:09 PM,BP23003997,"XXX 4th Ave N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 3:01:35 PM,BP23003998,"XXX 4TH AVE N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 4:49:45 PM,BP23003999,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 5:59:12 PM,BP23004000,"XXX LAKESIDE DR S, BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 6:12:02 PM,BP23004001,"12XXX -199 3RD ST S, BAYPORT",TZD - CITE - EXPIRED REG
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 8:09:06 PM,BP23004011,"XXX 3rd St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 8:26:49 PM,BP23004012,"XXX 6th St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/7/2023 8:43:30 PM,BP23004015,"XX Central Ave, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,7/8/2023 12:56:36 PM,BP23004044,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/8/2023 1:03:31 PM,BP23004045,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/8/2023 1:06:58 PM,BP23004046,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/8/2023 1:09:09 PM,BP23004047,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/8/2023 1:17:21 PM,BP23004048,"XX CENTRAL AVE, BAYPORT",Cite - boat trailer parking
BAYPORT POLICE DEPARTMENT,BAYPORT,7/8/2023 1:19:20 PM,BP23004049,"XX CENTRAL AVE, BAYPORT",Cite - boat trailer parking
BAYPORT POLICE DEPARTMENT,BAYPORT,7/8/2023 1:22:28 PM,BP23004050,"XX CENTRAL AVE, BAYPORT",Cite - boat trailer parking
BAYPORT POLICE DEPARTMENT,BAYPORT,7/8/2023 5:19:13 PM,BP23004054,"XX CENTRAL AVE, BAYPORT",Cite - Boat trailer parking
BAYPORT POLICE DEPARTMENT,BAYPORT,7/8/2023 7:24:07 PM,BP23004059,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,7/4/2023 7:50:58 PM,BP23003911,"30XXX -3498 SAINT CROIX TRL N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,7/5/2023 8:39:24 PM,BP23003956,"10XXX -1099 5TH AVE N, BAYTOWN TOWNSHIP",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,7/5/2023 11:40:07 PM,BP23003960,"Olinda Blvd N / Oakgreen Ave N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,7/6/2023 1:08:44 PM,BP23003970,"40XXX -4258 STAGECOACH TRL N, BAYTOWN TOWNSHIP",W/W SPEED
BAYPORT POLICE DEPARTMENT,LAKE SAINT CROIX BEACH,7/4/2023 4:47:35 PM,BP23003907,"SAINT CROIX TRL S / 19TH ST S, LAKE SAINT CROIX BEACH",AOA/TRAFFIC STOP
