AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 9:41:24 AM,CG24002277,"8XXX  Goodview Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 1:21:00 PM,CG24002288,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 2:31:00 PM,CG24002299,"9XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 2:41:07 PM,CG24002300,"6XXX  Hedgecroft Ave S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 3:04:00 PM,CG24002301,"9XXX  ISLAY AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 4:53:05 PM,CG24002311,"8XXX  Hale Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 6:35:08 PM,CG24002323,"8XXX  Inwood Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 9:18:25 PM,CG24002331,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 9:32:04 PM,CG24002334,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 9:40:46 PM,CG24002336,"6XXX  Pine Crest Trl S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 10:01:52 PM,CG24002344,"8XXX  88th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/21/2024 11:59:00 PM,CG24002362,"EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 1:43:01 AM,CG24002368,"11XXX -11729 Highway 61, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 10:22:00 AM,CG24002383,"80XXX -8099 HADLEY AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 10:53:59 AM,CG24002392,"9XXX  Keats Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 11:16:18 AM,CG24002395,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 11:28:24 AM,CG24002399,"8XXX  Greystone Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 12:25:00 PM,CG24002406,"76XXX -7898 HINTON AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 1:34:00 PM,CG24002410,"89XXX -8999 HILLSIDE TRL S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 2:12:37 PM,CG24002414,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 2:27:06 PM,CG24002418,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 2:39:41 PM,CG24002421,"8XXX  Jasmine Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 2:45:55 PM,CG24002422,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FINGERPRINTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 3:01:00 PM,CG24002424,"Hwy 61 Nb Jno 80th St S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 3:55:26 PM,CG24002427,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 5:21:34 PM,CG24002435,"8XXX  115th St S, COTTAGE GROVE",CHILD CUSTODY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 6:22:26 PM,CG24002441,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 7:22:34 PM,CG24002448,"85XXX -8648 HALE AVE S, COTTAGE GROVE",FOLLOW UP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 8:17:47 PM,CG24002450,"12XXX  Ravine Pkwy S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 9:16:11 PM,CG24002458,"8XXX  Hale Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 10:36:00 PM,CG24002466,"Hwy 61 Sb Jso 80th St S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/22/2024 11:40:00 PM,CG24002471,"HWY 61 and Jamaica Ave S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 12:00:00 AM,CG24002516,"Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 4:20:00 AM,CG24002473,"HWY 61 NB, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 7:19:55 AM,CG24002475,"10XXX  68th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 7:54:00 AM,CG24002478,"8XXX  Irish Avenue Ct S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 9:54:11 AM,CG24002481,"8XXX  Jasmine Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 10:06:56 AM,CG24002482,"8XXX  Isle Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 10:20:39 AM,CG24002483,"6XXX  96TH ST S, COTTAGE GROVE",RUNAWAY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 10:43:00 AM,CG24002486,"72XXX -7428 EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 10:56:54 AM,CG24002487,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 11:16:00 AM,CG24002493,"81XXX -8398 HADLEY AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 11:28:30 AM,CG24002495,"10XXX  Innovation Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 11:51:00 AM,CG24002499,"6XXX  Pine Crest Trl S, COTTAGE GROVE",MISSING PERSON
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 11:51:45 AM,CG24002500,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 12:25:11 PM,CG24002503,"8XXX  Jocelyn Ave S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 12:32:50 PM,CG24002505,"8XXX  Greene Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 12:41:00 PM,CG24002506,"EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 1:10:00 PM,CG24002507,"70XXX -7295 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 2:38:39 PM,CG24002517,"Hadley Ave S / 95th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 2:54:34 PM,CG24002519,"9XXX  Granada Ave S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 4:21:34 PM,CG24002523,"9XXX  Harrow Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 5:34:09 PM,CG24002525,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 8:14:12 PM,CG24002536,"7XXX  98th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 8:39:02 PM,CG24002538,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 10:33:46 PM,CG24002560,"80TH ST S TO HWY 61 SB RAMP, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/23/2024 11:56:49 PM,CG24002563,"7XXX  Joplin Ave S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/24/2024 12:18:00 AM,CG24002565,"80th St S / Hemingway Ave S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/24/2024 8:17:42 AM,CG24002575,"7XXX  Isleton Ave S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/24/2024 8:20:52 AM,CG24002577,"8XXX  67th Street Ct S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/24/2024 9:53:02 AM,CG24002579,"6XXX  Meadow Grass Ln S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/24/2024 10:08:00 AM,CG24002580,"13XXX  Ravine Pkwy S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/24/2024 10:35:02 AM,CG24002583,"8XXX  76th St S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/24/2024 10:46:45 AM,CG24002584,"7XXX  99th St S, COTTAGE GROVE",MOTOR VEHICLE THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/24/2024 12:12:18 PM,CG24002587,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/24/2024 9:55:26 PM,CG24002644,"8XXX  Ironwood Ave S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/25/2024 1:28:53 AM,CG24002685,"8XXX  Indahl Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,1/25/2024 1:37:50 AM,CG24002686,"97TH ST S / HEATH AVE S, COTTAGE GROVE",TRAFFIC STOP
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,1/21/2024 3:12:23 AM,FL24000644,"1XXX  7TH AVE SW, FOREST LAKE",WELFARE CHECK
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,1/21/2024 7:42:38 AM,FL24000648,"6XXX  205TH CT N, FOREST LAKE",FAMILY ASSIST
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,1/21/2024 7:42:43 PM,FL24000669,"23XXX  JENSEN AVE N, FOREST LAKE",WARRANT ARREST
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,1/23/2024 1:32:00 AM,FL24000707,"LAKE ST N & NORTH SHORE DR, FOREST LAKE",DWI
FOREST LAKE POLICE DEPARTMENT,SCANDIA,1/23/2024 8:03:48 AM,FL24000711,"14XXX  SCANDIA TRL N, SCANDIA",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,MAHTOMEDI,1/22/2024 7:23:08 PM,OD24001030,"1XXX  Echo Lake Ct, MAHTOMEDI",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,O,1/26/2024 9:31:54 AM,OD24001176,"1XXX  HADLEY AVE N, O",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 12:28:44 AM,OD24000973,"XX 34th St N To I694 Nb Ramp, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 12:55:21 AM,OD24000974,"Geneva Ave N/ Highway 36, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 1:50:56 AM,OD24000976,"HWY 36 EB TO HADLEY AVE N RAMP, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 5:24:23 AM,OD24000977,"2XXX  Hydram Ave N, OAKDALE",MEDICAL
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 6:09:02 AM,OD24000978,"Unknown, OAKDALE",FOLLOW UP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 7:53:38 AM,OD24000979,"1XXX  Hadley Ave N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 8:30:39 AM,OD24000980,"15th St N / 15th St Pl, OAKDALE",ANIMAL COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 11:12:23 AM,OD24000981,"6XXX  4TH ST N, OAKDALE",RUNAWAY
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 12:23:25 PM,OD24000983,"5XXX  Hadley Ave N, OAKDALE",THEFT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 2:36:24 PM,OD24000984,"XXX Grange Ave N, OAKDALE",ANIMAL COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 3:23:23 PM,OD24000985,"34TH ST N TO I694 NB RAMP, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 3:36:48 PM,OD24000986,"6XXX  45TH ST N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 6:02:47 PM,OD24000988,"Helmo Ave N / 10th St N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 6:09:24 PM,OD24000989,"3XXX  Hadley Ave N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 7:46:56 PM,OD24000991,"XXX GREENWAY AVE N, OAKDALE",UNSECURE PREMISE
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 7:47:13 PM,OD24000990,"5XXX  HADLEY AVE N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 8:11:14 PM,OD24000992,"2XXX  Hadley Ave N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 8:24:03 PM,OD24000993,"7XXX  3rd St N, OAKDALE",FLEEING
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 9:31:09 PM,OD24000994,"4th St N / Imperial Ave N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 9:31:36 PM,OD24000995,"XXX HAYWARD AVE N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 9:49:42 PM,OD24000997,"XXX HALE AVE N, OAKDALE",THEFT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/21/2024 10:16:37 PM,OD24000998,"2XXX  Grange Ave N, OAKDALE",HARASSMENT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 2:43:13 AM,OD24001000,"GENEVA AVE N/ STILLWATER BLVD, OAKDALE",DWI
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 7:54:54 AM,OD24001001,"6XXX  15TH ST N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 8:29:37 AM,OD24001002,"3XXX  Gershwin Ln N, OAKDALE",MEDICAL
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 8:49:38 AM,OD24001003,"6XXX  3rd St N, OAKDALE",MEDICAL
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 10:42:06 AM,OD24001005,"3XXX  Gershwin Ave N, OAKDALE",FOLLOW UP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 11:53:01 AM,OD24001012,"7XXX  31ST STREET PL N, OAKDALE",PARKING COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 12:02:43 PM,OD24001013,"6XXX  50th St N, OAKDALE",ACCIDENT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 1:29:47 PM,OD24001014,"4XXX  HELMO AVE N, OAKDALE",ABANDONED VEHICLE
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 3:28:47 PM,OD24001019,"2XXX  Grenadier Ave N, OAKDALE",MISC INFO
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 5:04:18 PM,OD24001023,"Hadley Ave/10th St, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 5:26:18 PM,OD24001024,"7XXX  10th St N, OAKDALE",DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 5:36:31 PM,OD24001025,"7XXX  3rd St N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 7:01:06 PM,OD24001027,"7XXX  36th St N, OAKDALE",911 ABANDONED/HANGUP/OPEN LINE
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 7:17:39 PM,OD24001028,"XX I694 Nb To 34th St N Ramp, OAKDALE",911 ABANDONED/HANGUP/OPEN LINE
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 7:23:56 PM,OD24001029,"7XXX  34TH ST N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 7:30:15 PM,OD24001031,"7XXX  UPPER 36TH ST N, OAKDALE",SUICIDE
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 7:58:52 PM,OD24001032,"3XXX  HADLEY AVE N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 8:19:38 PM,OD24001033,"1XXX  HALLMARK CIR N, OAKDALE",NOISE COMPLAINT/DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 8:24:06 PM,OD24001034,"3XXX  Gershwin Ave N, OAKDALE",THEFT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 8:48:25 PM,OD24001035,"3XXX  GERSHWIN AVE N, OAKDALE",FOLLOW UP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 9:47:12 PM,OD24001036," 6282 12TH ST N    , OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 10:28:46 PM,OD24001039,"4XXX  Hamlet Ave N, OAKDALE",NOISE COMPLAINT/DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 10:30:18 PM,OD24001037,"2XXX  HADLEY AVE N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 10:30:22 PM,OD24001038,"6XXX  54th St N, OAKDALE",DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,1/22/2024 11:04:15 PM,OD24001040,"3XXX  Geneva Ave N, OAKDALE",JUVENILE COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 12:43:46 AM,OD24001042,"40th St N / Geneva Ave N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 8:52:51 AM,OD24001044,"7XXX  UPPER 15TH ST N, OAKDALE",ANIMAL COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 1:11:33 PM,OD24001047,"7XXX  24th St N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 1:17:52 PM,OD24001048,"7XXX  36th st n, OAKDALE",PARKING COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 1:19:31 PM,OD24001049,"7XXX  36TH ST N, OAKDALE",PARKING VIOLATION
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 2:51:08 PM,OD24001050,"7XXX  33rd St N, OAKDALE",MOTOR VEHICLE THEFT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 4:07:24 PM,OD24001051,"3XXX  Gershwin Ave N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 4:22:11 PM,OD24001052,"6XXX  8th St N, OAKDALE",DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 4:35:37 PM,OD24001053,"4XXX  Hamlet Ave N, OAKDALE",FOLLOW UP
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 5:38:58 PM,OD24001054,"6XXX  12th St N, OAKDALE",HARASSMENT
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 6:26:31 PM,OD24001056,"7XXX  Stillwater Blvd N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 7:37:28 PM,OD24001058,"7XXX  I-694, OAKDALE",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 9:03:43 PM,OD24001060,"7XXX  46TH ST N, OAKDALE",MEDICAL
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 9:48:02 PM,OD24001061,"3XXX  HADLEY AVE N, OAKDALE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
OAKDALE POLICE DEPARTMENT,OAKDALE,1/23/2024 10:53:51 PM,OD24001064,"1XXX  HADLEY AVE N, OAKDALE",CITIZEN/PUBLIC ASSIST
