AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,2/5/2023 12:45:09 AM,BP23000767,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/5/2023 10:16:46 AM,BP23000772,"XXX 3rd St N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,2/5/2023 12:58:35 PM,BP23000773,"XXX 3RD ST S, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/5/2023 1:24:06 PM,BP23000776,"3rd St S / 5th Ave S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/5/2023 2:07:57 PM,BP23000779,"40XXX -498 3RD ST N, BAYPORT",VW/Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,2/5/2023 6:00:16 PM,BP23000781,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/5/2023 7:37:45 PM,BP23000782,"XXX 3rd St S, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/6/2023 11:00:13 AM,BP23000788,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,2/6/2023 1:53:41 PM,BP23000790,"Minnesota St S / 1st Ave S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/6/2023 2:10:48 PM,BP23000791,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,2/6/2023 3:29:10 PM,BP23000793,"XXX 5th St S, BAYPORT",NEIGHBOR DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,2/6/2023 3:38:44 PM,BP23000794,"STAGECOACH TRL N & 56TH ST N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/6/2023 6:13:03 PM,BP23000795,"XXX 2ND ST N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,2/6/2023 7:43:29 PM,BP23000797,"20XXX -299 3RD ST N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/6/2023 11:23:57 PM,BP23000802,"XXX Block 5th Ave N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/6/2023 11:41:05 PM,BP23000805,"5TH ST N / 1ST AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/6/2023 11:58:19 PM,BP23000806,"3RD ST S / 2ND AVE S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 12:15:13 AM,BP23000808,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 3:12:10 AM,BP23000811,"XXX Block 5th Ave N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 8:16:14 AM,BP23000813,"20XXX -299 3RD AVE N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 1:03:58 PM,BP23000814,"XXX Highway 95 N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 2:32:32 PM,BP23000815,"XXX 3rd St N, BAYPORT",CANCEL IPS ARREST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 4:59:57 PM,BP23000818,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 5:20:10 PM,BP23000819,"20XXX -298 MINNESOTA ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 5:45:36 PM,BP23000821,"30XXX -349 Minnesota St S, BAYPORT",V/W HEADLIGHT/EXP REG
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 6:07:50 PM,BP23000822,"XXX 3RD ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 8:35:49 PM,BP23000824,"Highway 95 N & 8TH AVE N, BAYPORT","CITE - SPEED 55/45, NO VALID DL"
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 10:15:00 PM,BP23000826,"XXX 2ND ST N, BAYPORT",PARK CLOSED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 11:31:59 PM,BP23000827,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,2/7/2023 11:50:20 PM,BP23000829,"70XXX -972 MINNESOTA ST S, BAYPORT",V/W - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 12:39:17 AM,BP23000834,"5TH ST N / 1ST AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 1:04:29 AM,BP23000836,"XXX 3RD ST N, BAYPORT",CITED - Driving After Revocation
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 1:58:28 AM,BP23000837,"3RD ST S / 2ND AVE S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 2:13:29 AM,BP23000839,"XXX 3RD ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 2:23:43 AM,BP23000840,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 4:10:46 AM,BP23000841,"4th Ave N / 4th St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 8:06:57 AM,BP23000842,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 8:35:12 AM,BP23000843,"5TH AVE N / 2ND ST N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 10:15:21 AM,BP23000845,"XXX 3rd St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 10:50:07 AM,BP23000847,"10XXX -199 5TH AVE N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 10:56:49 AM,BP23000848,"XXX block 5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 11:01:46 AM,BP23000849,"XXX block 5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 11:04:52 AM,BP23000850,"XXX block 5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 11:08:45 AM,BP23000851,"XXX block 5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 11:11:59 AM,BP23000852,"XXX block 5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 11:14:21 AM,BP23000853,"XXX block 5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 11:17:20 AM,BP23000854,"XXX block 5th Ave N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 11:34:53 AM,BP23000855,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 3:08:11 PM,BP23000856,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 3:40:26 PM,BP23000857,"Minnesota St S / 2nd Ave S, BAYPORT",Stationary Radar
BAYPORT POLICE DEPARTMENT,BAYPORT,2/8/2023 6:31:53 PM,BP23000859,"XXX 3rd St N, BAYPORT",GUN PERMIT
