AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,12/29/2024 2:16:50 AM,BP24006631,"XXX Mariner Dr, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/29/2024 2:49:04 AM,BP24006632,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/29/2024 9:11:55 AM,BP24006634,"XXX Inspiration Pkwy N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/29/2024 2:03:24 PM,BP24006635,"Saint Croix River-bp, BAYPORT",WATER EMERGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,12/29/2024 7:01:22 PM,BP24006637,"XXX 3rd St N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,12/30/2024 12:15:17 PM,BP24006639,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/30/2024 9:58:46 PM,BP24006642,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/31/2024 11:33:46 AM,BP24006644,"XXX Highway 95, BAYPORT",TRESPASSING
BAYPORT POLICE DEPARTMENT,BAYPORT,12/31/2024 1:56:39 PM,BP24006645,"20XXX -298 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,12/31/2024 5:56:11 PM,BP24006646,"HWY 95 AT 5TH AVE S, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/31/2024 6:28:03 PM,BP24006647,"Hwy 95 Jno 6th Ave N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/31/2024 10:06:49 PM,BP24006648,"XXX 4th St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/1/2025 1:52:19 AM,BP25000001,"30XXX -374 1ST AVE N, BAYPORT",CITED - Driving after suspension.
BAYPORT POLICE DEPARTMENT,BAYPORT,1/1/2025 2:29:32 AM,BP25000002,"Hwy 95 / 10th Ave N, BAYPORT",MOTORIST ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/1/2025 3:12:34 AM,BP25000008,"Minnesota St S / 3rd Ave S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/1/2025 9:41:29 AM,BP25000015,"XXX 4th St N, BAYPORT",OFP VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,1/1/2025 11:10:23 AM,BP25000016,"Unknown, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/1/2025 12:19:40 PM,BP25000017,"1XXX  5TH AVE N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/2/2025 6:45:59 AM,BP25000023,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/2/2025 7:47:16 AM,BP25000025,"75XXX -998 Highway 95 N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,1/2/2025 8:40:33 AM,BP25000027,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSNIG
BAYPORT POLICE DEPARTMENT,BAYPORT,1/2/2025 9:04:17 AM,BP25000028,"70XXX -798 5TH AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,1/2/2025 9:44:53 AM,BP25000031,"XXX 5TH AVE N, BAYPORT",LIQUOR LICENSE DELIVERY
BAYPORT POLICE DEPARTMENT,BAYPORT,1/2/2025 9:47:49 AM,BP25000032,"XXX Maine St N, BAYPORT",CHILD CUSTODY
BAYPORT POLICE DEPARTMENT,BAYPORT,1/2/2025 9:58:39 AM,BP25000033,"XXX 3rd St N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,1/2/2025 10:12:50 AM,BP25000035,"XXX 6th Ave N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/2/2025 10:13:00 AM,BP25000034,"XXX 3RD ST N, BAYPORT",LIQUOR LICENSE DELIVERY
BAYPORT POLICE DEPARTMENT,BAYPORT,1/2/2025 3:21:17 PM,BP25000037,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,1/3/2025 2:26:21 AM,BP25000046,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/3/2025 8:38:23 AM,BP25000048,"XXX 4TH ST N (WORK ADDRESS), BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/4/2025 10:42:47 AM,BP25000058,"35XXX -373 3RD AVE S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,1/4/2025 11:14:20 AM,BP25000059,"50XXX -598 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,1/4/2025 11:31:10 AM,BP25000060,"30XXX -399 MINNESOTA ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/4/2025 12:47:13 PM,BP25000063,"XXX MINNESOTA ST S, BAYPORT",VEHICLE TAMPERING
BAYPORT POLICE DEPARTMENT,BAYPORT,1/4/2025 2:26:19 PM,BP25000064,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
