AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,AFTON,2/24/2024 4:49:40 AM,BP24001056,"I94 Eb Jeo Neal Ave N, AFTON",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,2/18/2024 11:21:03 AM,BP24000947,"XXX Pickett St N, BAYPORT",LOCKOUT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/18/2024 12:28:53 PM,BP24000948,"XXX 3rd st n, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,2/18/2024 2:33:19 PM,BP24000951,"Minnesota St S / 5th Ave S, BAYPORT",MOTORIST ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/18/2024 3:52:09 PM,BP24000952,"XXX 5th St S, BAYPORT",ASSAULT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/18/2024 8:12:30 PM,BP24000955,"30XXX -399 LAKESIDE DR S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2024 6:46:50 AM,BP24000960,"Minnesota St S / Osprey Blvd, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2024 11:52:13 AM,BP24000965,"3rd St N / 2nd Ave N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2024 12:58:49 PM,BP24000966,"XXX 3rd St N, BAYPORT",IDENTITY THEFT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2024 1:18:15 PM,BP24000967,"XXX 3RD ST N, BAYPORT",SUICIDE ATTEMPT/THREATS OF
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2024 5:01:42 PM,BP24000969,"50XXX -599 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2024 7:30:18 PM,BP24000970,"70XXX -972 MINNESOTA ST S, BAYPORT",V/W - Fail to maintain single lane`
BAYPORT POLICE DEPARTMENT,BAYPORT,2/19/2024 9:16:46 PM,BP24000972,"Minnesota St S / 1st Ave S, BAYPORT",CITED - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2024 12:14:32 AM,BP24000978,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2024 12:45:55 AM,BP24000979,"50XXX -574 3RD ST N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2024 8:14:31 AM,BP24000982,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2024 10:33:16 AM,BP24000986,"XX point road, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2024 10:58:11 AM,BP24000987,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2024 3:16:59 PM,BP24000988,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2024 3:41:23 PM,BP24000990,"XXX 5th St S, BAYPORT",Victim Notification
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2024 5:04:56 PM,BP24000991,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/20/2024 11:08:13 PM,BP24000998,"XXX 3RD ST S, BAYPORT",V/W - Speed
