AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 3:01:00 PM,BP24004481,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 3:08:00 PM,BP24004482,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 3:24:00 PM,BP24004483,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 5:59:00 PM,BP24004486,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 7:12:22 PM,BP24004487,"XXX Maine St N, BAYPORT",CHILD CUSTODY
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 8:18:45 PM,BP24004488,"INSPIRATION PKWY S / PRAIRIE WAY S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 8:41:00 PM,BP24004491,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 8:43:40 PM,BP24004492,"XXX CENTRAL AVE, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 10:19:00 PM,BP24004469,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 10:20:00 PM,BP24004471,"Minnesota St S / 5th Ave S, BAYPORT",MOTORIST ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 10:23:00 PM,BP24004480,"Lakeside Park Boat Landing, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 10:28:00 PM,BP24004485,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,8/18/2024 11:50:00 PM,BP24004495,"XXX 5TH AVE S, BAYPORT",TRESPASSING
BAYPORT POLICE DEPARTMENT,BAYPORT,8/19/2024 7:56:00 AM,BP24004501,"XXX 3RD ST N, BAYPORT",RECYCLING AWARD
BAYPORT POLICE DEPARTMENT,BAYPORT,8/19/2024 11:02:00 AM,BP24004505,"40XXX -498 MINNESOTA ST S, BAYPORT",W/W SPEED
