AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,12/11/2022 8:38:07 AM,BP22008414,"XXX 4TH ST N, BAYPORT",CITY ORD - SIDEWALK VIOL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/11/2022 11:01:00 AM,BP22008416,"XXX 5th Ave N, BAYPORT",SNOWMOBILE COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/11/2022 7:38:02 PM,BP22008419,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/11/2022 8:15:56 PM,BP22008420,"3rd St N / 2nd Ave N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,12/11/2022 9:14:00 PM,BP22008426,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/12/2022 1:21:13 AM,BP22008428,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,12/12/2022 4:08:04 PM,BP22008433,"XXX 5TH ST N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/12/2022 10:48:20 PM,BP22008438,"XXX 4th St S, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,12/13/2022 8:33:55 AM,BP22008443,"3RD ST N / 3RD AVE N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/13/2022 9:24:14 AM,BP22008444,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/13/2022 12:42:05 PM,BP22008445,"5th St S / Central Ave, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,12/13/2022 7:23:13 PM,BP22008446,"INSPIRATION PARKWAY S / INSPIRATION PL, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,12/13/2022 10:41:49 PM,BP22008449,"Inspiration Parkway S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,12/14/2022 5:50:18 AM,BP22008453,"50XXX -5269 STAGECOACH TRL N, BAYPORT",MOTORIST ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/14/2022 8:33:28 AM,BP22008458,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,12/14/2022 1:33:29 PM,BP22008461,"XXX State St S, BAYPORT",DRUNK/INTOXICATED 
BAYPORT POLICE DEPARTMENT,BAYPORT,12/14/2022 2:48:05 PM,BP22008462,"XXX 4th Ave N, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,12/14/2022 4:21:05 PM,BP22008464,"XXX Pickett St N, BAYPORT",10-72
BAYPORT POLICE DEPARTMENT,BAYPORT,12/14/2022 11:59:19 PM,BP22008473,"XXX 5TH ST N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,12/15/2022 7:47:59 AM,BP22008481,"52XXX -5599 STAGECOACH TRL N, BAYPORT",V/W NO LIGHTS
BAYPORT POLICE DEPARTMENT,BAYPORT,12/15/2022 8:23:57 AM,BP22008483,"20XXX -299 CENTRAL AVE, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,12/15/2022 1:25:02 PM,BP22008486,"XXX 3rd St N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/15/2022 6:11:16 PM,BP22008488,"XXX Maine St N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,12/15/2022 7:52:46 PM,BP22008490,"XXX 3rd St S, BAYPORT",UNWANTED PERSON/VEHICLE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/16/2022 2:08:20 PM,BP22008495,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/16/2022 6:58:25 PM,BP22008498,"XXX MARINER DR, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,12/16/2022 10:44:17 PM,BP22008500,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/17/2022 5:09:46 PM,BP22008513,"XXX 6TH ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/17/2022 9:05:54 PM,BP22008515,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,12/17/2022 9:33:03 PM,BP22008516,"60XXX -619 MINNESOTA ST S, BAYPORT","CITED - Over 1.4 grams MJ in MV, Possession of drug paraphenalia V/W - Speed, MJ Oil"
BAYPORT POLICE DEPARTMENT,BAYPORT,12/17/2022 11:39:10 PM,BP22008517,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,LAKELAND,12/14/2022 4:15:58 PM,BP22008463,"1XXX  Rivercrest Rd N, LAKELAND",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 1:49:46 AM,CG22026781,"8XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 4:24:54 AM,CG22026787,"8XXX  100th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 7:55:33 AM,CG22026789,"Hwy 61 Sb Jso Summit Ave, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 9:36:12 AM,CG22026794,"7XXX  Immanuel Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 11:53:02 AM,CG22026799,"8XXX  80th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 12:09:55 PM,CG22026800,"6XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 12:23:43 PM,CG22026801,"6XXX  Iden Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 12:43:42 PM,CG22026803,"9XXX  Jareau Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 2:09:25 PM,CG22026805,"Hinton Ave S / 65th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 2:48:09 PM,CG22026806,"6XXX  90th St S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 6:29:47 PM,CG22026811,"9XXX  Jergen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 8:33:52 PM,CG22026816,"87XXX -8798 75TH ST S, COTTAGE GROVE",WANTED PERSON-KOPS ALERT/ATL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2022 9:33:10 PM,CG22026821,"9XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2022 6:09:29 AM,CG22026834,"7XXX  Innsdale Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2022 6:33:35 AM,CG22026835,"7XXX  Hidden Valley Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2022 8:25:07 AM,CG22026840,"9XXX  93rd St S, COTTAGE GROVE",FAMILY ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2022 9:44:41 AM,CG22026846,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FINGERPRINTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2022 9:56:54 AM,CG22026851,"6XXX  103rd St S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2022 12:57:39 PM,CG22026861,"6XXX  Meadow Grass Ln S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2022 1:17:19 PM,CG22026865,"12XXX  RAVINE PKWY S, COTTAGE GROVE",FINGERPRINTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2022 3:56:42 PM,CG22026876,"12XXX  Ravine Pkwy S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2022 4:40:19 PM,CG22026879,"7XXX  96th St S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
