AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,2/23/2025 1:17:53 AM,BP25000808,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/23/2025 10:43:05 AM,BP25000810,"XXX 5th St N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,2/23/2025 9:35:05 PM,BP25000813,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,2/23/2025 10:02:35 PM,BP25000816,"XXX Block 5th Ave N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/24/2025 4:40:10 AM,BP25000819,"XXX 3rd St N, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,2/24/2025 8:32:49 AM,BP25000820,"XXX 4th st n , BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/24/2025 10:13:01 AM,BP25000822,"70XXX -741 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/24/2025 2:41:03 PM,BP25000824,"XXX 3rd ave s, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/24/2025 3:43:03 PM,BP25000825,"XXX 4th St N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2025 8:34:17 AM,BP25000826,"XXX 4th st n , BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2025 10:47:46 AM,BP25000827,"40XXX -499 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2025 11:45:09 AM,BP25000829,"30XXX -399 MINNESOTA ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2025 9:08:52 PM,BP25000833,"XXX Highway 95 N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2025 10:07:21 PM,BP25000835,"Unknown, BAYPORT",HARASSMENT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/26/2025 11:15:47 PM,BP25000845,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2025 12:44:35 PM,BP25000851,"XXX 3rd St S, BAYPORT",REQUEST FOR EMERGENCY EXAM - 72 HR HOLD
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2025 5:09:18 PM,BP25000852,"20XXX -298 4TH ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2025 5:37:24 PM,BP25000853,"XXX 3rd st n, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2025 7:48:25 PM,BP25000854,"XX Central Ave, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2025 11:28:12 PM,BP25000855,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2025 6:57:52 AM,BP25000861,"Hwy 95 Jno Osprey Blvd, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2025 8:30:43 AM,BP25000863,"XXX 4TH ST N (WORK ADDRESS), BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2025 8:54:27 AM,BP25000864,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2025 1:26:45 PM,BP25000867,"STAGECOACH TRAIL / INSPIRATION PKWY N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2025 3:12:10 PM,BP25000869,"XXX 3RD ST N , BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2025 4:22:14 PM,BP25000870,"XXX 3rd St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/1/2025 7:26:33 AM,BP25000882,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/1/2025 11:23:14 AM,BP25000890,"XXX 3rd St N, BAYPORT",GAS LEAK
