AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,9/25/2022 1:19:47 PM,BP22006662,"Lakeside Park Boat Landing, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,9/26/2022 7:00:42 AM,BP22006667,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/26/2022 8:34:55 AM,BP22006671,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,9/26/2022 11:22:03 AM,BP22006672,"10XXX -1131 INSPIRATION PKWY, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/26/2022 11:28:31 AM,BP22006673,"10XXX -1056 INSPIRATION PKWY N, BAYPORT",CITE - DAS
BAYPORT POLICE DEPARTMENT,BAYPORT,9/26/2022 3:26:04 PM,BP22006677,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,9/26/2022 5:37:30 PM,BP22006679,"Minnesota St S / 6th Ave S, BAYPORT",CITE - NO PROOF OF INS
BAYPORT POLICE DEPARTMENT,BAYPORT,9/26/2022 6:13:24 PM,BP22006680,"10XXX -1055 INSPIRATION PKWY N, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,9/26/2022 8:42:04 PM,BP22006686,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,9/27/2022 1:57:15 AM,BP22006701,"40XXX -499 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/27/2022 6:13:36 AM,BP22006702,"XXX 5th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/27/2022 8:44:53 AM,BP22006708,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,9/27/2022 8:55:48 AM,BP22006709,"INSPIRATION PKWY, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/27/2022 3:21:42 PM,BP22006714,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,9/27/2022 3:58:10 PM,BP22006715,"40XXX -499 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,9/27/2022 7:46:05 PM,BP22006717,"30XXX -399 MINNESOTA ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/27/2022 8:12:06 PM,BP22006721,"62XXX -636 MINNESOTA ST S, BAYPORT",V/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,9/27/2022 8:27:18 PM,BP22006724,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,9/28/2022 1:57:19 AM,BP22006733,"XXX 9th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/28/2022 9:28:31 AM,BP22006735,"XXX Highway 95 N, BAYPORT",MEDICAL
