AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,3/3/2024 11:02:25 AM,BP24001213,"XXX Highway 95 N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/3/2024 8:50:03 PM,BP24001219,"50XXX -574 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 5:25:53 AM,BP24001224,"1XXX  Inspiration Pkwy N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 8:36:37 AM,BP24001229,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 11:15:00 AM,BP24001231,"XXX 5TH AVE N, BAYPORT",CITE  - PARKING WHERE SIGNS PROHIBIT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 11:24:00 AM,BP24001232,"XXX 5TH AVE N, BAYPORT",CITE - PARKING WHERE SIGNS PROHIBIT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 11:30:00 AM,BP24001233,"XXX 5TH AVE N, BAYPORT",CITE - PARKING WHERE SIGNS PROHIBIT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 11:46:52 AM,BP24001235,"2ND ST N / 2ND AVE N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 3:09:31 PM,BP24001236,"2ND AVE S / MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 3:23:28 PM,BP24001237,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 3:41:05 PM,BP24001238,"INSPIRATION PKWY S / PRAIRIE WAY S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 4:01:18 PM,BP24001239,"INSPIRATION PKWY S / PRAIRIE WAY S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 4:15:52 PM,BP24001240,"XXX PRAIRIE WAY S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 4:20:06 PM,BP24001241,"Unknown, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 10:28:37 PM,BP24001249,"5TH AVE N / 8TH ST N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/4/2024 11:15:16 PM,BP24001251,"3RD ST N / 3RD AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 10:49:13 AM,BP24001257,"XX Point Rd, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 11:57:37 AM,BP24001258,"XXX Block 2nd Ave N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 12:35:26 PM,BP24001259,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 1:06:18 PM,BP24001260,"1XXX  Inspiration Pkwy N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 2:31:27 PM,BP24001261,"XXX 3RD ST N, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 2:41:10 PM,BP24001262,"XXX 2ND AVE S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 2:45:05 PM,BP24001263,"25XXX -299 2ND AVE S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 2:49:49 PM,BP24001264,"25XXX -298 2ND AVE S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 2:52:00 PM,BP24001265,"30XXX -398 3RD ST S, BAYPORT",CITE - SPEED 34/20
BAYPORT POLICE DEPARTMENT,Bayport,3/5/2024 3:20:13 PM,BP24001266,"XXX 4TH ST N, Bayport",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 3:22:37 PM,BP24001267,"Saint Croix Trl N / 10th Ave N, BAYPORT",V/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 10:04:59 PM,BP24001273,"3rd St N / 4th Ave N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 10:30:20 PM,BP24001274,"XXX 4TH AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 11:11:14 PM,BP24001277,"XX POINT RD, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,3/5/2024 11:15:20 PM,BP24001278,"3rd St N / 5th Ave N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,3/6/2024 9:57:27 PM,BP24001294,"Hwy 95 At 3rd Ave N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/7/2024 3:17:18 PM,BP24001302,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/7/2024 4:57:38 PM,BP24001305,"XXX Blk 5th Ave N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/7/2024 6:24:10 PM,BP24001306,"XXX 4th St N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,3/8/2024 8:37:06 AM,BP24001314,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,3/8/2024 12:06:35 PM,BP24001316,"XXX 6th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/8/2024 3:20:38 PM,BP24001319,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,3/8/2024 6:20:42 PM,BP24001323,"3RD ST N / 3RD AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/8/2024 9:15:29 PM,BP24001332,"XXX 3rd St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/9/2024 11:12:06 AM,BP24001342,"5TH AVE N / STAGECOACH TRL N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,LAKELAND,3/8/2024 5:33:07 PM,BP24001322,"Saint Croix Trl N / 8th St N, LAKELAND",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,LAKELAND,3/9/2024 2:33:41 AM,BP24001335,"8th St N / Quixote Ave N, LAKELAND",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/4/2024 1:07:04 AM,BP24001223,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/4/2024 6:13:37 PM,BP24001242,"5XXX  Norell Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/5/2024 6:42:54 PM,BP24001269,"Saint Croix Trl N At Hwy 36, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/6/2024 9:24:39 PM,BP24001293,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/8/2024 3:47:29 PM,BP24001320,"Saint Croix Crossing Bridge: Hwy 36 Wb - Mn, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/8/2024 8:36:23 PM,BP24001330,"Hwy 36 Wb To Hwy 95 Ramp, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/9/2024 12:29:18 AM,BP24001333,"5XXX  Oldfield Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/9/2024 3:05:25 AM,BP24001334,"Highway 36, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/9/2024 6:00:17 PM,BP24001348,"15XXX  63rd St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/9/2024 6:00:32 PM,BP24001349,"6XXX  Osgood Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/9/2024 8:58:50 PM,BP24001350,"Saint Croix Crossing Bridge: Hwy 36 Wb - Mn, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/9/2024 10:20:39 PM,BP24001354,"14XXX  58th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,3/9/2024 11:36:06 PM,BP24001355,"Saint Croix Crossing Bridge: Hwy 36 Eb - Mn, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,3/8/2024 8:39:43 PM,BP24001331,"XXX Harriet St N, STILLWATER",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,CG,3/5/2024 10:15:53 PM,CG24007289,"9XXX  East Point Douglas Rd S, CG",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 2:19:00 AM,CG24006998,"Hwy 61 Sb Jso Jamaica Ave S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 3:11:00 AM,CG24006997,"SB HIGHWAY 61 , COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 8:09:21 AM,CG24007002,"8XXX  83rd Street Ct S, COTTAGE GROVE",DEATH
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 8:45:01 AM,CG24007005,"7XXX  Hearthside Ave S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 12:05:15 PM,CG24007015,"8XXX  Hemingway Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 1:04:10 PM,CG24007018,"10XXX  Grey Cloud Trl S, COTTAGE GROVE",THEFT FROM MOTOR VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 1:52:00 PM,CG24007023,"81XXX -7250 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 2:29:01 PM,CG24007027,"8XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 2:55:51 PM,CG24007029,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 3:44:52 PM,CG24007044,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 4:16:27 PM,CG24007048,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 5:15:49 PM,CG24007050,"7XXX  79th St S, COTTAGE GROVE",ASSAULT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 5:56:00 PM,CG24007055,"Hwy 61 Sb Jno 70th St S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 10:33:00 PM,CG24007083,"69XXX -6901 HINTON AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/3/2024 11:30:58 PM,CG24007094,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 5:55:57 AM,CG24007105,"8XXX  62nd Street Bay S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 6:16:15 AM,CG24007106,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",GAS DRIVE OFF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 6:25:35 AM,CG24007107,"9XXX  Jamaica Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 8:10:47 AM,CG24007109,"7XXX  80th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 8:19:24 AM,CG24007110,"8XXX  Hadley Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 11:31:00 AM,CG24007125,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 11:51:22 AM,CG24007126,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 1:41:35 PM,CG24007138,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 2:03:23 PM,CG24007141,"8XXX  Greystone Ave S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 2:21:29 PM,CG24007144,"7XXX  Red Pine Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 3:22:00 PM,CG24007148,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 3:24:04 PM,CG24007149,"8XXX  100th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 6:18:19 PM,CG24007178,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 7:15:30 PM,CG24007182,"6XXX  85th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 8:42:09 PM,CG24007185,"Unknown, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,3/4/2024 9:04:00 PM,CG24007187,"Hemingway Ave S / 100th St S, COTTAGE GROVE",INCIDENT
