AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2023 3:36:28 PM,BP23005573,"XXX 4th St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2023 3:42:31 PM,BP23005574,"XXX 5th St S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2023 6:35:47 PM,BP23005576,"XXX PRAIRIE WAY S, BAYPORT",BURNING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2023 8:17:23 PM,BP23005578,"XXX 4th St S, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,10/1/2023 9:56:57 PM,BP23005580,"XXX 4th Ave N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2023 3:29:01 PM,BP23005584,"XXX 4th st n, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2023 4:26:46 PM,BP23005585,"XXX 3rd St N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2023 7:11:46 PM,BP23005587,"XXX Mariner Way, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2023 8:16:13 PM,BP23005591,"XX POINT RD, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2023 8:36:55 PM,BP23005594,"91XXX -975 OSPREY BLVD, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,10/2/2023 11:37:51 PM,BP23005595,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 12:23:14 AM,BP23005596,"XX CENTRAL AVE, BAYPORT",Honor Box Payments
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 7:40:45 AM,BP23005598,"XX Point Rd, BAYPORT",TRAIN COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 8:37:48 AM,BP23005599,"XXX Lakeside Bay S, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 10:57:30 AM,BP23005600,"XXX 4th St S, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 3:13:53 PM,BP23005601,"XXX 4TH AVE N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 5:23:22 PM,BP23005602,"XXX 4th Ave S, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 7:27:23 PM,BP23005603,"XX POINT RD, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 7:49:08 PM,BP23005606,"XX CENTRAL AVE, BAYPORT",Honor Box
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 9:00:00 PM,BP23005670,"9th St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 10:33:23 PM,BP23005609,"9th St N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/3/2023 11:08:53 PM,BP23005610,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 3:09:20 AM,BP23005611,"2nd St N / 4th Ave N, BAYPORT",NOISE COMPLAINT/DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 3:34:30 AM,BP23005612,"XXX 2nd Ave S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 5:54:25 AM,BP23005613,"XXX Mariner Way, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 6:54:25 AM,BP23005614,"30XXX -598 9TH ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 8:41:18 AM,BP23005619,"XXX 4th st n, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 9:24:59 AM,BP23005620,"XXX 4TH ST N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 11:30:39 AM,BP23005621,"XXX 9th st n, BAYPORT",SPEED TRAILER DEPLOYMENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 1:10:41 PM,BP23005623,"XXX 3rd st n, BAYPORT",VACATION CHECKS
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 1:19:54 PM,BP23005624,"XXX 3rd St S, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 2:50:12 PM,BP23005625,"30XXX -398 MINNESOTA ST S, BAYPORT",CITE - DAR
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 3:27:52 PM,BP23005626,"XXX 4th st n, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 4:32:38 PM,BP23005627,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/4/2023 10:50:10 PM,BP23005634,"XXX 4TH AVE N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/5/2023 2:40:08 AM,BP23005637,"Highway 95 N / 10TH AVE N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/5/2023 6:12:06 AM,BP23005638,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/5/2023 12:43:03 PM,BP23005643,"XXX Pickett St N, BAYPORT",UNWANTED PERSON/VEHICLE
