AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,8/3/2025 12:42:04 AM,BP25003232,"XXX - 620 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,8/3/2025 9:56:14 AM,BP25003236,"XXX - 620 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,8/3/2025 10:06:00 AM,BP25003237,"SAINT CROIX TRL N / 10th Ave N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,8/3/2025 10:13:13 AM,BP25003238,"XXX 4th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/4/2025 3:54:59 AM,BP25003243,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,8/4/2025 11:06:09 AM,BP25003246,"XXX 3RD ST N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,8/4/2025 1:49:38 PM,BP25003248,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,8/4/2025 3:27:29 PM,BP25003251,"XXX 3RD ST N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,8/4/2025 6:53:03 PM,BP25003253,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,8/4/2025 9:55:12 PM,BP25003255,"XXX - 998 Highway 95 N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,8/5/2025 12:02:47 AM,BP25003257,"Hwy 95 / 8th ave n, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,8/5/2025 11:23:37 AM,BP25003260,"XXX 3rd St N, BAYPORT",FOUND PROPERTY/ITEM
