AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,11/30/2025 2:18:42 AM,BP25004638,"XXX 5th Ave N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,11/30/2025 3:35:04 PM,BP25004641,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/30/2025 5:05:25 PM,BP25004642,"XXX Highway 95 N, BAYPORT",Medical
BAYPORT POLICE DEPARTMENT,BAYPORT,11/30/2025 9:00:54 PM,BP25004644,"XXX blk 4th st n, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,12/1/2025 7:40:07 AM,BP25004647,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/1/2025 12:30:00 PM,BP25004646,"XX point rd, BAYPORT",OBSTRUCT/CONTEMPT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/1/2025 2:21:43 PM,BP25004649,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/1/2025 2:53:20 PM,BP25004650,"1XXX  Inspiration Pkwy N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/1/2025 3:23:47 PM,BP25004651,"MARINER WAY / STARBOARD TACK LN, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/1/2025 6:00:45 PM,BP25004653,"4XXX  - 4499 STAGECOACH TRL N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,12/1/2025 10:45:03 PM,BP25004656,"XXX - 999 Highway 95 N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,12/1/2025 11:02:00 PM,BP25004657,"XXX - 972 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,12/2/2025 12:38:13 AM,BP25004659,"XXX 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,12/2/2025 8:04:24 AM,BP25004660,"XX POINT RD, BAYPORT",CIVIL MATTER/DISPUTE
