AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2024 12:41:32 AM,BP24002594,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2024 1:12:33 AM,BP24002595,"XXX 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2024 3:46:02 AM,BP24002596,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2024 5:34:13 AM,BP24002598,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2024 7:38:07 AM,BP24002599,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2024 1:19:49 PM,BP24002600,"XXX 3rd St N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2024 1:44:16 PM,BP24002601,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2024 9:37:48 PM,BP24002602,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/12/2024 10:15:56 PM,BP24002607,"20XXX -298 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,5/13/2024 1:40:22 AM,BP24002611,"XXX 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/13/2024 6:40:51 AM,BP24002614,"XXX 4th Ave N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,5/13/2024 8:33:11 AM,BP24002618,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,5/13/2024 10:38:03 AM,BP24002620,"XXX 4TH ST N, BAYPORT",JUVENILE COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,5/13/2024 12:53:32 PM,BP24002621,"XXX 4th St N, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,5/13/2024 2:31:14 PM,BP24002622,"XXX Inspiration Pl, BAYPORT",THEFT
BAYPORT POLICE DEPARTMENT,BAYPORT,5/13/2024 3:25:24 PM,BP24002623,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
