AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,2/15/2023 3:10:38 PM,BP23001013,"Saint Croix River-bp, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,2/15/2023 6:02:53 PM,BP23001016,"Minnesota St S / 4th Ave S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/15/2023 9:50:36 PM,BP23001018,"XXX Highway 95 N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,2/15/2023 11:05:53 PM,BP23001019,"XXX 4th Ave N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 12:07:55 AM,BP23001024,"XXX 5TH AVE N, BAYPORT",V/W - In Park After Hours
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 12:15:59 AM,BP23001025,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 3:56:12 AM,BP23001028,"5TH ST N / 1ST AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 5:14:48 AM,BP23001031,"2ND AVE S / 3RD ST S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 5:22:30 AM,BP23001032,"MINNESOTA ST S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 8:30:19 AM,BP23001036,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 10:21:23 AM,BP23001037,"XXX 3rd St S, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 10:25:40 AM,BP23001038,"XXX 3rd St S, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 2:57:12 PM,BP23001039,"1XXX  Inspiration Pkwy N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 3:09:36 PM,BP23001040,"XXX Minnesota St S, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 5:53:06 PM,BP23001041,"XXX 4th Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 8:44:56 PM,BP23001043,"40XXX -499 MINNESOTA ST S, BAYPORT",V/W - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,2/16/2023 8:51:39 PM,BP23001044,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
