AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,11/9/2025 8:04:49 AM,BP25004404,"XXX 3rd St S, BAYPORT",LIFT ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/10/2025 2:17:03 PM,BP25004409,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/10/2025 2:24:06 PM,BP25004410,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/10/2025 6:43:22 PM,BP25004411,"XXX 5th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2025 3:48:21 AM,BP25004413,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2025 12:48:48 PM,BP25004416,"XXX Inspiration Place, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,Bayport,11/11/2025 12:59:00 PM,BP25004415,"6th St S / 1st Ave S, Bayport",RECOVERED STOLEN
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2025 3:43:15 PM,BP25004420,"XXX 4TH ST N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2025 4:42:32 PM,BP25004422,"XXX 6th St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2025 7:34:59 AM,BP25004427,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2025 9:04:19 AM,BP25004431,"5TH AVE S, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2025 11:09:10 AM,BP25004432,"XXX 3RD ST N, BAYPORT",FRAUD/SCAM
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2025 2:21:33 PM,BP25004434,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2025 2:42:22 PM,BP25004435,"2ND ST N & 2ND AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2025 4:56:42 PM,BP25004436,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2025 6:08:05 PM,BP25004437,"XXX 2nd St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/13/2025 3:32:04 AM,BP25004438,"XXX 5th Ave N, BAYPORT",NOISE COMPLAINT/DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/13/2025 7:39:54 AM,BP25004439,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/13/2025 10:16:43 AM,BP25004442,"XXX Minnesota St S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,11/13/2025 10:57:21 AM,BP25004443,"XX - 98 5TH AVE N, BAYPORT",PARKING VIOLATION
