AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2024 4:05:10 PM,BP24005734,"30XXX -398 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2024 4:21:31 PM,BP24005735,"10XXX -1098 5TH AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/27/2024 5:21:59 PM,BP24005736,"3rd St N / 2nd Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/28/2024 4:12:31 AM,BP24005741,"SAINT CROIX TRL N / 10TH AVE N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/28/2024 3:28:45 PM,BP24005743,"2nd St N / 2nd Ave N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/28/2024 5:42:14 PM,BP24005744,"XXX 3rd St N, BAYPORT",GAS DRIVE OFF
BAYPORT POLICE DEPARTMENT,BAYPORT,10/28/2024 6:27:20 PM,BP24005747,"XXX Pickett St , BAYPORT",MISSING PERSON
BAYPORT POLICE DEPARTMENT,BAYPORT,10/29/2024 2:19:06 AM,BP24005755,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/29/2024 3:24:30 PM,BP24005761,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/29/2024 4:11:59 PM,BP24005762,"XXX 2ND AVE S, BAYPORT",DUMPING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/29/2024 6:22:32 PM,BP24005766,"40XXX -498 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,10/30/2024 8:34:15 AM,BP24005774,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/30/2024 2:25:45 PM,BP24005780,"XXX Pickett St N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/30/2024 2:37:23 PM,BP24005781,"XXX 6th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/31/2024 8:21:43 AM,BP24005790,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/31/2024 10:58:02 AM,BP24005795,"XXX 4th St N, BAYPORT",FAMILY ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/31/2024 2:06:07 PM,BP24005797,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/31/2024 4:34:50 PM,BP24005798,"XXX 5th Ave N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,10/31/2024 6:47:39 PM,BP24005799,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/31/2024 7:53:29 PM,BP24005801,"6th St N / 3rd Ave N, BAYPORT",DWI
BAYPORT POLICE DEPARTMENT,BAYPORT,10/31/2024 8:52:57 PM,BP24005802,"XXX 4th St N, BAYPORT",OFP VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,11/2/2024 12:40:55 AM,BP24005805,"30XXX -399 MINNESOTA ST S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,11/2/2024 12:45:18 AM,BP24005806,"Hwy 95 / 2nd Ave S, BAYPORT",DWI
BAYPORT POLICE DEPARTMENT,BAYPORT,11/2/2024 1:36:56 PM,BP24005811,"XXX Minnesota St S, BAYPORT",THEFT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/2/2024 1:59:37 PM,BP24005812,"XXX Minnesota St S, BAYPORT",THEFT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/2/2024 7:39:59 PM,BP24005815,"1XXX  Pioneer Trl, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,11/2/2024 9:41:09 PM,BP24005818,"40TH ST N / OAKGREEN AVE N, BAYTOWN TOWNSHIP",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/27/2024 10:50:00 PM,BP24005737,"OAKGREEN AVE N / 58TH ST N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/28/2024 10:20:40 PM,BP24005748,"5XXX  Oxboro Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/28/2024 11:01:47 PM,BP24005749,"5XXX  OJIBWAY AVE N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/29/2024 4:24:04 AM,BP24005756,"5XXX  Osgood Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/29/2024 1:46:27 PM,BP24005760,"Highway 36, OAK PARK HEIGHTS",V/W EXPIRED REG
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/30/2024 5:47:30 PM,BP24005783,"6XXX  Panama Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/31/2024 11:58:01 AM,BP24005796,"14XXX  60TH ST N, OAK PARK HEIGHTS",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/31/2024 7:36:41 PM,BP24005800,"OSGOOD AVE N / ANDERSEN WAY, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,11/1/2024 9:54:34 PM,BP24005804,"SAINT CROIX TRL N NB JSO HWY 36, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,11/2/2024 11:02:52 PM,BP24005819,"59XXX -5910 OSGOOD AVE N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,10/28/2024 2:02:26 AM,BP24005739,"Hwy 36 Wb Jeo Greeley St S, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,10/31/2024 4:31:06 AM,BP24005789,"HWY 36 WB JEO STILLWATER BLVD N, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,11/2/2024 2:05:03 AM,BP24005807,"Highway 36, STILLWATER",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,11/2/2024 10:25:59 AM,BP24005810,"XXX Pine St W, STILLWATER",AOA/ACCIDENT
BAYPORT POLICE DEPARTMENT,STILLWATER,11/2/2024 9:04:19 PM,BP24005817,"Hwy 36 Wb Jwo Washington Ave N, STILLWATER",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 1:43:17 AM,CG24033381,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 2:01:45 AM,CG24033382,"70th St S / Hardwood Ave S, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 4:18:56 AM,CG24033392,"7XXX  Hinton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 9:06:09 AM,CG24033400,"8XXX  Jeffery Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 9:56:35 AM,CG24033401,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 10:09:32 AM,CG24033402,"7XXX  HINTON AVE S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 10:42:17 AM,CG24033404,"6XXX  Homestead Ave S, COTTAGE GROVE",ANIMAL BITE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 10:53:30 AM,CG24033405,"70th St S / Meadow Grass Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 12:38:26 PM,CG24033409,"9XXX  Hillside Trl S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 1:46:45 PM,CG24033412,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 2:34:58 PM,CG24033414,"7XXX  Joliet Ave S, COTTAGE GROVE",FOLLOW UP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 3:27:20 PM,CG24033418,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 6:05:02 PM,CG24033427,"7XXX  96th St S, COTTAGE GROVE",BURNING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/27/2024 9:55:16 PM,CG24033445,"95XXX -9648 JAMAICA AVE S, COTTAGE GROVE",MOTORIST ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 7:18:03 AM,CG24033463,"70TH ST S / HINTON AVE S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 8:00:09 AM,CG24033464,"9XXX  77th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 9:13:38 AM,CG24033469,"8XXX  Hyde Ave S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 11:34:26 AM,CG24033477,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 1:09:22 PM,CG24033481,"8XXX  Indian Blvd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 1:11:44 PM,CG24033482,"8XXX  66th Street Ct S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 1:26:50 PM,CG24033483,"8XXX  HYDE LN S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 3:06:58 PM,CG24033489,"7XXX  80th St S, COTTAGE GROVE",SHOPLIFTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 4:56:35 PM,CG24033500,"7XXX  Inskip Trl S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 7:11:15 PM,CG24033511,"7XXX  Hearthside Ave S, COTTAGE GROVE",HARASSMENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 8:30:03 PM,CG24033514,"12XXX  RAVINE PKWY S, COTTAGE GROVE",Ride Along
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/28/2024 11:43:01 PM,CG24033531,"11XXX  West Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 12:21:36 AM,CG24033535,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 2:43:07 AM,CG24033542,"HEMINGWAY AVE S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 8:53:01 AM,CG24033557,"8XXX  Scott Blvd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 12:18:54 PM,CG24033590,"8XXX  75th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 12:54:23 PM,CG24033595,"8XXX  Jewel Ave S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 3:26:50 PM,CG24033623,"12XXX  Ravine Pkwy S, COTTAGE GROVE",HARASSMENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 3:30:40 PM,CG24033622,"80th St S / East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 3:39:51 PM,CG24033624,"8XXX  81st St S, COTTAGE GROVE",FIRE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 4:21:36 PM,CG24033627,"7XXX  HILLSIDE TRL S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 8:14:52 PM,CG24033636,"6XXX  Jody Ave S, COTTAGE GROVE",SUICIDE ATTEMPT/THREATS OF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/29/2024 10:32:04 PM,CG24033647,"9XXX  Harkness Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/30/2024 9:27:23 AM,CG24033670,"8XXX  80TH ST S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/30/2024 9:42:39 AM,CG24033671,"7XXX  Red Pine Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/30/2024 10:29:03 AM,CG24033675,"6XXX  Skylark Ct S, COTTAGE GROVE",MISSING PERSON
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/30/2024 10:45:27 AM,CG24033677,"80th St S / Joliet Ave S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/30/2024 1:56:00 PM,CG24033717,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",UNDERAGE DRINKING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/30/2024 2:25:35 PM,CG24033719,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/30/2024 2:37:42 PM,CG24033720,"9XXX  Harrow Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/30/2024 4:58:30 PM,CG24033734,"8XXX  Scott Blvd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/30/2024 5:12:07 PM,CG24033736,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/30/2024 9:32:37 PM,CG24033754,"Highway 61, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2024 1:47:16 AM,CG24033767,"Highway 61, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2024 7:25:23 AM,CG24033771,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/31/2024 2:27:00 PM,CG24033822,"8XXX  Jergen Ave S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
