AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,10/6/2025 7:39:39 AM,BP25004060,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/6/2025 2:20:33 PM,BP25004064,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,10/6/2025 11:09:58 PM,BP25004067,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/6/2025 11:34:23 PM,BP25004069,"HWY 95 AT 8TH AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 6:29:00 AM,BP25004070,"XXX - 1003 5TH AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 7:42:27 AM,BP25004071,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 12:49:17 PM,BP25004074,"XXX Highway 95 N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 1:29:53 PM,BP25004075,"XXX 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 1:57:00 PM,BP25004076,"XXX - 972 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 2:09:00 PM,BP25004077,"MINNESOTA ST S / 5TH AVE S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 2:25:46 PM,BP25004079,"XXX 4th St N, BAYPORT",CHILD CUSTODY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 4:42:22 PM,BP25004080,"XXX 3rd St N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 4:53:21 PM,BP25004081,"MINNESOTA ST S / 7TH AVE S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 5:18:46 PM,BP25004082,"Unknown, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/7/2025 8:05:58 PM,BP25004083,"XXX - 972 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2025 7:11:27 AM,BP25004086,"XX POINT RD, BAYPORT",Contempt
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2025 7:46:28 AM,BP25004087,"XXX INSPIRATION PL, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2025 11:35:13 AM,BP25004089,"XXX 4TH AVE N, BAYPORT",LOCKOUT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2025 12:33:20 PM,BP25004090,"XXX 3rd St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2025 1:11:35 PM,BP25004091,"XXX 3RD ST N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2025 2:22:19 PM,BP25004092,"XXX 4TH AVE N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/8/2025 7:30:01 PM,BP25004095,"XXX 5th Ave N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,10/9/2025 3:46:00 PM,BP25004104,"XXX 3RD ST S, BAYPORT",AOA/PROBATION
BAYPORT POLICE DEPARTMENT,BAYPORT,10/9/2025 4:22:15 PM,BP25004105,"HWY 95 AT 2ND AVE N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2025 3:09:20 PM,BP25004108,"1st Ave S / 4th St S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2025 5:33:03 PM,BP25004109,"Lakeside Park Boat Landing, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2025 8:38:19 PM,BP25004110,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/10/2025 8:57:40 PM,BP25004111,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2025 7:54:59 AM,BP25004113,"Unknown, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2025 8:08:11 AM,BP25004114,"XXX State St S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,10/11/2025 12:15:02 PM,BP25004115,"XXX 3RD ST N, BAYPORT",CHILD CUSTODY EXCHANGE/CIVIL
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,10/7/2025 2:22:31 PM,BP25004078,"3XXX  - 3498 SAINT CROIX TRL N, BAYTOWN TOWNSHIP",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,10/8/2025 5:13:48 AM,BP25004085,"HWY 95 JSO OSPREY BLVD, BAYTOWN TOWNSHIP",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,10/8/2025 6:34:07 PM,BP25004094,"STAGECOACH TRL N / 47TH ST N, BAYTOWN TOWNSHIP",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/6/2025 8:05:55 PM,BP25004066,"Beach Rd N / 60th St N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/9/2025 9:15:13 AM,BP25004100,"5XXX  STILLWATER BLVD N, OAK PARK HEIGHTS",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,OAK PARK HEIGHTS,10/10/2025 11:35:43 PM,BP25004112,"5XXX  Norell Ave N, OAK PARK HEIGHTS",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,STILLWATER,10/5/2025 1:31:28 AM,BP25004056,"XXX MAIN ST S, STILLWATER",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/5/2025 12:07:11 AM,CG25037719,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",SHOPLIFTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/5/2025 4:46:38 AM,CG25037734,"9XXX  Jeffery Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/5/2025 7:51:00 AM,CG25037738,"7XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/5/2025 8:36:28 AM,CG25037740,"8XXX  Hadley Ave S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/5/2025 9:48:16 AM,CG25037747,"8XXX  Innsdale Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/5/2025 10:24:54 AM,CG25037751,"10XXX  80th St S, COTTAGE GROVE",STOLEN VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/5/2025 12:49:11 PM,CG25037760,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/5/2025 3:55:49 PM,CG25037784,"9XXX  Jamaica Ave S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/5/2025 5:47:20 PM,CG25037804,"6XXX  Hinterland Trl S, COTTAGE GROVE",DANCO VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/5/2025 7:23:02 PM,CG25037808,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/6/2025 7:16:46 AM,CG25037841,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/6/2025 8:07:28 AM,CG25037844,"6XXX  93rd St S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/6/2025 9:18:47 AM,CG25037851,"8XXX  113th Street Ct S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/6/2025 3:25:25 PM,CG25037876,"8XXX  Homestead Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/6/2025 4:00:29 PM,CG25037879,"8XXX  69TH ST S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/6/2025 6:04:21 PM,CG25037902,"8XXX  79th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/6/2025 9:34:53 PM,CG25037929,"8XXX  Greystone Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/6/2025 9:52:04 PM,CG25037933,"9XXX  Jeffery Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/6/2025 10:46:31 PM,CG25037941,"6XXX  IDEAL AVE S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/6/2025 11:02:31 PM,CG25037943,"8XXX  Granada Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/7/2025 7:39:32 AM,CG25037966,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",NOISE COMPLAINT/DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/7/2025 9:01:49 AM,CG25037971,"7XXX  Goodview Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/7/2025 1:45:04 PM,CG25038001,"8XXX  80TH ST S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/7/2025 1:47:43 PM,CG25038003,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/7/2025 4:01:44 PM,CG25038012,"9XXX  Jeffery Ave S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/7/2025 8:56:01 PM,CG25038030,"8XXX  Greystone Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2025 6:03:29 AM,CG25038061,"9XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2025 8:19:52 AM,CG25038065,"Hwy 95 Jno Hwy 61, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2025 8:30:42 AM,CG25038067,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2025 1:22:13 PM,CG25038086,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2025 2:48:53 PM,CG25038093,"8XXX  73rd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2025 5:50:35 PM,CG25038109,"8XXX  Greystone Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2025 8:00:05 PM,CG25038119,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2025 10:06:58 PM,CG25038134,"7XXX  67th Street Ct S, COTTAGE GROVE",OFFICER INFORMATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2025 10:41:53 PM,CG25038139,"JAMAICA AVE S / EAST POINT DOUGLAS RD S, COTTAGE GROVE",WANTED PERSON-KOPS ALERT/ATL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/8/2025 10:49:26 PM,CG25038140,"8XXX  Jeffery Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 12:48:49 AM,CG25038144,"7XXX  Irvin Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 1:30:00 AM,CG25038146,"6XXX  - 6000 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 5:51:22 AM,CG25038156,"12XXX  RAVINE PKWY S, COTTAGE GROVE",RIDE ALONG
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 9:06:31 AM,CG25038176,"6XXX  92nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 12:01:09 PM,CG25038192,"7XXX  Timber Crest Dr S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 12:06:49 PM,CG25038194,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",DISORDERLY CONDUCT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 12:28:28 PM,CG25038196,"8XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 1:42:16 PM,CG25038199,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 7:15:44 PM,CG25038238,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 7:51:18 PM,CG25038243,"8XXX  100th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 8:02:48 PM,CG25038247,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/9/2025 10:41:54 PM,CG25038262,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2025 2:03:43 AM,CG25038265,"HWY 61 SB JSO JAMAICA AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2025 6:43:48 AM,CG25038269,"6XXX  Pine Crest Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,10/10/2025 8:14:32 AM,CG25038289,"7XXX  67th Street Ct S, COTTAGE GROVE",WELFARE CHECK
