AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 2:51:16 AM,CG23039431,"6XXX  80th St S, COTTAGE GROVE",INCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 6:23:23 AM,CG23039432,"8XXX  Jasmine Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 6:48:13 AM,CG23039434,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT FROM MOTOR VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 7:07:37 AM,CG23039438,"9XXX  Inwood Ave S, COTTAGE GROVE",THEFT FROM MOTOR VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 7:24:32 AM,CG23039437,"8XXX  64th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 7:40:30 AM,CG23039441,"10XXX  Innovation Rd S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 8:51:44 AM,CG23039446,"8XXX  Harkness Rd S, COTTAGE GROVE",OFFICER INFORMATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 9:22:20 AM,CG23039447,"6XXX  Genevieve Trl S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 9:37:47 AM,CG23039449,"12XXX  Ravine Pkwy S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 11:15:08 AM,CG23039454,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 1:38:37 PM,CG23039463,"71XXX -7159 EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 2:28:23 PM,CG23039464,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 3:15:57 PM,CG23039468,"EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 4:32:51 PM,CG23039474,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",RECOVERED STOLEN
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 4:33:38 PM,CG23039475,"Innovation Rd S / 105th Street Ct S, COTTAGE GROVE",PARKING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 4:36:46 PM,CG23039476,"Hamlet Ave S / Hale Ave S, COTTAGE GROVE",DRIVING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 5:08:50 PM,CG23039477,"8XXX  Ironwood Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 5:25:27 PM,CG23039479,"Hillside Trl S / Innsdale Ave S, COTTAGE GROVE",TRAFFIC COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 6:58:35 PM,CG23039483,"7XXX  Hinton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 7:17:07 PM,CG23039487,"7XXX  Jocelyn Alcove S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 9:10:07 PM,CG23039494,"6XXX  80th St S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 10:13:18 PM,CG23039495,"7XXX  80th St S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/20/2023 11:35:33 PM,CG23039512,"8XXX  Ironwood Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 12:15:14 AM,CG23039517,"9XXX  Jamaica Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 12:33:49 AM,CG23039520,"10XXX -10739 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 2:40:45 AM,CG23039523,"8XXX  90th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 6:34:22 AM,CG23039532,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",FIRE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 6:35:13 AM,CG23039531,"East Point Douglas Rd S / Hyde Ave S, COTTAGE GROVE",PURSUIT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 6:44:42 AM,CG23039533,"100th St S / Innovation Rd S, COTTAGE GROVE",VEHICLE OFF ROAD
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 6:46:05 AM,CG23039541,"80TH ST S TO HWY 61 NB RAMP, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 9:22:04 AM,CG23039544,"10XXX  Goodview Cir S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 9:46:44 AM,CG23039546,"8XXX  Grafton Ave S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 10:19:19 AM,CG23039552,"9XXX  79th St S, COTTAGE GROVE",CONDITIONAL RELEASE VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 10:35:02 AM,CG23039553,"7XXX  92nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 11:30:54 AM,CG23039556,"7XXX  Hardwood Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 12:36:30 PM,CG23039564,"7XXX  Hinton Park Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 12:45:02 PM,CG23039565,"9XXX  63rd St S, COTTAGE GROVE",DANGEROUS/POTENTIALLY DANGEROUS DOG
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 1:49:26 PM,CG23039572,"7XXX  80th St S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 1:50:31 PM,CG23039573,"7XXX  Hearthside Ave S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 2:28:48 PM,CG23039575,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 2:42:56 PM,CG23039577,"7XXX  Innsdale Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 3:26:35 PM,CG23039583,"6XXX  Goodview Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 4:58:17 PM,CG23039594,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",HARASSMENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 5:07:05 PM,CG23039596,"7XXX  Ivystone Ave S, COTTAGE GROVE",DEATH INVESTIGATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 5:20:31 PM,CG23039597,"9XXX  67th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 6:50:17 PM,CG23039604,"7XXX  Hidden Valley Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 7:37:18 PM,CG23039609,"8XXX  GLENBROOK AVE S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 7:47:17 PM,CG23039610,"7XXX  99th St S, COTTAGE GROVE",RUNAWAY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 9:25:31 PM,CG23039612,"7XXX  Hemingway Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 10:11:56 PM,CG23039614,"6XXX  Pine Arbor Dr S, COTTAGE GROVE",GAS DRIVE OFF
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 10:38:34 PM,CG23039616,"9XXX  Heath Ave S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/21/2023 11:23:16 PM,CG23039621,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 7:47:52 AM,CG23039633,"6XXX  80th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 8:30:33 AM,CG23039643,"9XXX  Harrow Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 10:49:42 AM,CG23039652,"9XXX  73rd St S, COTTAGE GROVE",OFP VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 11:19:53 AM,CG23039654,"8XXX  80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 11:45:02 AM,CG23039659,"7XXX  Lamar Ave S, COTTAGE GROVE",CHILD CUSTODY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 1:49:47 PM,CG23039665,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 2:32:26 PM,CG23039669,"8XXX  Grospoint Ave S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 2:55:25 PM,CG23039671,"7XXX  West Point Douglas Rd S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 6:09:13 PM,CG23039695,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 6:19:32 PM,CG23039697,"9XXX  Islay Ave S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 6:38:10 PM,CG23039698,"6XXX  Wildflower Dr S, COTTAGE GROVE",DEATH INVESTIGATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/22/2023 8:29:15 PM,CG23039700,"7XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 1:05:47 AM,CG23039723,"6XXX  Primrose Ct S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 3:49:37 AM,CG23039733,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 5:18:46 AM,CG23039734,"6XXX  Highland Hills Curv S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 11:44:10 AM,CG23039743,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 11:52:14 AM,CG23039744,"7XXX  Hardwood Ct S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 1:56:50 PM,CG23039747,"8XXX  Grospoint Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 2:10:28 PM,CG23039748,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 4:02:06 PM,CG23039753,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 4:16:22 PM,CG23039754,"7XXX  Joliet Ave S, COTTAGE GROVE",LOCKOUT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 5:01:43 PM,CG23039756,"6XXX  Inspire Cir S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 5:29:22 PM,CG23039760,"6XXX  99th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/23/2023 7:14:07 PM,CG23039765,"7XXX  Hinton Park Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/24/2023 3:15:51 AM,CG23039784,"6XXX  Thompson Park Curv S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/24/2023 7:45:12 AM,CG23039786,"8XXX  72nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/24/2023 8:57:57 AM,CG23039792,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/24/2023 11:12:16 AM,CG23039799,"13XXX  RAVINE PKWY S, COTTAGE GROVE",HRO VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/24/2023 3:03:41 PM,CG23039812,"7XXX  Hardwood Ave S, COTTAGE GROVE",SHOPLIFTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/24/2023 6:13:39 PM,CG23039821,"9XXX  Heath Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/24/2023 7:12:22 PM,CG23039824,"7XXX  Hardwood Ave S, COTTAGE GROVE",SHOPLIFTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/25/2023 1:47:38 AM,CG23039843,"Hwy 61/hwy 10, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/25/2023 3:07:46 AM,CG23039844,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/25/2023 7:48:39 AM,CG23039846,"8XXX  Grange Blvd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/25/2023 2:54:55 PM,CG23039896,"7XXX  98th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/25/2023 3:14:04 PM,CG23039897,"7XXX  80th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/25/2023 9:29:47 PM,CG23039911,"80th St S Over Hwy 61, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/25/2023 9:55:38 PM,CG23039913,"80th St S Over Hwy 61, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,11/25/2023 10:56:41 PM,CG23039917,"95th St S / Hadley Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,NEWPORT,11/23/2023 8:31:24 AM,CG23039736,"1XXX  Hastings Ave, NEWPORT",ASSIST OTHER AGENCY
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,11/20/2023 8:29:32 AM,FL23013405,"21XXX  GOODVIEW AVE N, FOREST LAKE",WEAPON COMPLAINT/VIOLATION
OAKDALE POLICE DEPARTMENT,LAKE ELMO,11/19/2023 1:36:11 AM,OD23014821,"8XXX  Stillwater Blvd N, LAKE ELMO",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,LAKE ELMO,11/19/2023 8:08:53 PM,OD23014841,"4XXX  Ivy Ct N, LAKE ELMO",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,LAKE ELMO,11/23/2023 11:59:24 PM,OD23015028,"9XXX  JANE RD N, LAKE ELMO",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 12:16:59 AM,OD23014816,"1XXX  HADLEY AVE N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 12:52:49 AM,OD23014818,"7XXX  17TH ST N, OAKDALE",ANIMAL BITE
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 1:21:55 AM,OD23014819,"1XXX  Block of Hadley Ave N, OAKDALE",DWI
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 1:37:35 AM,OD23014820,"7XXX  10TH ST N, OAKDALE",DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 1:39:59 AM,OD23014822,"4XXX  Helmo Ave N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 1:55:35 AM,OD23014823,"79XXX -500 INWOOD AVE N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 4:28:26 AM,OD23014825,"1XXX  Geneva Ave N, OAKDALE",BURGLARY
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 9:14:51 AM,OD23014827,"XXX Helena Ave N, OAKDALE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 11:00:00 AM,OD23014829,"1XXX  HALLMARK AVE N, OAKDALE",THEFT
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 1:41:53 PM,OD23014833,"4XXX  Grenwich Trl N, OAKDALE",911 ABANDONED/HANGUP/OPEN LINE
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 1:47:09 PM,OD23014835,"4XXX  Helmo Ave N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 5:01:03 PM,OD23014836,"6XXX  Upper 51st St N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 6:22:30 PM,OD23014837,"3XXX  Gershwin Pl N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 6:25:58 PM,OD23014838,"XXX HOLLY LN N, OAKDALE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
OAKDALE POLICE DEPARTMENT,OAKDALE,11/19/2023 7:13:02 PM,OD23014839,"XXX INWOOD AVE N, OAKDALE",WARRANT ARREST
