AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 12:06:00 AM,BP24004993,"highway 95/5th ave n, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 12:20:00 AM,BP24004994,"highway 95/4th Ave s, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 12:33:00 AM,BP24004995,"highway 95/6th ave s, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 12:52:00 AM,BP24004996,"MINNESOTA ST S / OSPREY BLVD, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 1:47:17 AM,BP24004997,"XX HWY 95 AT 1ST AVE N, BAYPORT",DWI
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 4:27:00 PM,BP24005001,"3RD ST N / 2ND AVE N, BAYPORT",PROPERTY DAMAGE
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 6:18:00 PM,BP24005005,"XX CENTRAL AVE, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 7:55:00 PM,BP24005004,"XX Point Rd, BAYPORT",NOISE COMPLAINT/DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 7:56:00 PM,BP24005006,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 7:58:00 PM,BP24004999,"XXX 2ND ST N, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 11:37:00 PM,BP24005007,"3rd St S / Central Ave, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,9/15/2024 11:48:00 PM,BP24005008,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,9/16/2024 5:10:00 AM,BP24005009,"XXX 2nd Ave S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/16/2024 8:28:00 AM,BP24005010,"XXX Pickett St N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,9/16/2024 8:56:00 AM,BP24005011,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,9/16/2024 9:47:00 AM,BP24005012,"3RD ST N / 2ND AVE N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,9/16/2024 11:18:00 AM,BP24005014,"XXX 3rd St N, BAYPORT",HARASSMENT
