AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/18/2023 7:09:09 AM,CG23014469,"9XXX  Jamaica Ave S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/18/2023 11:33:27 AM,CG23014486,"7XXX  Langly Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/18/2023 2:19:46 PM,CG23014501,"Hardwood Ave S / 80th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/18/2023 5:05:38 PM,CG23014512,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/18/2023 6:01:25 PM,CG23014518,"9XXX  92nd St S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/18/2023 10:18:02 PM,CG23014530,"8XXX  HADLEY AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/19/2023 2:14:47 AM,CG23014547,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/19/2023 2:37:02 AM,CG23014548,"8XXX  Granada Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/19/2023 6:21:37 AM,CG23014550,"9XXX  Jamaica Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/19/2023 10:36:35 AM,CG23014562,"Hwy 61 Nb At 80th St S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/19/2023 12:18:20 PM,CG23014570,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/19/2023 1:43:12 PM,CG23014574,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/19/2023 4:00:44 PM,CG23014579,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/19/2023 10:02:54 PM,CG23014596,"74XXX -7498 EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/19/2023 11:11:52 PM,CG23014603,"9XXX  92nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 1:17:41 AM,CG23014612,"Belden Blvd S / Grenadier Ave S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 4:07:02 AM,CG23014617,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 9:45:38 AM,CG23014632,"8XXX  Ideal Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 10:55:26 AM,CG23014664,"8XXX  Ingleside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 12:27:16 PM,CG23014671,"6XXX  Bellflower Ct S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 2:10:16 PM,CG23014680,"80TH ST S WB TO HWY 61 NB RAMP, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 3:07:06 PM,CG23014688,"East Point Douglas Rd S / Inwood Ave S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 3:30:24 PM,CG23014691,"Unknown, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 5:31:26 PM,CG23014718,"87XXX -8799 90TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 5:36:55 PM,CG23014721,"6XXX  84th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 9:14:59 PM,CG23014756,"13XXX -11999 RAVINE PKWY S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 10:55:33 PM,CG23014760,"72XXX -7180 EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,5/20/2023 11:26:30 PM,CG23014765,"9XXX  Harkness Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,OAKDALE,5/20/2023 11:01:09 PM,CG23014761,"I694, OAKDALE",traffic stop
COTTAGE GROVE POLICE DEPARTMENT,WOODBURY,5/20/2023 11:45:02 PM,CG23014766,"I94 W OF CENTURY, WOODBURY",TRAFFIC STOP
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,5/16/2023 1:44:10 PM,FL23005333,"XXX 19TH ST SW, FOREST LAKE",BURGLARY
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,5/20/2023 2:20:36 PM,FL23005535,"XXX BROADWAY AVE W, FOREST LAKE",DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,5/14/2023 12:50:48 AM,OD23006092,"6XXX  15TH ST N, OAKDALE",MEDICAL
OAKDALE POLICE DEPARTMENT,OAKDALE,5/15/2023 10:42:47 AM,OD23006138,"Stillwater Blvd N / Gresham Ave N, OAKDALE",ACCIDENT
OAKDALE POLICE DEPARTMENT,OAKDALE,5/15/2023 9:55:14 PM,OD23006170,"1XXX  Hillvale Ave N, OAKDALE",WARRANT ATTEMPT
OAKDALE POLICE DEPARTMENT,OAKDALE,5/16/2023 5:21:46 PM,OD23006205,"7XXX  10TH ST N, OAKDALE",THEFT FROM MOTOR VEHICLE
OAKDALE POLICE DEPARTMENT,OAKDALE,5/17/2023 12:02:38 AM,OD23006224,"10XXX -1051 HADLEY AVE N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,5/17/2023 9:22:43 AM,OD23006241,"7XXX  13TH ST N, OAKDALE",FRAUD/SCAM
OAKDALE POLICE DEPARTMENT,OAKDALE,5/18/2023 12:39:21 AM,OD23006283,"7XXX  10TH ST N, OAKDALE",FIGHT
OAKDALE POLICE DEPARTMENT,OAKDALE,5/18/2023 9:37:22 AM,OD23006288,"1XXX  HADLEY AVE N, OAKDALE",ACCIDENT
OAKDALE POLICE DEPARTMENT,OAKDALE,5/19/2023 1:55:44 PM,OD23006351,"3XXX  Gentry Ave N, OAKDALE",WARRANT ARREST
OAKDALE POLICE DEPARTMENT,OAKDALE,5/19/2023 6:20:23 PM,OD23006359,"7XXX  5TH ST N, OAKDALE",RUNAWAY
OAKDALE POLICE DEPARTMENT,OAKDALE,5/20/2023 12:30:56 AM,OD23006385,"1XXX  GENEVA AVE N, OAKDALE",DWI
OAKDALE POLICE DEPARTMENT,OAKDALE,5/20/2023 11:31:16 PM,OD23006441,"4XXX  HAMLET WAY N, OAKDALE",DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,5/20/2023 11:38:26 PM,OD23006442,"7XXX  43RD ST N, OAKDALE",FIGHT
STILLWATER POLICE DEPARTMENT,BAYPORT,5/16/2023 9:48:00 PM,SW23004753,"XXX PICKETT ST N, BAYPORT",ASSIST OTHER AGENCY
STILLWATER POLICE DEPARTMENT,BAYPORT,5/16/2023 10:13:47 PM,SW23004754,"XXX Periwinkle Pl, BAYPORT",ASSIST OTHER AGENCY
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 12:05:06 AM,SW23004661,"2XXX  Interlachen Dr, STILLWATER",MEDICAL
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 2:07:43 AM,SW23004664,"XXX Laurel St W, STILLWATER",FIGHT
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 9:54:03 AM,SW23004666,"2XXX  Croixwood Blvd, STILLWATER",DIRECTED PATROL
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 10:41:08 AM,SW23004668,"XXX Churchill St W, STILLWATER",CITIZEN/PUBLIC ASSIST
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 11:42:19 AM,SW23004669,"1XXX  Curve Crest Blvd W, STILLWATER",MEDICAL
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 1:09:03 PM,SW23004674,"Olive St W/Greeley St S, STILLWATER",PARKING COMPLAINT
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 6:25:21 PM,SW23004685,"1XXX  Greeley St S, STILLWATER",911 ABANDONED/HANGUP/OPEN LINE
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 6:52:00 PM,SW23004686,"2XXX  BREWERS LN, STILLWATER",911 ABANDONED/HANGUP/OPEN LINE
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 9:52:20 PM,SW23004690,"1XXX  Owens St N, STILLWATER",BURNING COMPLAINT
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 10:25:23 PM,SW23004692,"XXX Main St S, STILLWATER",WELFARE CHECK
STILLWATER POLICE DEPARTMENT,STILLWATER,5/14/2023 11:39:35 PM,SW23004695,"1XXX  Cottage Dr, STILLWATER",CIVIL MATTER/DISPUTE
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 6:54:41 AM,SW23004698,"12XXX  62nd St N, STILLWATER",MEDICAL
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 8:12:21 AM,SW23004699,"XXX Main St S, STILLWATER",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 8:28:12 AM,SW23004700,"1XXX  Johnson Dr, STILLWATER",MEDICAL
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 8:32:43 AM,SW23004701,"XXX Wilkins St W, STILLWATER",OFFICER INFORMATION
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 9:02:45 AM,SW23004702,"1XXX  Greeley St S, STILLWATER",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 9:51:23 AM,SW23004704,"XXX 2ND ST N, STILLWATER",MEDICAL
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 10:26:53 AM,SW23004705,"XXX 4th St N, STILLWATER",SUSPICIOUS PERSON/ACTIVITY
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 12:09:47 PM,SW23004706,"1XXX  Johnson Dr, STILLWATER",MEDICAL
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 12:09:52 PM,SW23004707,"1XXX  SETTLERS AVE, STILLWATER",911 ABANDONED/HANGUP/OPEN LINE
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 12:27:11 PM,SW23004708,"3XXX  Abercrombie Ln, STILLWATER",CIVIL MATTER/DISPUTE
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 2:23:13 PM,SW23004709,"1XXX  Olive St W, STILLWATER",911 ABANDONED/HANGUP/OPEN LINE
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 3:40:58 PM,SW23004710,"1XXX  Greeley St S, STILLWATER",UNWANTED PERSON/VEHICLE
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 4:30:23 PM,SW23004711,"15XXX  62nd St N, STILLWATER",911 ABANDONED/HANGUP/OPEN LINE
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 4:57:05 PM,SW23004713,"1XXX  Market Dr, STILLWATER",DRIVING COMPLAINT
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 7:48:34 PM,SW23004716,"XX Mckusick Rd N / Manning Ave N, STILLWATER",DRIVING COMPLAINT
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 9:08:53 PM,SW23004718,"1XXX  6th Ave S, STILLWATER",MEDICAL
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 9:10:26 PM,SW23004719,"2XXX  Market Dr, STILLWATER",MEDICAL
STILLWATER POLICE DEPARTMENT,STILLWATER,5/15/2023 10:33:44 PM,SW23004720,"1XXX  Greeley St S, STILLWATER",TRESPASSING
