AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,12/20/2022 9:59:48 PM,BP22008575,"XXX 3rd St N, BAYPORT",FIGHT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/21/2022 9:48:17 AM,BP22008578,"XXX 4th St N, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/21/2022 9:51:49 AM,BP22008579,"XXX 1st Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/21/2022 10:21:33 AM,BP22008580,"XXX 3rd St N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,12/21/2022 1:43:38 PM,BP22008584,"XXX 4th Ave N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,12/21/2022 5:53:44 PM,BP22008585,"XXX 5th St N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/21/2022 10:03:07 PM,BP22008592,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2022 12:28:02 AM,BP22008601,"INSPIRATION PKWY & PRIMROSE PATH N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2022 2:43:06 AM,BP22008603,"XX 2nd Ave S, BAYPORT",Public Works callout
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2022 4:27:35 AM,BP22008605,"XXX Block 5th Ave N, BAYPORT",Buiness Checks
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2022 3:31:40 PM,BP22008616,"1XXX  Inspiration Pkwy N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2022 4:26:42 PM,BP22008617,"XXX 3rd St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2022 5:09:59 PM,BP22008618,"XXX 4TH ST S, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2022 7:04:05 PM,BP22008619,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2022 7:23:39 PM,BP22008621,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2022 8:51:00 PM,BP22008623,"XXX Blk 7th St S, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,12/22/2022 9:58:39 PM,BP22008625,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2022 12:45:51 AM,BP22008631,"INSPIRATION PKWY & PRIMROSE PATH N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2022 12:48:34 AM,BP22008632,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2022 1:21:23 AM,BP22008635,"Minnesota St S / Osprey Blvd, BAYPORT",CITED - STOP Sign violation. V/W second STOP sign violation and speed
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2022 9:06:08 AM,BP22008637,"XXX Mariner Dr, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2022 9:52:56 AM,BP22008639,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/23/2022 12:36:11 PM,BP22008641,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/24/2022 1:12:20 AM,BP22008654,"XXX 3rd St S, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,12/24/2022 1:29:34 PM,BP22008661,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/24/2022 4:11:49 PM,BP22008663,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYTOWN TOWNSHIP,12/20/2022 2:42:46 AM,BP22008555,"Stagecoach Trl N / 47th St N, BAYTOWN TOWNSHIP",FIRE
BAYPORT POLICE DEPARTMENT,LAKELAND,12/18/2022 3:07:44 AM,BP22008519,"I94 Wb To Saint Croix Trl N Ramp, LAKELAND",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,WOODBURY,12/20/2022 5:26:52 PM,BP22008563,"I94 WB AT MANNING AVE S, WOODBURY",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 12:43:07 AM,CG22027228,"87XXX -9249 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 12:57:02 AM,CG22027230,"11XXX  West Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 1:11:57 AM,CG22027231,"7XXX  98th St S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 1:44:17 AM,CG22027233,"HEMINGWAY AVE S & 80TH ST S, COTTAGE GROVE",DRUGS
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 9:38:02 AM,CG22027239,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",DRIVING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 10:24:11 AM,CG22027242,"80th St S / Ivystone Ave S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 10:40:15 AM,CG22027243,"7XXX  Hemingway Ave S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 1:37:45 PM,CG22027252,"8XXX  Ingleside Ave S, COTTAGE GROVE",OVERDOSE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 1:39:11 PM,CG22027253,"8XXX  Harkness Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 2:01:52 PM,CG22027254,"8XXX  Heron Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 3:53:48 PM,CG22027258,"Hemingway Ave S / 95th St S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 5:09:22 PM,CG22027260,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 6:12:02 PM,CG22027266,"Unknown, COTTAGE GROVE",CHILD CUSTODY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 7:26:55 PM,CG22027277,"6XXX  Idsen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 8:11:30 PM,CG22027279,"9XXX  Jeffery Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/18/2022 8:34:47 PM,CG22027281,"8XXX  61st St S, COTTAGE GROVE",CHILD CUSTODY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 6:46:40 AM,CG22027309,"7XXX  Point Douglas Ct S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 7:52:41 AM,CG22027312,"8XXX  Grange Blvd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 8:31:08 AM,CG22027315,"Hadley Ave S / 90th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 8:56:52 AM,CG22027316,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 9:21:40 AM,CG22027317,"7XXX  Hinton Park Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 9:47:45 AM,CG22027318,"7XXX  Hardwood Ct S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 9:57:59 AM,CG22027320,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 10:21:24 AM,CG22027321,"6XXX  Idsen Ln S, COTTAGE GROVE",FIRE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 10:53:25 AM,CG22027323,"9XXX  Hamlet Ln S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 11:36:21 AM,CG22027324,"7XXX  Hillside Trl S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 12:17:38 PM,CG22027325,"12XXX  RAVINE PKWY S, COTTAGE GROVE",FINGERPRINTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 1:08:50 PM,CG22027326,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 1:55:42 PM,CG22027328,"9XXX  Jeffery Ave S, COTTAGE GROVE",UNWANTED PERSON/VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 2:01:13 PM,CG22027330,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 2:15:58 PM,CG22027331,"7XXX  80th St S, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 2:19:01 PM,CG22027332,"7XXX  Hinton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 2:37:12 PM,CG22027334,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 2:44:57 PM,CG22027335,"72XXX -7598 70TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 3:57:35 PM,CG22027339,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 4:17:29 PM,CG22027340,"12XXX  RAVINE PKWY S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 5:31:08 PM,CG22027346,"7XXX  77th Street Bay S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 5:32:15 PM,CG22027347,"7XXX  Hinton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 6:19:37 PM,CG22027349,"Unknown, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 8:25:37 PM,CG22027354,"9XXX  74th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/19/2022 8:52:27 PM,CG22027356,"80th St S Over Hwy 61, COTTAGE GROVE",MOTORIST ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 12:26:52 AM,CG22027372,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 3:51:17 AM,CG22027374,"7XXX  Immanuel Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 4:40:03 AM,CG22027376,"8XXX  JODY AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 4:48:43 AM,CG22027377,"9XXX  77TH STREET CT S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 6:47:25 AM,CG22027378,"Jamaica Ave S / 97th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 8:32:21 AM,CG22027380,"9XXX  Hallmark Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 8:44:47 AM,CG22027381,"7XXX  Hearthside Ave S, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 9:18:21 AM,CG22027382,"7XXX  73rd St S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 9:47:32 AM,CG22027383,"7XXX  HARDWOOD CT S, COTTAGE GROVE",INCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 10:17:10 AM,CG22027386,"9XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 10:38:17 AM,CG22027389,"7XXX  Hearthside Ave S, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 10:46:19 AM,CG22027390,"8XXX  Grange Blvd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 11:53:24 AM,CG22027394,"6XXX  91st St S, COTTAGE GROVE",UNWANTED PERSON/VEHICLE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 12:11:01 PM,CG22027396,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 12:41:46 PM,CG22027398,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 12:46:55 PM,CG22027399,"74XXX -7568 HINTON AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 1:02:21 PM,CG22027400,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 2:02:32 PM,CG22027407,"Keats Ave S / 90th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 2:14:43 PM,CG22027408,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",LOST PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 2:56:56 PM,CG22027410,"Jamaica Ave S / East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 3:47:22 PM,CG22027411,"6XXX  92nd Bay S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 3:52:15 PM,CG22027412,"8XXX  Ingberg Trl S, COTTAGE GROVE",MAIL THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 4:23:43 PM,CG22027413,"12XXX  RAVINE PKWY S, COTTAGE GROVE",FINGERPRINTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 6:12:24 PM,CG22027415,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 6:58:55 PM,CG22027419,"86XXX -8768 HADLEY AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 6:58:58 PM,CG22027421,"65th St S / Hinton Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 7:48:10 PM,CG22027423,"9XXX  Hayward Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 8:18:48 PM,CG22027424,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 8:29:41 PM,CG22027425,"8XXX  Hadley Ave S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/20/2022 9:28:30 PM,CG22027426,"10XXX  Innovation Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 12:18:27 AM,CG22027427,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 1:12:11 AM,CG22027431,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 2:15:30 AM,CG22027433,"81XXX -8200 INGBERG TRL S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 2:17:45 AM,CG22027436,"92XXX -9398 HALLMARK AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 2:19:40 AM,CG22027434,"81XXX -8200 INGBERG TRL S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 2:24:49 AM,CG22027437,"81XXX -8200 INGBERG TRL S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 2:29:21 AM,CG22027438,"81XXX -8200 INGBERG TRL S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 2:32:01 AM,CG22027439,"81XXX -8201 INGBERG TRL S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 2:39:01 AM,CG22027441,"79XXX -8098 EAST POINT DOUGLAS RD S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 2:40:36 AM,CG22027442,"8XXX  89TH STREET CT S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 2:52:34 AM,CG22027444,"8XXX  91ST ST S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 7:48:01 AM,CG22027448,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",DUMPING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 8:32:02 AM,CG22027451,"7XXX  Hemingway Ave S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 10:28:27 AM,CG22027458,"9XXX  81st St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 11:29:13 AM,CG22027459,"8XXX  West Point Douglas Rd S, COTTAGE GROVE",911 ABANDONED/HANGUP/OPEN LINE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 11:31:58 AM,CG22027460,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 11:58:44 AM,CG22027461,"10XXX  INNOVATION RD S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 2:33:57 PM,CG22027466,"6XXX  80th St S, COTTAGE GROVE",HARASSMENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 4:19:51 PM,CG22027469,"9XXX  Jasmine Ave S, COTTAGE GROVE",BURGLARY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 4:27:35 PM,CG22027470,"6XXX  Pine Arbor Dr S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 5:01:24 PM,CG22027472,"Hwy 61 Sb Jno Jamaica Ave S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 6:08:28 PM,CG22027475,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 7:17:48 PM,CG22027478,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 7:21:40 PM,CG22027480,"6XXX  98th Street Cir S, COTTAGE GROVE",DEATH
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 7:30:54 PM,CG22027482,"7XXX  Hinton Ave S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 7:32:42 PM,CG22027481,"7XXX  80th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 9:01:54 PM,CG22027487,"7XXX  Imperial Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/21/2022 9:44:00 PM,CG22027488,"7XXX  HEMINGWAY AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/22/2022 1:10:51 AM,CG22027496,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/22/2022 3:05:02 AM,CG22027500,"8XXX  GRENADIER AVE S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/22/2022 3:49:48 AM,CG22027501,"7XXX  95th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/22/2022 8:18:01 AM,CG22027507,"7XXX  80th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/22/2022 10:43:42 AM,CG22027509,"Jamaica Ave S / 80th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/22/2022 11:07:24 AM,CG22027511,"7XXX  Hearthside Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
