AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,4/9/2023 12:44:39 AM,BP23002101,"XXX 4th St S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/9/2023 1:36:10 AM,BP23002102,"60XXX -649 3RD ST N, BAYPORT",V/W - Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,4/9/2023 9:48:31 AM,BP23002109,"XXX 3rd st s, BAYPORT",SPEED TRAILER DEPLOYED
BAYPORT POLICE DEPARTMENT,BAYPORT,4/9/2023 12:49:39 PM,BP23002112,"50XXX -598 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,4/9/2023 2:17:40 PM,BP23002114,"XXX 3rd St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/9/2023 8:25:40 PM,BP23002119,"INSPIRATION PKWY S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,4/10/2023 12:43:50 AM,BP23002120,"XXX Primrose Path N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,4/10/2023 3:12:57 AM,BP23002126,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/10/2023 9:17:01 AM,BP23002127,"XXX 3rd St N, BAYPORT",POR INFO CHANGE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/10/2023 11:05:55 AM,BP23002131,"10XXX -BLK 5TH AVE N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/10/2023 12:10:42 PM,BP23002133,"XXX 4TH AVE N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/10/2023 2:13:06 PM,BP23002136,"40XXX -449 5TH AVE N, BAYPORT",TRAFFIC STOP
