AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,12/7/2025 2:34:00 AM,BP25004705,"XXX 4th St S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/7/2025 4:26:08 PM,BP25004706,"XXX 1st Ave S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/7/2025 6:53:43 PM,BP25004707,"XXX 3rd St S, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,12/7/2025 11:17:28 PM,BP25004710,"XXX 3RD ST S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,12/7/2025 11:21:00 PM,BP25004711,"XXX - 649 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,12/8/2025 7:18:25 AM,BP25004712,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/8/2025 9:25:46 PM,BP25004714,"XXX 3RD ST S, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/9/2025 7:20:11 AM,BP25004718,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/9/2025 4:54:01 PM,BP25004720,"XXX 3RD ST S, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,12/10/2025 7:56:03 AM,BP25004723,"XXX 5th St S, BAYPORT",THEFT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/10/2025 12:41:39 PM,BP25004725,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/10/2025 12:42:08 PM,BP25004724,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/11/2025 1:25:30 AM,BP25004727,"XXX 1ST AVE S, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/11/2025 2:50:25 AM,BP25004728,"XXX - 636 MINNESOTA ST S, BAYPORT",MOTORIST ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/11/2025 7:17:48 AM,BP25004729,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/11/2025 9:56:40 AM,BP25004730,"XXX State St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/11/2025 2:38:21 PM,BP25004731,"1st Ave N / 4th St N, BAYPORT",ACCIDENT
