AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,1/28/2024 4:20:04 AM,BP24000511,"Minnesota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,1/28/2024 5:10:31 AM,BP24000513,"XXX 3rd St N, BAYPORT",V/W - Failure to update DL address/Revocation
BAYPORT POLICE DEPARTMENT,BAYPORT,1/28/2024 7:55:20 AM,BP24000516,"6TH AVE N / 5TH ST N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,1/28/2024 9:00:03 AM,BP24000520,"20XXX -299 3RD ST N, BAYPORT",V/W EXPIRED REG
BAYPORT POLICE DEPARTMENT,BAYPORT,1/28/2024 9:16:44 AM,BP24000521,"70XXX -972 MINNESOTA ST S, BAYPORT",V/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,1/28/2024 6:20:57 PM,BP24000524,"HWY 95 AT CENTRAL AVE, BAYPORT",V/W NO TAIL LIGHTS
BAYPORT POLICE DEPARTMENT,BAYPORT,1/28/2024 6:25:29 PM,BP24000525,"10XXX -199 3RD ST N, BAYPORT",V/W HEADLIGHT OUT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/28/2024 7:58:21 PM,BP24000528,"XXX 5th St N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2024 8:33:29 AM,BP24000532,"XXX Minnesota St S, BAYPORT",THEFT FROM MOTOR VEHICLE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2024 9:09:29 AM,BP24000533,"XXX 4th Ave N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2024 10:18:12 AM,BP24000535,"Inspiration Pkwy S / Inspiration Place, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2024 10:18:29 AM,BP24000536,"XXX Minnesota St S, BAYPORT",THEFT FROM MOTOR VEHICLE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2024 3:25:00 PM,BP24000538,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2024 3:33:44 PM,BP24000539,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2024 8:28:09 PM,BP24000541,"XXX Osprey Blvd, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2024 9:25:56 PM,BP24000548,"XXX 4th Ave N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/30/2024 12:17:17 PM,BP24000554,"XXX PRAIRIE WAY N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/30/2024 3:12:57 PM,BP24000555,"XXX 5TH AVE N, BAYPORT",FIRE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/30/2024 3:29:00 PM,BP24000556,"XXX 3rd St N, BAYPORT",Gun permit
BAYPORT POLICE DEPARTMENT,BAYPORT,1/30/2024 3:34:26 PM,BP24000558,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/30/2024 3:35:43 PM,BP24000559,"XXX Blk 5th Ave N, BAYPORT",DIRECTED PATROL
