AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2025 7:30:58 AM,BP25001317,"XXX 5th Ave N, BAYPORT",DEATH
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2025 6:27:11 PM,BP25001323,"Hwy 95 At 5th Ave S, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,3/30/2025 8:03:48 PM,BP25001325,"65XXX -699 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2025 2:04:20 PM,BP25001331,"XXX 3rd St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2025 2:09:47 PM,BP25001332,"XXX 8th St N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,3/31/2025 6:54:41 PM,BP25001333,"XXX 3rd St S, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2025 2:28:46 AM,BP25001342,"XXX 2nd St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2025 2:00:00 PM,BP25001343,"Hwy 95 / 3rd Ave N, BAYPORT",CIT/DAS
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2025 3:30:34 PM,BP25001344,"1st Ave N / Hwy 95, BAYPORT",DISABLED VEHICLE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2025 4:05:13 PM,BP25001345,"XXX 7th st n, BAYPORT",VACATION CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2025 4:12:33 PM,BP25001346,"XXX State St , BAYPORT",ORDINANCE VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,4/1/2025 4:24:15 PM,BP25001347,"XXX 4th St N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/2/2025 7:25:40 AM,BP25001356,"XXX 4TH AVE N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,4/2/2025 8:31:06 AM,BP25001357,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/2/2025 3:16:40 PM,BP25001362,"40XXX -498 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/2/2025 6:18:46 PM,BP25001363,"40XXX -498 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/2/2025 7:12:01 PM,BP25001364,"XXX 8th St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/3/2025 8:07:03 AM,BP25001367,"XXX State St, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/3/2025 8:30:09 AM,BP25001368,"XXX 4TH ST N (WORK ADDRESS), BAYPORT",CITIZEN/PUBLIC ASSIST
