AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,12/25/2022 4:59:21 AM,BP22008671,"XXX 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/25/2022 7:42:20 AM,BP22008679,"Minnesota St S / 2nd Ave S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,12/25/2022 9:03:40 AM,BP22008683,"Unknown, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,12/25/2022 9:11:57 AM,BP22008684,"XXX 2nd Ave N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/25/2022 11:16:10 AM,BP22008685,"XXX 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/25/2022 11:43:30 AM,BP22008686,"XXX Perro Creek Dr S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/25/2022 11:54:55 PM,BP22008695,"XXX 3RD ST N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2022 11:59:02 AM,BP22008701,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2022 12:09:25 PM,BP22008702,"XXX Prairie Way S, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2022 2:39:39 PM,BP22008704,"XXX 4th St N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2022 3:25:50 PM,BP22008705,"XXX 4th St N, BAYPORT",FIRE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2022 8:10:32 PM,BP22008709,"Inspiration Parkway S / Inspiration Place, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2022 8:58:50 PM,BP22008713,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2022 9:21:12 PM,BP22008714,"XXX 3RD ST N, BAYPORT",WARRANT ATTEMPT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2022 9:38:43 PM,BP22008716,"XXX 4TH AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/26/2022 9:40:21 PM,BP22008717,"XXX 4th Ave N, BAYPORT",TRAFFIC COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/27/2022 1:00:03 AM,BP22008722,"POINT RD / 10TH AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/27/2022 6:07:23 AM,BP22008726,"Stagecoach Trl N / 5th Ave N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/27/2022 8:49:42 AM,BP22008727,"50TH ST N / STAGECOACH TRL N, BAYPORT",DEER TAG
BAYPORT POLICE DEPARTMENT,BAYPORT,12/27/2022 8:59:13 AM,BP22008728,"XXX 4th St S, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/27/2022 9:03:49 AM,BP22008729,"XXX State St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/27/2022 12:03:15 PM,BP22008730,"XXX 4TH ST S, BAYPORT",TRESPASSING
BAYPORT POLICE DEPARTMENT,BAYPORT,12/27/2022 7:11:19 PM,BP22008732,"XXX 4th St S, BAYPORT",WARRANT ARREST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2022 4:06:21 AM,BP22008741,"Inspiration Parkway S / Inspiration Place, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2022 4:25:27 AM,BP22008743,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2022 4:31:11 AM,BP22008744,"80XXX -899 Highway 95 N, BAYPORT","V/W - Speed, Failure to maintain lane"
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2022 1:47:11 PM,BP22008749,"Unknown, BAYPORT",RECOVERED STOLEN
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2022 6:48:16 PM,BP22008754,"Unknown, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2022 11:09:36 PM,BP22008757,"XXX 3RD ST N, BAYPORT",PROPERTY DAMAGE
BAYPORT POLICE DEPARTMENT,BAYPORT,12/28/2022 11:12:25 PM,BP22008758,"XXX 2ND ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,12/29/2022 8:16:43 AM,BP22008766,"XXX 3rd St N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,12/29/2022 10:10:53 AM,BP22008767,"Inspiration Pkwy N / Prairie Way N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,12/29/2022 2:48:59 PM,BP22008771,"3rd St N / 5th Ave N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,12/29/2022 11:25:42 PM,BP22008774,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,12/30/2022 2:30:10 AM,BP22008780,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,12/30/2022 2:55:16 AM,BP22008781,"XXX Block 5th Ave N, BAYPORT",Business Checks
BAYPORT POLICE DEPARTMENT,LAKE SAINT CROIX BEACH,12/28/2022 8:51:38 PM,BP22008755,"1XXX  Racine Ave S, LAKE SAINT CROIX BEACH",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2022 2:42:30 AM,CG22027676,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2022 4:22:25 AM,CG22027678,"9XXX  Hamlet Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2022 7:57:33 AM,CG22027679,"8XXX  92nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2022 9:13:47 AM,CG22027681,"9XXX  HAMLET AVE S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2022 12:22:14 PM,CG22027683,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2022 7:20:57 PM,CG22027694,"8XXX  INGLESIDE AVE S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2022 8:01:18 PM,CG22027695,"9XXX  69th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/25/2022 8:55:53 PM,CG22027698,"6XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",MEDICAL
