AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,11/10/2024 3:59:51 AM,BP24005926,"70XXX -972 MINNESOTA ST S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/10/2024 4:32:50 AM,BP24005927,"10XXX -198 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/10/2024 10:10:34 AM,BP24005930,"Prairie Way S / Inspiration Pkwy S, BAYPORT",DUMPING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/10/2024 11:44:15 AM,BP24005931,"3RD ST N / 1ST AVE N, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,11/10/2024 12:35:37 PM,BP24005932,"XXX Highway 95 N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,11/10/2024 11:10:11 PM,BP24005941,"XXX 4TH AVE N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2024 7:48:01 AM,BP24005942,"XXX 3rd St S, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2024 8:34:45 AM,BP24005943,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2024 9:21:13 AM,BP24005945,"XXX 4th Ave N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2024 10:45:41 AM,BP24005946,"XXX 5th Ave S, BAYPORT",PROPERTY DAMAGE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2024 12:21:30 PM,BP24005947,"XXX 6th St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2024 2:59:14 PM,BP24005949,"XXX 3rd St N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2024 4:05:16 PM,BP24005951,"50XXX -574 3RD ST N, BAYPORT",V/W PASS ON RIGHT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2024 5:07:18 PM,BP24005952,"XXX 3RD ST S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/11/2024 11:40:16 PM,BP24005958,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2024 2:53:07 PM,BP24005963,"hwy 95 / point rd, BAYPORT",W/W STOP SIGN VIOL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2024 4:10:08 PM,BP24005964,"3RD ST N & 2ND AVE N, BAYPORT",DRIVING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2024 4:18:17 PM,BP24005965,"Unknown, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2024 6:59:18 PM,BP24005966,"MINNESOTA ST S / 7TH AVE S, BAYPORT",ROAD HAZARD
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2024 8:08:52 PM,BP24005967,"XXX 4th St S, BAYPORT",WARRANT ATTEMPT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2024 10:14:39 PM,BP24005968,"80XXX -998 5TH AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2024 10:35:41 PM,BP24005971,"50XXX -599 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,11/12/2024 10:50:58 PM,BP24005972,"50XXX -598 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,11/13/2024 5:23:24 AM,BP24005980,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,11/13/2024 8:37:50 AM,BP24005981,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/13/2024 7:25:12 PM,BP24005989,"1XXX  Inspiration Pkwy N, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/14/2024 7:43:18 AM,BP24005991,"XXX 5th St S, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,11/14/2024 8:26:17 AM,BP24005992,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,11/14/2024 8:35:08 AM,BP24005993,"XXX 4TH ST N (WORK ADDRESS), BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,11/14/2024 10:08:41 AM,BP24005995,"XXX 3RD ST N, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,11/14/2024 3:14:49 PM,BP24005999,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
