AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 11:06:58 AM,CG23033642,"85XXX -8768 GRENADIER AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 11:09:18 AM,CG23033644,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 1:43:55 PM,CG23033657,"7XXX  IDEN AVE S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 2:14:48 PM,CG23033660,"87XXX -8799 JOHANSEN AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 3:13:48 PM,CG23033668,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 3:54:14 PM,CG23033670,"9XXX  Hale Ave S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 3:55:10 PM,CG23033669,"9XXX  79th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 6:13:33 PM,CG23033683,"7XXX  Homestead Ave S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 6:17:57 PM,CG23033682,"80XXX -8149 JODY AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 6:42:04 PM,CG23033686,"9XXX  Jensen Ave S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 7:01:00 PM,CG23033691,"8XXX  Greene Ave S, COTTAGE GROVE",HRO VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 7:16:33 PM,CG23033692,"Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 7:46:43 PM,CG23033694,"8XXX  85th St S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 11:06:47 PM,CG23033708,"7XXX  Hearthside Ave S, COTTAGE GROVE",NOISE COMPLAINT/DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/24/2023 11:39:07 PM,CG23033719,"72XXX -7180 EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 7:59:57 AM,CG23033747,"9XXX  East Point Douglas Ln S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 10:41:28 AM,CG23033756,"80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 11:00:17 AM,CG23033758,"76XXX -7580 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 11:18:39 AM,CG23033760,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 11:35:48 AM,CG23033764,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 12:14:40 PM,CG23033777,"8XXX  HALE AVE S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 1:17:47 PM,CG23033778,"11XXX  Kingsborough Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 1:33:34 PM,CG23033783,"6XXX  99th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 2:11:41 PM,CG23033788,"8XXX  Hyde Ln S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 2:18:40 PM,CG23033790,"7XXX  96th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 2:45:37 PM,CG23033791,"9XXX  Heath Ave S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 3:13:19 PM,CG23033794,"8XXX  Belden Blvd S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 3:27:59 PM,CG23033795,"9XXX  66th Street Ct S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 8:19:03 PM,CG23033812,"8XXX  83rd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 9:55:09 PM,CG23033815,"6XXX  Idsen Ln S, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 10:39:44 PM,CG23033829,"HILLSIDE TRL S / EAST POINT DOUGLAS RD S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/25/2023 11:17:55 PM,CG23033835,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 12:02:41 AM,CG23033841,"7XXX  Iverson Ct S, COTTAGE GROVE",FIRE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 12:42:10 AM,CG23033843,"7XXX  Hemingway Ave S, COTTAGE GROVE",NOISE COMPLAINT/DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 1:14:54 AM,CG23033844,"7XXX  Hemingway Ave S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 6:51:49 AM,CG23033849,"95TH ST S / JAMAICA AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 10:47:44 AM,CG23033862,"8XXX  100th St S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 11:38:08 AM,CG23033867,"6XXX  Meadow Grass Ln S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 11:52:27 AM,CG23033869,"8XXX  FOOTHILL RD S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 12:45:39 PM,CG23033873,"8XXX  Belden Blvd S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 12:45:58 PM,CG23033875,"9XXX  67th St S, COTTAGE GROVE",STALKING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 12:53:17 PM,CG23033874,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 1:37:03 PM,CG23033877,"8XXX  85th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 2:21:46 PM,CG23033879,"7XXX  72nd St S, COTTAGE GROVE",FRAUD/SCAM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 2:37:26 PM,CG23033881,"8XXX  Jenner Ln S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 4:03:00 PM,CG23033884,"7XXX  98th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 4:18:24 PM,CG23033886,"9477Jareau Ave S , COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 4:29:20 PM,CG23033887,"7XXX  Hardwood Ct S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 4:32:03 PM,CG23033888,"8XXX  67th Street Ct S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 4:57:05 PM,CG23033889,"62XXX -6540 65TH ST S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 5:17:42 PM,CG23033891,"Ravine Parkway S / Keats Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 5:53:41 PM,CG23033901,"8XXX  Johansen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 6:03:45 PM,CG23033903,"6XXX  Graiton Ave, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 6:13:12 PM,CG23033905,"6XXX  GRAITON AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 6:55:01 PM,CG23033906,"7XXX  Hidden Valley Ln S, COTTAGE GROVE",WELFARE CHECK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 7:42:20 PM,CG23033916,"8XXX  Indian Blvd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 7:55:36 PM,CG23033917,"7XXX  West Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 9:58:27 PM,CG23033921,"East Point Douglas Rd S / Jamaica Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/26/2023 11:13:06 PM,CG23033927,"8XXX  Jeffery Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 1:13:24 AM,CG23033949,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 8:25:39 AM,CG23033964,"81XXX -7250 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 8:38:25 AM,CG23033966,"8XXX  Hadley Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 9:53:47 AM,CG23033974,"6XXX  Genevieve Trl S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 10:15:52 AM,CG23033975,"Unknown, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 10:32:40 AM,CG23033978,"72XXX -8169 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 10:53:12 AM,CG23033984,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 11:12:28 AM,CG23033989,"8XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 12:26:04 PM,CG23034001,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",DWI
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 12:58:33 PM,CG23034004,"87XXX -9249 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 1:31:51 PM,CG23034005,"61XXX -6399 70TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 2:18:03 PM,CG23034012,"Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 2:48:54 PM,CG23034014,"8XXX  Isle Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 2:56:15 PM,CG23034015,"6XXX  Hinterland Trl S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 3:15:03 PM,CG23034017,"7XXX  Hardwood Av, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 3:27:24 PM,CG23034018,"7XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 4:01:18 PM,CG23034020,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 4:34:13 PM,CG23034021,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 5:02:57 PM,CG23034023,"8XXX  Isle Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 5:10:02 PM,CG23034025,"8XXX  Grenadier Ave S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 6:01:24 PM,CG23034029,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 6:39:12 PM,CG23034032,"7XXX  Jensen Ave S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 8:12:27 PM,CG23034041,"7XXX  Harkness Ave S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/27/2023 10:15:39 PM,CG23034055,"6XXX  Hedgecroft Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 12:49:10 AM,CG23034071,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 8:17:05 AM,CG23034083,"9XXX  Hamlet Ln S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 8:54:56 AM,CG23034084,"87th St S / Grospoint Ave S, COTTAGE GROVE",FOUND PROPERTY/ITEM
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 9:53:06 AM,CG23034087,"11XXX  Lockridge Ave S, COTTAGE GROVE",ASSIST OTHER AGENCY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 9:53:35 AM,CG23034088,"7XXX  Homestead Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 11:45:16 AM,CG23034095,"7XXX  Hardwood Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 2:27:02 PM,CG23034102,"6XXX  101st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 3:05:18 PM,CG23034105,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 4:01:07 PM,CG23034109,"70th St S / Idsen Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 4:12:42 PM,CG23034110,"8XXX  92nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 4:38:54 PM,CG23034113,"8XXX  92nd St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 6:16:37 PM,CG23034128,"9XXX  Indian Blvd S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 6:18:21 PM,CG23034129,"Hwy 61 Sb At 80th St S, COTTAGE GROVE",DRIVING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 6:34:18 PM,CG23034130,"11XXX  West Point Douglas Rd S, COTTAGE GROVE",DRIVING COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 6:52:57 PM,CG23034136,"9XXX  75th St S, COTTAGE GROVE",PROPERTY DAMAGE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 8:28:37 PM,CG23034139,"7XXX  80th St S, COTTAGE GROVE",SUSPICIOUS PERSON/ACTIVITY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 9:37:19 PM,CG23034142,"7XXX  Joplin Ave S, COTTAGE GROVE",DISORDERLY CONDUCT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 10:30:58 PM,CG23034148,"98XXX -10519 Highway 61, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 10:44:22 PM,CG23034154,"7XXX  Hinton Park Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/28/2023 11:00:10 PM,CG23034155,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,9/29/2023 1:53:20 AM,CG23034173,"11XXX  Grey Cloud Trl S, COTTAGE GROVE",MEDICAL
