AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/11/2023 6:06:53 PM,CG23041317,"8XXX  76th St S, COTTAGE GROVE",HARASSMENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 12:22:33 AM,CG23041337,"9XXX  79th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 7:35:42 AM,CG23041353,"6XXX  84th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 8:05:21 AM,CG23041357,"KEATS AVE S / 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 9:55:25 AM,CG23041360,"6XXX  Highland Hills Ln S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 10:45:13 AM,CG23041364,"12XXX  Ravine Pkwy S, COTTAGE GROVE",fingerprinting
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 11:12:41 AM,CG23041366,"8XXX  81st St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 11:18:39 AM,CG23041368,"12XXX  Ravine Pkwy S, COTTAGE GROVE",CITIZEN/PUBLIC ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 11:35:04 AM,CG23041369,"8XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 1:09:34 PM,CG23041374,"6XXX  Goodview Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 1:39:50 PM,CG23041378,"6XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 2:44:18 PM,CG23041386,"7XXX  Ivystone Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 3:34:48 PM,CG23041387,"8XXX  West Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 4:39:51 PM,CG23041390,"8XXX  Hallmark Ave S, COTTAGE GROVE",VEHICLE UNLOCK
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 4:41:14 PM,CG23041391,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",DISTURBANCE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 5:56:17 PM,CG23041395,"Jamaica Ave S / 80th St S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 7:08:27 PM,CG23041399,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 7:37:11 PM,CG23041401,"8XXX  Jody Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 9:18:34 PM,CG23041402,"9XXX  ISLAY AVE S, COTTAGE GROVE",PARKING VIOLATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/12/2023 11:53:54 PM,CG23041417,"8XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",WARRANT ARREST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 6:24:59 AM,CG23041420,"7XXX  97th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 8:07:21 AM,CG23041429,"7XXX  80th St S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 1:04:00 PM,CG23041465,"7XXX  61st St S, COTTAGE GROVE",CIVIL MATTER/DISPUTE
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 1:30:10 PM,CG23041469,"8XXX  Granada Ave S, COTTAGE GROVE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 1:55:30 PM,CG23041474,"8XXX  Hyde Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 3:24:18 PM,CG23041475,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 4:10:10 PM,CG23041484,"8XXX  Hillside Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 4:30:15 PM,CG23041485,"8XXX  River Acres Rd S, COTTAGE GROVE",LIFT ASSIST
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 4:48:54 PM,CG23041487,"6XXX  Ideal Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 5:41:33 PM,CG23041489,"7XXX  Jasmine Ave S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 8:47:01 PM,CG23041492,"6XXX  Wildflower Dr S, COTTAGE GROVE",THEFT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/13/2023 10:17:53 PM,CG23041501,"91XXX -9168 JAMAICA AVE S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 6:32:26 AM,CG23041510,"8XXX  Grafton Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 9:05:23 AM,CG23041512,"7XXX  97th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 10:39:47 AM,CG23041531,"8XXX  EAST POINT DOUGLAS RD S, COTTAGE GROVE",OFFICER INFORMATION
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 11:21:36 AM,CG23041542,"85XXX -8798 80TH ST S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 12:28:27 PM,CG23041547,"6XXX  Wildflower Dr S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 12:32:11 PM,CG23041549,"7XXX  Hearthside Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 2:44:00 PM,CG23041556,"7XXX  80th St S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 5:57:20 PM,CG23041573,"7XXX  Jeffery Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 5:57:28 PM,CG23041574,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 5:58:58 PM,CG23041575,"7XXX  Aspen Cv S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 6:07:27 PM,CG23041576,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",SHOPLIFTING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/14/2023 7:48:03 PM,CG23041579,"8XXX  Hadley Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/15/2023 9:59:50 AM,CG23041617,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/15/2023 11:05:02 AM,CG23041627,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/15/2023 1:05:59 PM,CG23041634,"9XXX  East Point Douglas Rd S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/15/2023 1:45:07 PM,CG23041640,"8XXX  East Point Douglas Rd S, COTTAGE GROVE",TRESPASSING
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/15/2023 4:18:07 PM,CG23041651,"8XXX  INNSDALE AVE S, COTTAGE GROVE",RUNAWAY
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/16/2023 5:06:25 AM,CG23041672,"8XXX  Jeffery Ave S, COTTAGE GROVE",ANIMAL COMPLAINT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/16/2023 10:27:49 AM,CG23041686,"7XXX  Hydram Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/16/2023 1:43:22 PM,CG23041702,"7XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/16/2023 5:22:00 PM,CG23041730,"Hwy 61 Nb Jso 70th St S, COTTAGE GROVE",TRAFFIC STOP
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/16/2023 5:30:52 PM,CG23041732,"8XXX  Jergen Ave S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/16/2023 8:33:38 PM,CG23041737,"8XXX  Hilo Trl S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/16/2023 10:51:58 PM,CG23041741,"6XXX  Pine Arbor Dr S, COTTAGE GROVE",ACCIDENT
COTTAGE GROVE POLICE DEPARTMENT,COTTAGE GROVE,12/16/2023 11:57:43 PM,CG23041744,"6XXX  East Point Douglas Rd S, COTTAGE GROVE",MEDICAL
COTTAGE GROVE POLICE DEPARTMENT,DENMARK TOWNSHIP,12/11/2023 2:42:08 PM,CG23041300,"Highway 61, DENMARK TOWNSHIP",TRAFFIC STOP
FOREST LAKE POLICE DEPARTMENT,FOREST LAKE,12/16/2023 10:08:32 AM,FL23014383,"5XXX  207TH ST N, FOREST LAKE",FRAUD/SCAM
OAKDALE POLICE DEPARTMENT,LAKE ELMO,12/12/2023 5:49:21 AM,OD23015791,"10th St N & Keats Ave, LAKE ELMO",ACCIDENT
OAKDALE POLICE DEPARTMENT,LAKE ELMO,12/12/2023 6:34:58 AM,OD23015792,"10TH ST N & KEATS AVE, LAKE ELMO",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,MAHTOMEDI,12/10/2023 2:16:19 AM,OD23015709,"XXX GRIFFIN CT, MAHTOMEDI",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,MAHTOMEDI,12/13/2023 2:09:30 AM,OD23015838,"3XXX  CENTURY AVE, MAHTOMEDI",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 12:12:04 AM,OD23015703,"7XXX  10TH ST N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 12:31:32 AM,OD23015704,"Geneva Ave N / Ivy Ave E, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 12:46:58 AM,OD23015705,"6XXX  UPPER 13TH ST N, OAKDALE",ANIMAL COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 1:48:57 AM,OD23015708,"6XXX  45TH ST N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 3:57:38 AM,OD23015711,"1XXX  HELMO AVE N, OAKDALE",MEDICAL
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 5:33:22 AM,OD23015712,"1XXX  GERSHWIN AVE N, OAKDALE",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 9:51:48 AM,OD23015715,"7XXX  37th St N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 10:51:39 AM,OD23015716,"3XXX  GENEVIEVE AVE N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 11:19:44 AM,OD23015717,"6XXX  6TH ST N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 11:21:37 AM,OD23015718,"3XXX  Gershwin Ln N, OAKDALE",PARKING COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 1:49:54 PM,OD23015719,"2XXX  Granada Ln N, OAKDALE",SUSPICIOUS PERSON/ACTIVITY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 2:03:40 PM,OD23015720,"3XXX  Garden Blvd N, OAKDALE",ASSIST OTHER AGENCY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 2:37:03 PM,OD23015721,"3XXX  Granada Ave N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 2:39:14 PM,OD23015722,"3XXX  Garden Blvd N, OAKDALE",OFFICER INFORMATION
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 4:14:54 PM,OD23015724,"1XXX  GENTRY AVE N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 5:07:15 PM,OD23015726,"XXX HELENA AVE N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 5:57:18 PM,OD23015728,"5XXX  HELENA RD N, OAKDALE",CHECK SMOKE / GAS SMELL
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 6:15:55 PM,OD23015730,"10th St N / Gershwin Ave N, OAKDALE",HIT & RUN ACCIDENT
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 7:48:29 PM,OD23015731,"6XXX  15th St N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 9:11:59 PM,OD23015733,"4XXX  Hamlet Ave N, OAKDALE",NOISE COMPLAINT/DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 10:39:11 PM,OD23015735,"6XXX  40TH ST N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 10:45:31 PM,OD23015736,"6XXX  7TH ST N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 10:57:33 PM,OD23015737,"6XXX  10TH ST N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 11:14:13 PM,OD23015738,"6XXX  11TH ST N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 11:26:24 PM,OD23015739,"1XXX  HYDRAM AVE N, OAKDALE",MEDICAL
OAKDALE POLICE DEPARTMENT,OAKDALE,12/10/2023 11:30:52 PM,OD23015740," 6636 50TH ST N    , OAKDALE",911 ABANDONED/HANGUP/OPEN LINE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 12:12:20 AM,OD23015741,"2XXX  Geneva Ave N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 12:56:57 AM,OD23015742,"Hadley Ave N / Hadley Ln N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 6:01:29 AM,OD23015744,"1XXX  GENEVA AVE N, OAKDALE",WARRANT ARREST
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 8:20:05 AM,OD23015745,"20th St N / 21st St N, OAKDALE",PARKING VIOLATION
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 10:28:37 AM,OD23015747,"2XXX  Greystone Ave N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 10:38:10 AM,OD23015748,"XXX Glenbrook Ave N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 10:56:12 AM,OD23015749,"1XXX  GRANADA AVE N, OAKDALE",HRO VIOLATION
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 11:14:36 AM,OD23015753,"1XXX  HADLEY AVE N, OAKDALE",ANIMAL COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 11:15:34 AM,OD23015754,"15TH ST N/ HADLEY AVE N, OAKDALE",TRAFFIC STOP
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 11:42:00 AM,OD23015755,"6XXX  11TH ST N, OAKDALE",ANIMAL COMPLAINT
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 12:33:00 PM,OD23015757,"1XXX  Hadley Ave N, OAKDALE",MISSING PERSON
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 1:58:54 PM,OD23015759,"7XXX  24TH ST N, OAKDALE",LIFT ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 2:16:52 PM,OD23015760,"6XXX  Upper 51st St N, OAKDALE",ACCIDENT
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 2:53:20 PM,OD23015762,"4XXX  Geneva Ave N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 4:15:40 PM,OD23015764,"1XXX  HERON AVE N, OAKDALE",DISTURBANCE
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 4:43:31 PM,OD23015766,"4XXX  GENEVA AVE N, OAKDALE",MAIL THEFT
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 4:44:47 PM,OD23015765,"1XXX  Gentry Ave N, OAKDALE",RUNAWAY
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 5:00:06 PM,OD23015767,"1XXX  Gershwin Ave N, OAKDALE",THEFT
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 6:30:24 PM,OD23015769,"1XXX  HADLEY AVE N, OAKDALE",CITIZEN/PUBLIC ASSIST
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 6:50:45 PM,OD23015770,"8XXX  3rd St N, OAKDALE",WELFARE CHECK
OAKDALE POLICE DEPARTMENT,OAKDALE,12/11/2023 9:16:11 PM,OD23015772,"1XXX  HADLEY AVE N, OAKDALE",CITIZEN/PUBLIC ASSIST
