AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,5/18/2025 2:04:23 AM,BP25002127,"XXX 3rd Ave S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,5/18/2025 10:11:50 PM,BP25002131,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,5/18/2025 10:54:36 PM,BP25002132,"XXX Prairie Way S, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2025 8:30:23 AM,BP25002134,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2025 2:48:00 PM,BP25002144,"12XXX -198 MINNESOTA ST S, BAYPORT",CIT/WIRELESS DEVICE
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2025 3:19:38 PM,BP25002146,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2025 4:04:00 PM,BP25002149,"50XXX -598 MINNESOTA ST S, BAYPORT",CIT/SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2025 4:13:02 PM,BP25002155,"XXX Perro Creek Dr S, BAYPORT",DRUGS
BAYPORT POLICE DEPARTMENT,BAYPORT,5/19/2025 11:33:02 PM,BP25002160,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/20/2025 8:32:24 AM,BP25002161,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/20/2025 9:52:34 AM,BP25002163,"XXX 3RD ST N, BAYPORT",MISC. INFO
BAYPORT POLICE DEPARTMENT,BAYPORT,5/20/2025 10:54:18 AM,BP25002164,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,5/20/2025 11:13:17 AM,BP25002165,"XXX 3RD ST N, BAYPORT",ABANDONED VEHICLE
