AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,9/1/2024 12:17:55 AM,BP24004755,"3RD ST N / 1ST AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,9/1/2024 6:25:21 AM,BP24004762,"1XXX  5TH AVE N, BAYPORT",OPEN DOOR/WINDOW
BAYPORT POLICE DEPARTMENT,BAYPORT,9/1/2024 5:21:00 PM,BP24004763,"HWY 95 JSO 3RD AVE S, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,9/1/2024 8:10:49 PM,BP24004764,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2024 7:33:00 AM,BP24004775,"XXX 1st Ave N, BAYPORT",FOUND PROPERTY/ITEM
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2024 10:02:00 AM,BP24004779,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2024 10:57:00 AM,BP24004780,"XXX 5th Ave N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2024 6:21:00 PM,BP24004781,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2024 7:22:00 PM,BP24004783,"Hwy 95 / 10th Ave N, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2024 8:47:00 PM,BP24004788,"3RD ST N / 4TH AVE N, BAYPORT",V/W - Expired Registration
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2024 9:13:00 PM,BP24004790,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,9/2/2024 11:39:00 PM,BP24004792,"XXX 3rd St N, BAYPORT",MEDICAL
