AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 12:42:41 AM,BP24001073,"70XXX -972 MINNESOTA ST S, BAYPORT",V/W -Speed
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 1:18:01 AM,BP24001074,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 10:24:29 AM,BP24001081,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 10:46:18 AM,BP24001082,"XXX 3RD ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 11:00:52 AM,BP24001083,"XXX MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 1:02:37 PM,BP24001086,"70XXX -972 MINNESOTA ST S, BAYPORT",W/W USE OF COMM DEV
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 1:37:04 PM,BP24001087,"70XXX -972 MINNESOTA ST S, BAYPORT",W/W USE OF COMM DEV
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 1:44:15 PM,BP24001088,"62XXX -636 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 4:03:11 PM,BP24001089,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 5:25:20 PM,BP24001090,"30XXX -398 5TH ST N, BAYPORT",SPEED TRAILER DEPLOYED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 7:19:36 PM,BP24001091,"XXX Highway 95 N, BAYPORT",DEATH INVESTIGATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/25/2024 9:50:46 PM,BP24001092,"30XXX -373 1ST AVE N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,2/26/2024 8:44:13 AM,BP24001098,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,2/26/2024 10:22:47 AM,BP24001099,"XXX 4th St N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,2/26/2024 3:21:50 PM,BP24001101,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,2/26/2024 3:22:42 PM,BP24001102,"XXX 3RD ST N, BAYPORT",VACATION CHECKS
BAYPORT POLICE DEPARTMENT,BAYPORT,2/26/2024 3:32:02 PM,BP24001105,"XXX 4th St N, BAYPORT",ASSIST OTHER AGENCY
BAYPORT POLICE DEPARTMENT,BAYPORT,2/26/2024 4:38:42 PM,BP24001103,"ALLEY, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2024 1:44:56 AM,BP24001112,"XXX 4th Ave N, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2024 8:08:59 AM,BP24001114,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2024 10:17:11 AM,BP24001116,"70XXX -750 Highway 95 N, BAYPORT",COMMUNITY CONTACT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2024 11:50:35 AM,BP24001117,"XXX 3rd St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2024 12:06:07 PM,BP24001118,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2024 3:09:07 PM,BP24001120,"XXX 4th St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2024 4:00:02 PM,BP24001123,"XXX 3rd St N, BAYPORT",Peddler Permit
BAYPORT POLICE DEPARTMENT,BAYPORT,2/27/2024 8:25:14 PM,BP24001129,"XXX 5th Ave N, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2024 4:27:35 AM,BP24001135,"1XXX  5th Ave N, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2024 8:13:00 AM,BP24001141,"MINNESOTA ST S / 5TH AVE S, BAYPORT",CITE - NO PROOF OF INS
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2024 10:00:50 AM,BP24001142,"30XXX -399 MINNESOTA ST S, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2024 12:51:27 PM,BP24001146,"Unknown, BAYPORT",RECORD REQUEST
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2024 3:24:19 PM,BP24001147,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2024 4:25:14 PM,BP24001148,"50XXX -5269 STAGECOACH TRL N, BAYPORT",W/W USE OF COMM DEV
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2024 4:51:47 PM,BP24001149,"XXX 2nd Ave S, BAYPORT",VEHICLE UNLOCK
BAYPORT POLICE DEPARTMENT,BAYPORT,2/28/2024 8:22:55 PM,BP24001156,"1-7 POINT RD, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,2/29/2024 3:37:55 AM,BP24001161,"3RD ST S / 1ST AVE S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,Bayport,2/29/2024 7:59:42 AM,BP24001166,"STAGECOACH TRL N & INSPIRATION PKWY, Bayport",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/29/2024 8:34:09 AM,BP24001167,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,2/29/2024 8:40:49 AM,BP24001168,"4TH ST N / 4TH AVE N, BAYPORT",V/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,2/29/2024 11:05:35 AM,BP24001169,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,2/29/2024 1:41:00 PM,BP24001170,"5TH AVE N / MAINE ST N, BAYPORT",PARKING VIOLATION
BAYPORT POLICE DEPARTMENT,BAYPORT,2/29/2024 5:08:29 PM,BP24001171,"5TH ST N / 5TH AVE N, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,3/1/2024 1:34:24 AM,BP24001178,"Minnersota St S / 3rd Ave S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,3/1/2024 1:12:47 PM,BP24001182,"XXX 3rd St N, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,3/1/2024 3:11:10 PM,BP24001183,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/1/2024 3:13:51 PM,BP24001184,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/1/2024 5:43:31 PM,BP24001185,"XXX 8th St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,3/1/2024 9:28:00 PM,BP24001192,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,3/1/2024 11:51:29 PM,BP24001196,"40XXX -499 3RD ST N, BAYPORT",DIRECTED PATROL
