AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,4/14/2024 11:52:17 AM,BP24002002,"XXX 3rd St N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/14/2024 8:17:37 PM,BP24002005,"MINNESOTA ST S / 2ND AVE S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/15/2024 8:40:28 AM,BP24002013,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/15/2024 11:46:40 AM,BP24002015,"XXX Prairie Way N, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,Bayport,4/15/2024 1:52:11 PM,BP24002016,"XXX 3RD ST N, Bayport",EVIDENCE AUDIT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/15/2024 3:03:33 PM,BP24002017,"XXX Perro Creek Dr S, BAYPORT",CIVIL MATTER/DISPUTE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/15/2024 5:57:27 PM,BP24002018,"XXX Oakwood St S, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,4/15/2024 7:48:40 PM,BP24002019,"XXX 3rd St N, BAYPORT",FOLLOW UP
BAYPORT POLICE DEPARTMENT,BAYPORT,4/15/2024 11:11:28 PM,BP24002024,"HWY 95 / OSPREY BLVD, BAYPORT",CITED - No valid MN driver's license; V/W Display wrong plates
BAYPORT POLICE DEPARTMENT,BAYPORT,4/15/2024 11:55:16 PM,BP24002026,"XXX Pickett St N, BAYPORT",WARRANT ARREST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/16/2024 8:24:42 AM,BP24002030,"2nd St N / 1st Ave N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,4/16/2024 8:36:02 AM,BP24002031,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/16/2024 10:17:17 AM,BP24002033,"XX Point Rd, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/16/2024 11:31:12 AM,BP24002034,"XXX 3RD ST N, BAYPORT",FAMILY ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,4/16/2024 12:18:56 PM,BP24002035,"XXX 4th Ave N, BAYPORT",FIRE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/16/2024 5:56:38 PM,BP24002037,"XXX 2ND ST N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/16/2024 10:05:53 PM,BP24002041,"MINNESOTA ST S / 3RD AVE S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,4/16/2024 11:54:43 PM,BP24002044,"Hwy 95 / 10th Ave N, BAYPORT",V/W - Exp Registration
BAYPORT POLICE DEPARTMENT,BAYPORT,4/17/2024 12:16:49 AM,BP24002045,"Hwy 95 / 10th Ave N, BAYPORT",V/W - Fail to stop for STOP sign
BAYPORT POLICE DEPARTMENT,Bayport,4/17/2024 8:40:18 AM,BP24002048,"XXX OSPREY BLVD, Bayport",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,4/17/2024 8:46:53 AM,BP24002049,"XXX Osprey Blvd, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,4/17/2024 12:31:18 PM,BP24002051,"XXX Maine St N, BAYPORT",HARASSMENT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/17/2024 3:21:59 PM,BP24002053,"XX Central Ave, BAYPORT",PROPERTY DAMAGE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/17/2024 3:22:09 PM,BP24002054,"Barkers Alps, BAYPORT",PROPERTY DAMAGE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/17/2024 4:00:38 PM,BP24002055,"15XXX  50th St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/17/2024 9:46:02 PM,BP24002059,"3RD ST N / 4TH AVE N, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/18/2024 1:30:10 PM,BP24002065,"XX CENTRAL AVE, BAYPORT",PROPERTY DAMAGE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/18/2024 1:34:00 PM,BP24002066,"70XXX -972 MINNESOTA ST S, BAYPORT",TZD - CITE - USE OF COMM DEV
BAYPORT POLICE DEPARTMENT,BAYPORT,4/18/2024 2:52:43 PM,BP24002069,"70XXX -972 MINNESOTA ST S, BAYPORT",TZD - W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,4/18/2024 3:10:06 PM,BP24002070,"Saint Croix Trl N / 10th Ave N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/18/2024 4:08:11 PM,BP24002071,"XXX 3RD ST N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/18/2024 4:09:04 PM,BP24002072,"XXX Minnesota St S, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/18/2024 10:39:26 PM,BP24002080,"MINNESOTA ST S / 2ND AVE S, BAYPORT",DIRECTED PATROL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/19/2024 8:35:55 AM,BP24002085,"XXX 4TH ST N, BAYPORT",SCHOOL CROSSING
BAYPORT POLICE DEPARTMENT,BAYPORT,4/19/2024 9:36:16 AM,BP24002087,"POINT RD, BAYPORT",W/W SPEED
BAYPORT POLICE DEPARTMENT,BAYPORT,4/19/2024 11:19:09 AM,BP24002088,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/19/2024 11:49:03 AM,BP24002089,"XXX 5th St S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/19/2024 12:32:08 PM,BP24002090,"XXX Pickett St N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,4/19/2024 2:27:09 PM,BP24002091,"XXX 5th Ave N, BAYPORT",ACCIDENT
BAYPORT POLICE DEPARTMENT,BAYPORT,4/19/2024 6:41:00 PM,BP24002095,"Minnesota St S / 1st Ave S, BAYPORT",CITE - ILLEGAL PASSING/SPEED 50/30
BAYPORT POLICE DEPARTMENT,BAYPORT,4/19/2024 9:46:56 PM,BP24002100,"XXX 1st Ave S, BAYPORT",DISTURBANCE
BAYPORT POLICE DEPARTMENT,BAYPORT,4/20/2024 3:03:42 AM,BP24002106,"63XXX -698 MINNESOTA ST S, BAYPORT",STAT RADAR
BAYPORT POLICE DEPARTMENT,BAYPORT,4/20/2024 11:05:42 AM,BP24002113,"XX Lake Cir, BAYPORT",BOAT FIRE
