AgencyName1,Address_City_Description1,CreatedOn,CaseNumber,address_streetAddress,Description
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2023 2:32:42 AM,BP23000633,"XXX 5th St S, BAYPORT",MISSING PERSON
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2023 8:01:29 AM,BP23000634,"XXX Inspiration Pl, BAYPORT",ALARM-BUSINESS/RES/FIRE/MEDICAL/ETC
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2023 8:12:31 AM,BP23000635,"XXX Prairie Way S, BAYPORT",PUBLIC WORKS CONCERN
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2023 10:00:51 AM,BP23000636,"XXX 5TH ST S, BAYPORT",PARKING COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/29/2023 10:35:15 PM,BP23000639,"XXX 2ND ST N, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,1/30/2023 6:38:03 AM,BP23000641,"XXX Central Ave, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/30/2023 10:33:34 AM,BP23000643,"XXX Inspiration Pkwy S, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,1/30/2023 4:43:34 PM,BP23000644,"XXX 3RD ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/30/2023 4:44:02 PM,BP23000645,"4TH AVE S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/30/2023 9:04:47 PM,BP23000654,"XXX 4th Ave N, BAYPORT",911 ABANDONED/HANGUP/OPEN LINE
BAYPORT POLICE DEPARTMENT,BAYPORT,1/31/2023 2:32:34 AM,BP23000656,"XXX 2ND ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,1/31/2023 2:07:03 PM,BP23000662,"XXX 3rd St N, BAYPORT",LOCKOUT
BAYPORT POLICE DEPARTMENT,BAYPORT,1/31/2023 3:29:22 PM,BP23000664,"XXX 4TH ST N, BAYPORT",CITIZEN/PUBLIC ASSIST
