AgencyName,Address_City_Description,CreatedOn1,CaseNum,Textbox28,EventDescription
BAYPORT POLICE DEPARTMENT,BAYPORT,6/29/2025 12:23:15 AM,BP25002764,"XXX 3rd St N, BAYPORT",OPEN DOOR/WINDOW
BAYPORT POLICE DEPARTMENT,BAYPORT,6/29/2025 1:21:17 AM,BP25002765,"XXX - 298 4TH AVE N, BAYPORT",MOTORIST ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,6/29/2025 2:08:58 AM,BP25002766,"Hwy 95 / 2nd Ave N, BAYPORT",DWI
BAYPORT POLICE DEPARTMENT,BAYPORT,6/29/2025 7:17:29 PM,BP25002768,"XX Central Ave, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,6/29/2025 8:24:56 PM,BP25002769,"XXX 2nd St N, BAYPORT",FIRE
BAYPORT POLICE DEPARTMENT,BAYPORT,6/30/2025 2:10:10 AM,BP25002771,"XX CENTRAL AVE, BAYPORT",Park Close
BAYPORT POLICE DEPARTMENT,BAYPORT,6/30/2025 7:43:39 AM,BP25002772,"XXX 8th St N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/30/2025 8:29:30 AM,BP25002773,"XXX - 698 4TH AVE N, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/30/2025 10:58:52 AM,BP25002774,"XXX 3rd St N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,6/30/2025 1:19:59 PM,BP25002775,"XXX Pickett St N, BAYPORT",HARASSMENT
BAYPORT POLICE DEPARTMENT,BAYPORT,6/30/2025 5:26:28 PM,BP25002777,"XXX Highway 95 N, BAYPORT",MEDICAL
BAYPORT POLICE DEPARTMENT,BAYPORT,7/1/2025 5:45:01 AM,BP25002778,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/1/2025 9:23:36 AM,BP25002779,"XXX - 498 3RD ST N, BAYPORT",TRAFFIC STOP
BAYPORT POLICE DEPARTMENT,BAYPORT,7/1/2025 1:48:03 PM,BP25002782,"XXX 3rd St S, BAYPORT",ANIMAL COMPLAINT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/1/2025 1:53:05 PM,BP25002783,"XXX 3rd St N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,7/1/2025 10:04:14 PM,BP25002786,"XX CENTRAL AVE, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/2/2025 12:03:41 AM,BP25002787,"5th ST N/5th AVE N, BAYPORT",WELFARE CHECK
BAYPORT POLICE DEPARTMENT,BAYPORT,7/2/2025 7:27:33 AM,BP25002788,"XXX Minnesota St S, BAYPORT",OFFICER INFORMATION
BAYPORT POLICE DEPARTMENT,BAYPORT,7/2/2025 10:50:38 AM,BP25002789,"XXX Prairie Way S, BAYPORT",HARASSMENT
BAYPORT POLICE DEPARTMENT,BAYPORT,7/2/2025 11:53:53 PM,BP25002793,"XXX Highway 95 N, BAYPORT",SUSPICIOUS PERSON/ACTIVITY
BAYPORT POLICE DEPARTMENT,BAYPORT,7/3/2025 9:28:18 PM,BP25002796,"XXX 3rd St N, BAYPORT",CITIZEN/PUBLIC ASSIST
BAYPORT POLICE DEPARTMENT,BAYPORT,7/4/2025 1:25:56 AM,BP25002798,"XX CENTRAL AVE, BAYPORT",Park Close
